userid_x,userid_y,meetup,N_previous,group,Included Rank,Weight,alter_info,CE_alter,CCE_alters,CCE_ego_alter,CCE_ego_alters,Pi_alter,Pi_alters,Pi_ego_alter,Pi_ego_alters,n_meetupers_x,ego_info,LZ_entropy,Pi,n_meetupers_y
52,27.0,6,175,helpful,6,22,6.321928094887363,7.000863187490815,5.9922334993851445,5.800489655835833,5.321656459325505,0.18290015257654355,0.3448644022941224,0.3726939130325547,0.43939911349637534,11,7.734709620225838,5.89939663953069,0.35842673865262964,11
52,13.0,6,150,helpful,7,9,7.0,7.04346436509855,5.884571038042146,5.790211753372425,5.259748261792838,0.17519771866466916,0.36057702074905007,0.37416612147822004,0.44776402145543165,11,7.734709620225838,5.89939663953069,0.35842673865262964,11
52,16386.0,4,150,helpful,8,17,7.05528243550119,6.886506941920867,5.860329688139628,5.818633721180943,5.240297020016515,0.2030926687652299,0.3640839504787185,0.37009026209685847,0.450380895876323,11,7.734709620225838,5.89939663953069,0.35842673865262964,11
52,65576.0,3,175,helpful,9,3,6.442943495848728,7.38641797172944,5.8321305161281245,5.852050908092137,5.217802145657166,0.10815818554024673,0.3681495737448799,0.3652790837091588,0.4534005731151222,11,7.734709620225838,5.89939663953069,0.35842673865262964,11
52,122947.0,3,156,helpful,10,7,6.882643049361842,7.139276672925184,5.824184170527813,5.846513492977031,5.210763742644839,0.15746070059009865,0.3692925755557932,0.3660777553416002,0.45434393633616366,11,7.734709620225838,5.89939663953069,0.35842673865262964,11
52,4.0,2,225,helpful,11,5,6.614709844115208,7.7011906841389814,5.813480688219175,5.8622830853525425,5.19942599699394,0.0258882657860174,0.37083032758519646,0.36380176861067365,0.45586208691077357,11,7.734709620225838,5.89939663953069,0.35842673865262964,11
66,4216.0,32,871,helpful,1,189,8.118941072723507,5.706185311779012,5.706185311779012,4.117297649438245,4.117297649438245,0.1960169629728014,0.1960169629728014,0.4979736034488889,0.4979736034488889,11,6.22881869049588,3.828873105349323,0.5435426493976251,11
66,54.0,28,552,helpful,2,136,8.566054038171092,6.096258660132712,5.371448358766648,3.883140470291488,4.020912681732542,0.08676859144981405,0.2706107152642859,0.5351119525834077,0.5134141825278137,11,6.22881869049588,3.828873105349323,0.5435426493976251,11
66,52.0,23,340,helpful,3,163,7.734709620225838,4.74366688851152,4.665464795460209,3.745383048503644,3.9025567300379413,0.39159800232624636,0.4055233909546305,0.5563896868684525,0.5320798775664491,11,6.22881869049588,3.828873105349323,0.5435426493976251,11
66,0.0,19,225,helpful,4,174,7.076815597050831,4.280457823873875,4.245572629403122,3.637215471854574,3.7563465849918627,0.47131690963911343,0.477073158166978,0.5728175505563151,0.5547110853753785,11,6.22881869049588,3.828873105349323,0.5435426493976251,11
66,116.0,16,962,helpful,5,169,8.459431618637296,5.873320254389572,4.28630546245005,4.205301192421216,3.818803499274986,0.15390342550211666,0.4703489090287356,0.4836792038064257,0.5450999907536489,11,6.22881869049588,3.828873105349323,0.5435426493976251,11
66,88.0,16,225,helpful,6,146,7.357552004618084,4.7539597955413395,4.157434847987628,3.648902326412949,3.738982840876096,0.38974948693697736,0.49147787602751963,0.5710541571887062,0.557368444028274,11,6.22881869049588,3.828873105349323,0.5435426493976251,11
66,6248.0,15,749,helpful,7,148,8.134426320220927,6.207862942851434,4.189500454543876,4.105782716910747,3.7719831586983736,0.037135522852333826,0.4862598895729913,0.49982991778784175,0.5523126342069953,11,6.22881869049588,3.828873105349323,0.5435426493976251,11
66,77.0,15,208,helpful,8,72,7.294620748891627,6.015968529797728,4.122618953815523,3.6758835400902483,3.7359040351224513,0.11322099474947854,0.4971146747958628,0.5669724488067405,0.5578389681112186,11,6.22881869049588,3.828873105349323,0.5435426493976251,11
66,19.0,13,200,helpful,9,135,7.357552004618084,5.089734751060652,4.039179985251733,3.6611846119860454,3.67514687117287,0.3272049298455279,0.5105046729281294,0.569197935680639,0.5670840889704047,11,6.22881869049588,3.828873105349323,0.5435426493976251,11
66,22561.0,10,150,helpful,10,131,7.03342300153745,4.8843369530377565,3.9838069465118755,3.624716998934543,3.6310453300617813,0.36600141771643746,0.5193003544343306,0.5747003528379829,0.57374743039534,11,6.22881869049588,3.828873105349323,0.5435426493976251,11
66,12316.0,4,200,helpful,11,61,7.257387842692652,6.219113763869968,3.968547998524487,3.7515667719019388,3.619136736415681,0.02866295149430782,0.5217117475153633,0.5554432213514242,0.5755399620106325,11,6.22881869049588,3.828873105349323,0.5435426493976251,11
88,52.0,24,339,helpful,1,34,7.734709620225838,7.229071816218806,7.229071816218806,5.814244742289178,5.814244742289178,0.06181580507102933,0.06181580507102933,0.33383774442457687,0.33383774442457687,11,7.357552004618084,5.919531205467453,0.3171184462353735,11
88,0.0,15,223,helpful,2,40,7.076815597050831,6.560077492626244,6.390364220378706,5.745427346483116,5.637399023428307,0.20758611755343206,0.23818783280173733,0.34461273909030377,0.36129856699319723,11,7.357552004618084,5.919531205467453,0.3171184462353735,11
88,77.0,14,208,helpful,3,18,7.294620748891627,7.130036776056566,6.266814500055594,5.7081141412741205,5.5627521968648495,0.0884427750982005,0.2596558500231468,0.35040688268688897,0.3726738782620669,11,7.357552004618084,5.919531205467453,0.3171184462353735,11
88,19.0,12,200,helpful,4,54,7.357552004618084,6.164400153044133,5.817878819507853,5.688072558246886,5.424979754959595,0.2770102485410595,0.3332654618517072,0.35350544368148673,0.3933579729176556,11,7.357552004618084,5.919531205467453,0.3171184462353735,11
88,15.0,8,150,helpful,5,3,7.0,7.133702655094619,5.809788513255635,5.882238104273151,5.419763221538236,0.08752052590977355,0.3345390405821597,0.323074015335859,0.39413354228274855,11,7.357552004618084,5.919531205467453,0.3171184462353735,11
88,27.0,7,174,helpful,6,10,6.321928094887363,7.134138298562869,5.7728896397292,5.884271670666672,5.408117293962746,0.08741067130140374,0.34032687265694056,0.32275022618246896,0.395863058067552,11,7.357552004618084,5.919531205467453,0.3171184462353735,11
88,8211.0,6,173,helpful,7,7,6.599912842187128,7.2263900869063535,5.650994806951071,5.815533007336106,5.351409350860308,0.06259660812043431,0.3592134054939732,0.3336349109581124,0.40424674581435166,11,7.357552004618084,5.919531205467453,0.3171184462353735,11
88,63.0,3,174,helpful,8,3,6.442943495848728,7.35316886036085,5.6284488552376715,5.8488249201627,5.332142904871941,0.013097409877716657,0.36266896765618717,0.32837850235386334,0.4070809918700156,11,7.357552004618084,5.919531205467453,0.3171184462353735,11
88,122947.0,3,156,helpful,9,2,6.882643049361842,7.221213653057295,5.60664280196428,5.869142539815937,5.313360100275529,0.06409162509718168,0.3660003121616677,0.32515649228230215,0.40983731557977054,11,7.357552004618084,5.919531205467453,0.3171184462353735,11
88,16386.0,3,145,helpful,10,4,7.05528243550119,7.102551115116039,5.598376455445312,5.876733882513562,5.30759472709903,0.09524163268528361,0.36726042475441123,0.32394985864508763,0.41068203593851155,11,7.357552004618084,5.919531205467453,0.3171184462353735,11
88,68.0,2,175,helpful,11,7,6.22881869049588,7.2263900869063535,5.571332226884889,5.854432893672803,5.285098137059303,0.06259660812043431,0.37137257421772135,0.3274902558478927,0.41397221254914157,11,7.357552004618084,5.919531205467453,0.3171184462353735,11
89,77.0,13,208,helpful,1,8,7.294620748891627,7.572365876675128,7.572365876675128,5.899282358898036,5.899282358898036,0.12871205203541589,0.12871205203541589,0.3871950675916961,0.3871950675916961,11,8.060695931687555,5.961609056155367,0.37873495596661927,11
89,66.0,12,275,helpful,2,4,6.22881869049588,8.018525383637837,7.68510363569884,5.920270177029775,5.875541862139239,0.02643545879452871,0.10681248706225183,0.38435283293418654,0.3904020921773439,11,8.060695931687555,5.961609056155367,0.37873495596661927,11
89,0.0,12,225,helpful,3,1,7.076815597050831,7.797296420771432,7.68258494876398,5.95915424915177,5.873305179007409,0.08344848145459767,0.10731670781334478,0.3790692941642008,0.3907038044011057,11,8.060695931687555,5.961609056155367,0.37873495596661927,11
89,88.0,10,225,helpful,4,3,7.357552004618084,7.764534671104325,7.661040065640195,5.945862950535136,5.866685528915893,0.09047487453879674,0.11159923121031078,0.38087791680854066,0.3915963112800801,11,8.060695931687555,5.961609056155367,0.37873495596661927,11
89,91.0,9,233,helpful,5,5,7.409390936137702,7.781924783308524,7.651083498786211,5.933068965083063,5.856319738331778,0.08676922632761844,0.11356049950956953,0.38261630047919903,0.3929925942760135,11,8.060695931687555,5.961609056155367,0.37873495596661927,11
89,81.0,8,224,helpful,6,5,7.442943495848728,7.725688029567461,7.566061418968603,5.907560928077835,5.805111366557716,0.09857644902152436,0.129900696415838,0.38607475360100296,0.39986729300146934,11,8.060695931687555,5.961609056155367,0.37873495596661927,11
89,19.0,8,200,helpful,7,3,7.357552004618084,7.595680625553455,7.517121659423597,5.936714857422722,5.782261659144246,0.12428592388183413,0.13901666823955303,0.3821211702058135,0.40292259833117533,11,8.060695931687555,5.961609056155367,0.37873495596661927,11
89,27.0,7,175,helpful,8,2,6.321928094887363,7.419837591361456,7.496833914733422,5.947291694504547,5.777407570482877,0.15661793129382928,0.1427413519523843,0.3806836301309755,0.40357069068499724,11,8.060695931687555,5.961609056155367,0.37873495596661927,11
89,16386.0,6,150,helpful,9,1,7.05528243550119,7.213568018153063,7.482632046748894,5.958410640256528,5.774774878415238,0.192123156395537,0.1453309750453375,0.3791705533096185,0.4039220533413369,11,8.060695931687555,5.961609056155367,0.37873495596661927,11
89,16477.0,3,225,helpful,10,1,7.219168520462161,7.797296420771432,7.468352515393424,5.950713520753538,5.764819185247635,0.08344848145459767,0.14792055619169658,0.38021818788422296,0.40524986237542243,11,8.060695931687555,5.961609056155367,0.37873495596661927,11
89,15.0,3,150,helpful,11,1,7.0,7.213568018153063,7.440192483368281,5.949970965128686,5.754226620274798,0.192123156395537,0.15298727320611916,0.38031920680611064,0.40666106930473794,11,8.060695931687555,5.961609056155367,0.37873495596661927,11
98,54.0,27,550,helpful,1,31,8.566054038171092,8.814235118862497,8.814235118862497,6.496010017485247,6.496010017485247,0.07722222822525615,0.07722222822525615,0.39424750119850005,0.39424750119850005,11,9.129283016944967,6.61308551587431,0.380417169240293,11
98,41.0,26,390,helpful,2,15,8.271463027904375,8.509495730866309,8.594747983047455,6.559812528252943,6.459322871701766,0.1281443713674645,0.11454706762753897,0.38672744384199836,0.39855347009849923,11,9.129283016944967,6.61308551587431,0.380417169240293,11
98,52.0,22,339,helpful,3,20,7.734709620225838,8.235798032071681,8.36100683140774,6.540990316968358,6.41527678759872,0.1695716589114126,0.15098529461189208,0.3889501243382919,0.40370594820507316,11,9.129283016944967,6.61308551587431,0.380417169240293,11
98,19.0,21,200,helpful,4,20,7.357552004618084,7.4862509075113275,8.073840198155887,6.5520585997737175,6.370789978176879,0.27229968903521706,0.19287475826022202,0.3876435205446266,0.40889119200982954,11,9.129283016944967,6.61308551587431,0.380417169240293,11
98,0.0,19,221,helpful,5,13,7.076815597050831,7.700303041137122,7.963861486951983,6.579722952489247,6.352108166570894,0.2441487025763454,0.20829598709579814,0.3843723860028087,0.41106312283994195,11,9.129283016944967,6.61308551587431,0.380417169240293,11
98,32.0,17,345,helpful,6,10,7.546894459887636,8.363177662750742,7.9484907368348665,6.57917636432696,6.336679699341578,0.15065804085827675,0.21042794699075934,0.3844370912963664,0.4128543633204144,11,9.129283016944967,6.61308551587431,0.380417169240293,11
98,32770.0,10,202,helpful,7,4,7.2384047393250786,7.626101581356609,7.895704121010213,6.5867836486469145,6.313594098528727,0.25399690871159797,0.21770855133777542,0.3835362665006018,0.41553046527172455,11,9.129283016944967,6.61308551587431,0.380417169240293,11
98,27.0,6,174,helpful,8,3,6.321928094887363,7.427755043274619,7.877574922789543,6.602398659726826,6.3091877606440345,0.2798612747951796,0.22019476255314507,0.38168535744317894,0.4160406915715137,11,9.129283016944967,6.61308551587431,0.380417169240293,11
98,24598.0,5,325,helpful,9,5,7.636624620543649,8.300608494785367,7.864529603974886,6.595715943788603,6.299298964917346,0.16001972190712846,0.22197938365988587,0.3824777898317726,0.41718510118841085,11,9.129283016944967,6.61308551587431,0.380417169240293,11
98,15.0,4,150,helpful,10,1,7.0,7.221217409012709,7.858141407065215,6.611000664322124,6.297797970521787,0.3061532320277273,0.2228519733621232,0.3806646661723026,0.4173587295358027,11,9.129283016944967,6.61308551587431,0.380417169240293,11
98,16386.0,4,145,helpful,11,1,7.05528243550119,7.221217409012709,7.8518271623296485,6.611000664322124,6.2963004545275725,0.3061532320277273,0.2237136114920299,0.3806646661723026,0.41753193490341683,11,9.129283016944967,6.61308551587431,0.380417169240293,11
107,71.0,30,481,helpful,1,78,8.640244936222345,7.772459924139824,7.772459924139824,6.078825316007088,6.078825316007088,0.12508019930425554,0.12508019930425554,0.3802270238287669,0.3802270238287669,11,8.266786540694902,6.197573283993121,0.36441195954427996,11
107,127.0,21,270,helpful,2,54,7.022367813028454,7.333803600047859,7.3082403039391135,6.05187820251361,5.967766427075325,0.19964865021801415,0.20372104398131763,0.3837876408347236,0.39483672180047735,11,8.266786540694902,6.197573283993121,0.36441195954427996,11
107,0.0,14,225,helpful,3,10,7.076815597050831,7.669880985117277,7.24761084850569,6.1729970643122725,5.953632292649121,0.14348862873579948,0.21328786118609933,0.3677020338968089,0.396683934680707,11,8.266786540694902,6.197573283993121,0.36441195954427996,11
107,96.0,11,250,helpful,4,4,7.2761244052742375,7.906448833752127,7.190395796286014,6.164635212861768,5.926352200213984,0.09969195045529972,0.22220401505336818,0.36881940672745034,0.40024164308875854,11,8.266786540694902,6.197573283993121,0.36441195954427996,11
107,91.0,11,233,helpful,5,4,7.409390936137702,7.805607476910114,7.144134854852243,6.1562097139117915,5.898986506413271,0.11895861840428926,0.22933848906675272,0.3699442402850827,0.40380058917129485,11,8.266786540694902,6.197573283993121,0.36441195954427996,11
107,81.0,11,224,helpful,6,14,7.442943495848728,7.607532309792875,7.046717450237689,6.1085782497129415,5.851572557203547,0.15433763131856146,0.24415914955580087,0.37628369385064697,0.40994362945082746,11,8.266786540694902,6.197573283993121,0.36441195954427996,11
107,133.0,9,250,helpful,7,1,7.7481928495894605,7.950867085627139,7.0444688774324895,6.195251479024559,5.850452157345122,0.09083321594105843,0.24449813929924624,0.3647231708310867,0.4100884382218263,11,8.266786540694902,6.197573283993121,0.36441195954427996,11
107,114817.0,9,232,helpful,8,3,7.044394119358453,7.813999758214544,7.025863285823517,6.1743590552073355,5.839586534463577,0.11739363372631277,0.247297914188208,0.36751993646508546,0.4114919545176612,11,8.266786540694902,6.197573283993121,0.36441195954427996,11
107,77.0,9,208,helpful,9,2,7.294620748891627,7.671653027605984,7.009049695626377,6.184317162269645,5.829721860786725,0.14317679916282314,0.24982019803229027,0.3661877056348972,0.41276486697774745,11,8.266786540694902,6.197573283993121,0.36441195954427996,11
107,19.0,9,200,helpful,10,5,7.357552004618084,7.5728166341076735,6.972327408248196,6.1524829608687375,5.80862513245177,0.1602814698941674,0.2553037936268426,0.37044144155638886,0.4154829709277386,11,8.266786540694902,6.197573283993121,0.36441195954427996,11
107,104.0,5,225,helpful,11,1,7.491853096329675,7.799148642169815,6.969876060429294,6.187103743001093,5.80742958383726,0.12015879255713408,0.2556686295609374,0.3658146425693989,0.41563683628447756,11,8.266786540694902,6.197573283993121,0.36441195954427996,11
112,22531.0,34,249,helpful,1,34,7.515699838284043,7.56924451060863,7.56924451060863,5.353368328128162,5.353368328128162,0.14735191504166814,0.14735191504166814,0.46675649861122603,0.46675649861122603,11,8.174925682500678,5.45725153873217,0.45367269483109757,11
112,4117.0,24,380,helpful,2,44,8.129283016944967,8.025737791928982,7.51476959054627,5.365103582517076,5.283067419987054,0.055517807935084075,0.15692362347948552,0.46528472291440226,0.475540554563866,11,8.174925682500678,5.45725153873217,0.45367269483109757,11
112,19.0,23,199,helpful,3,24,7.357552004618084,7.360330366711864,7.271292279281728,5.3667637871964216,5.221735761735641,0.18318204159971044,0.1978207753752239,0.4650763812513779,0.4831587446790973,11,8.174925682500678,5.45725153873217,0.45367269483109757,11
112,6162.0,22,174,helpful,4,24,6.539158811108031,7.209139668197908,7.093661653324959,5.37929190533043,5.165998937209558,0.20785310363966644,0.22613031073751366,0.46350318831253184,0.4900461340569536,11,8.174925682500678,5.45725153873217,0.45367269483109757,11
112,0.0,19,220,helpful,5,4,7.076815597050831,7.765917294180485,7.086897642297573,5.436482544174243,5.162027777521368,0.11101372636161837,0.227187296307741,0.45629854009769777,0.49053556149411226,11,8.174925682500678,5.45725153873217,0.45367269483109757,11
112,10246.0,15,174,helpful,6,5,7.03342300153745,7.386040258112882,7.041498182403227,5.434062507549303,5.147353577512607,0.17889160906035811,0.23424514624256795,0.45660417834734746,0.4923426139331972,11,8.174925682500678,5.45725153873217,0.45367269483109757,11
112,34843.0,13,178,helpful,7,12,6.768184324776926,7.371495796503713,6.980098443779026,5.393711403211689,5.120943759210445,0.18132243826287675,0.24369313542569057,0.4616902529752605,0.4955890170860677,11,8.174925682500678,5.45725153873217,0.45367269483109757,11
112,27.0,7,173,helpful,8,1,6.321928094887363,7.439747710121818,6.977319034727333,5.450633976245322,5.119860484530326,0.16982909384566658,0.24411827219165472,0.45450991081543907,0.4957220182142472,11,8.174925682500678,5.45725153873217,0.45367269483109757,11
112,2073.0,4,219,helpful,9,2,6.714245517666122,7.750901385070909,6.97469900692626,5.449247522441752,5.117966246533193,0.11390724794202194,0.2445188323236226,0.45468525162782364,0.49595455680535083,11,8.174925682500678,5.45725153873217,0.45367269483109757,11
112,12316.0,3,199,helpful,10,5,7.257387842692652,7.585416922268801,6.965434684950364,5.439412371685592,5.112992563838829,0.14447458457099882,0.24593366628235755,0.45592842602292655,0.4965649489120109,11,8.174925682500678,5.45725153873217,0.45367269483109757,11
112,69663.0,2,221,helpful,11,2,7.108524456778169,7.770469888266081,6.9632470261146215,5.4443731458201645,5.111152904030513,0.1101317894668471,0.2462674153879748,0.45530152049325195,0.49679065318736726,11,8.174925682500678,5.45725153873217,0.45367269483109757,11
116,54.0,44,550,helpful,1,149,8.566054038171092,7.889210184307641,7.889210184307641,5.006574718424992,5.006574718424992,0.13424462928975261,0.13424462928975261,0.5259185359777755,0.5259185359777755,11,8.459431618637296,5.130956483631206,0.5113931204255328,11
116,52.0,31,339,helpful,2,34,7.734709620225838,8.130496103735174,7.619054334841523,5.069626622365416,4.955311733611571,0.09006281421125756,0.17910447329698173,0.5185730738949356,0.5318639728484856,11,8.459431618637296,5.130956483631206,0.5113931204255328,11
116,19.0,28,200,helpful,3,26,7.357552004618084,7.442702079517495,7.463522462753329,5.079032175264055,4.926811988325986,0.20670558416524912,0.20350289427737853,0.5174742151248206,0.5351591197274184,11,8.459431618637296,5.130956483631206,0.5113931204255328,11
116,0.0,25,222,helpful,4,24,7.076815597050831,7.569846430967563,7.238152039590897,5.087069742900478,4.895915477675997,0.18691916558682978,0.2374842090403217,0.5165345326977193,0.5387231847067465,11,8.459431618637296,5.130956483631206,0.5113931204255328,11
116,32.0,21,346,helpful,5,9,7.546894459887636,8.372878568056334,7.185437527411575,5.121258732963755,4.891483160032898,0.03645637378838318,0.24523288903070528,0.5125307705346033,0.539233777978128,11,8.459431618637296,5.130956483631206,0.5113931204255328,11
116,24598.0,14,325,helpful,6,26,7.636624620543649,8.116494098498498,7.135964254752034,5.094007640845374,4.870689514802326,0.09278571250143974,0.2524433008425748,0.5157229340821952,0.5416268358750747,11,8.459431618637296,5.130956483631206,0.5113931204255328,11
116,27.0,14,174,helpful,7,18,6.321928094887363,7.314352132227246,7.061104229102994,5.10224822265843,4.856612159972306,0.22615630393756858,0.2632455918289077,0.5147583680432885,0.5432447728049772,11,8.459431618637296,5.130956483631206,0.5113931204255328,11
116,16386.0,13,145,helpful,8,3,7.05528243550119,7.206345679022836,7.053296180506808,5.125106050725455,4.854642045890253,0.24216783792926588,0.2643650714310973,0.5120795438205042,0.5434710623137763,11,8.459431618637296,5.130956483631206,0.5113931204255328,11
116,4.0,5,225,helpful,9,10,6.614709844115208,7.733392495834146,7.023415091112751,5.118913854283597,4.846359233746087,0.16055916902700218,0.2686370572588512,0.5128057183956647,0.5444220614733484,11,8.459431618637296,5.130956483631206,0.5113931204255328,11
116,15.0,5,150,helpful,10,1,7.0,7.221312129031191,7.020949043850232,5.127164348671613,4.845713017255782,0.23996714449588927,0.2689887624296092,0.5118380828942526,0.5444962320621964,11,8.459431618637296,5.130956483631206,0.5113931204255328,11
116,63.0,3,174,helpful,11,4,6.442943495848728,7.420357235592858,7.012147008533661,5.1242068942440095,4.843239142996279,0.2101274381295057,0.27024304665511967,0.5121850123459947,0.5447801412199824,11,8.459431618637296,5.130956483631206,0.5113931204255328,11
124,0.0,20,225,helpful,1,19,7.076815597050831,7.681903027652193,7.681903027652193,6.579574975259644,6.579574975259644,0.2694171746917277,0.2694171746917277,0.40112227299354575,0.40112227299354575,11,9.366322214245816,6.618417785312892,0.39669453252766007,11
