Shannon Entropy,Shannon Pi,LZ Entropy,LZ Pi
10.391935656637903,0.04062990490832902,9.231844879069351,0.19430106930840202
8.839620106764544,0.07216693895005893,7.809223425350286,0.22923571715290755
7.668725634636137,0.04168609338918716,6.8908168552440205,0.2042158418204585
8.993561977713549,0.05867141409612415,7.936442349140743,0.2212174250817404
7.74165883729959,0.19483061439999097,5.298392741941046,0.5076845637034855
6.10901939205651,0.17038875781460144,5.066928988665336,0.3739132545278641
6.376884778921075,0.18701421544264557,5.31515359899827,0.37615236267921043
7.7385787834258775,0.148302042067031,5.955931121591331,0.40513013420451854
7.247176399407973,0.15776978487786614,5.928601562859577,0.36612873195725754
7.076488172959639,0.2118594921861126,5.60672821346765,0.42449949949185395
7.52451998176745,0.17965551634713992,5.823064738304165,0.41975637999641496
7.144223506310401,0.127017901377179,6.052404065312109,0.31831275369747236
7.209844980103824,0.11592671589790261,6.088535921621054,0.314329318061784
8.856229408845051,0.14716060793736363,6.986131652135582,0.376886438370253
6.614892500345493,0.19191478416486737,5.495448632905514,0.3794823371039167
6.333558533805812,0.1901669603345417,5.354739525165362,0.36628756972963233
6.530621301608552,0.19655944588290636,5.230417396041195,0.41249107613565883
8.709348043747369,0.14912357454429515,5.935054737679923,0.48159637103606184
6.689501318583408,0.160155472773514,5.38300978619645,0.3868810419160638
9.392869116280991,0.08177977394111269,7.773911013563645,0.2949236982020205
6.529512413185382,0.2286448612796937,5.058017252309847,0.4552114199806148
6.797329359168378,0.25728262401503854,5.209084339747238,0.47657105145644124
8.649176640684434,0.14991910345782702,6.228232148327002,0.4462981417223324
8.696499061389632,0.06939166703777376,7.326649384976212,0.276810470409888
9.006117312480143,0.12444133134206611,6.626454770169617,0.4158564054764123
7.16984914105938,0.20899688340768668,5.3438316004882065,0.46522671567173607
8.04112875402968,0.03722508740720059,7.270499115476247,0.19051516916407824
9.338195801089906,0.07574295435044298,7.399439518327125,0.33049262521103967
5.8756252733170795,0.36675925089257116,4.121376973734067,0.5954646450541846
6.464113840505245,0.31135620912124856,4.689934212347736,0.5430833235772838
6.518992226559627,0.28958090136917936,4.854820346145433,0.5152879463934301
6.583414061186791,0.11795768546123603,5.322293651308806,0.3628801626962181
8.373985347519556,0.04128007127017066,7.75233738993249,0.1602610180219683
6.963527110828966,0.15944371352640635,5.741036295694801,0.36323791294545016
8.165502302005319,0.11815759529805295,6.719988982058056,0.330093205176576
7.155955275135974,0.12312609674832192,5.99309002970355,0.3266620510630074
6.526806401925871,0.23238997002561035,5.239450698796474,0.43171405411480973
7.428248463078623,0.15834134624583857,6.00321397809707,0.3748950576767622
9.389509099608798,0.12392054273044384,7.338650685776355,0.36736598697797707
5.742259422325369,0.39921142329336745,4.257395539690952,0.5871079134629063
9.531273377958966,0.06231371653854367,8.356102698686634,0.22656225074318553
7.546349374832357,0.08883688158240562,6.140909470519315,0.3307284434516266
6.847557857518591,0.15483675727676852,5.751139023253484,0.3455160913791602
6.4201239385655535,0.16786123417972057,5.338971537911157,0.3664344254841549
7.054556766945695,0.193780166697455,5.059570898486796,0.48410265882351916
5.990478860112446,0.22776029259292208,4.9800133037553405,0.4070858516325588
7.3413357654375835,0.21040526038294963,5.801159053930954,0.4235021670589346
6.627156774273354,0.23336605184949205,5.224816016702849,0.44454488749456034
7.9405117100568905,0.19404582149157704,5.923922916074896,0.4503685882319893
7.7750283914213085,0.21109003000503176,5.448561494066561,0.500884215863478
6.153160027114163,0.24072192403382758,4.651338710380289,0.4823398166667486
8.122787327074356,0.07422234575839003,6.849996337515513,0.2837152941835834
7.7151380514118735,0.0902855021859829,3.5126720189956036,0.6746757127249833
9.653166113298536,0.022761073549707116,9.015144746536498,0.12952266010233474
6.213174607885353,0.2230300689992412,5.074370446714732,0.415958613672841
7.503995985186476,0.11775183154571355,6.131032589901943,0.342339792417934
6.465557984601904,0.30289557413993656,4.831667210227948,0.5212158248076333
6.500998184552836,0.1477007859986977,5.310795874363791,0.3697983969136487
7.570413510629988,0.20019937460146583,5.823064738304165,0.4352903649645246
7.5559441506119445,0.08258899034266237,6.752739840343351,0.23362354274064173
6.450198890286566,0.1717227950070484,5.264176662107531,0.3842649600625085
9.998691338359405,0.07404330203810792,8.030418717933562,0.31321779550187984
8.25144730279908,0.12238280700866128,6.776498814011514,0.33366344136046044
7.000635110114427,0.13678124826976684,6.074856272480141,0.30264784116099114
9.004432460940091,0.14755343475381014,6.134511863911335,0.4788563403316653
8.703069809788165,0.12180263830016838,6.572215605708589,0.397661485358028
4.596995031689758,0.5062581404669857,3.130430000984998,0.6925115542784941
7.179865577936051,0.22383373213559188,5.252838875120888,0.4851823206844123
5.4221187243695725,0.29631999704370954,4.018275973434399,0.5322680708074218
6.779846239111729,0.1445668603818278,5.5346484140939145,0.36537425873882606
7.145717348429946,0.19526081156920796,5.685186652836004,0.41106823690081656
6.656989107090421,0.0892577319686271,5.829692492335387,0.2699595862049327
7.030662312401848,0.21859132900811368,5.240437311132216,0.4714956861613892
7.323745527975521,0.29966349727902103,5.225330823658386,0.540201121486886
8.050570573841386,0.12526739669877934,6.453719363983134,0.35753754398195375
9.008196453295582,0.08880396508258181,7.333174602400359,0.31651539699032477
6.2218119882425755,0.3105515337904125,4.649793263798399,0.5274322866634757
6.806915001734304,0.24175198479416982,4.910098900683331,0.5065846659764167
7.366643345275288,0.17062993735793716,5.820848032626477,0.4003438735200651
6.390600458456745,0.2625040813122448,5.212376577642668,0.4398803871622482
7.29950627191467,0.12129097261456813,6.3215407143338584,0.2922586400463129
4.61165496099246,0.46145149718485085,3.0765275632967484,0.6769727310422099
7.668820759417897,0.05446038393015098,6.946392166345914,0.20101131123357527
7.682614147349681,0.19615452085451182,5.26816571876137,0.5076260054617348
6.595802691313365,0.21577513123698028,5.127722164273186,0.44485334053227193
7.073370081767241,0.12894136159525293,5.991004730142607,0.3203706800957883
7.901879341447177,0.09636447609598968,6.860203325218036,0.26930844375736984
7.586397815844863,0.04668046026425246,7.205331016491121,0.13546238549839434
7.276267371986429,0.09325908740532662,6.404780216064965,0.25920065327947056
8.08649851287938,0.13164864482198826,6.4737475735034,0.36188117942071546
8.626187031728351,0.09361052722890194,7.260050700529902,0.2918807483806894
7.170771916089848,0.2101535446737945,5.566620243471782,0.43757416559174805
6.599733007986801,0.32036003019013914,4.172571634299502,0.6166540554855866
7.898017873089826,0.20436157915664477,5.963452186381624,0.448158961473456
7.757282137582351,0.13577237524528754,6.182621916490959,0.3706845526344046
5.046071037194295,0.37585580388221795,3.61411640178474,0.5970086159720343
6.607899717203038,0.17352820837387029,5.230995650970201,0.4081230753610257
6.115829867495205,0.3084378231681553,4.41296548799548,0.5473679265985693
5.36512327469369,0.2719329006089614,4.013492730176611,0.5145937709767904
9.746096282669754,0.022628716309011594,8.906188545005564,0.15599226240346645
6.604264878815759,0.12589476672079067,5.474860150896474,0.3440497760020925
6.9759004092962416,0.15573256224908372,5.626340601810457,0.37945857330217286
6.776398584555334,0.26878630212293597,5.13708572636403,0.4904075289861864
7.816989107090483,0.049449291082635426,6.934397772889787,0.22116706821746765
10.254221102996013,0.05523538338323949,8.704097495297981,0.2503117702363434
6.862455066698208,0.09111180858852658,6.071595265687812,0.2571254761687772
4.955388619499326,0.4135287774214464,3.828434223242439,0.5801642980141865
6.1760103153434835,0.2549142548128308,4.899490865492946,0.456890816944521
9.221409834392727,0.045547583996393214,8.466974100517058,0.16680841322699488
6.524575750645795,0.2893619662735328,4.63672379034725,0.5424706381818544
9.225678387661935,0.12940388297756497,5.46509765459243,0.5508804849067512
6.818450183977823,0.1758794584475462,5.504072402466797,0.39161027584122177
7.112020930555364,0.3407168765553233,4.653214988991147,0.6071287637535686
5.311690595947193,0.32906150964348935,4.35547361240725,0.48800930459492553
7.406924332461598,0.10107452855347267,6.554129845039135,0.25695795846420527
7.029872789061775,0.07383005679778874,6.379665853584624,0.21640943423510334
8.025815278314598,0.03875042184874048,7.289161054370861,0.18599055669824377
6.2130298237722545,0.3534289400838015,4.204768189422664,0.6034414956022746
8.625604909100716,0.06513539215475843,7.378923790254199,0.260057879349235
8.273680304450876,0.09536183619030127,6.778870545524818,0.32044101418498244
7.115365938653085,0.1867010729616595,6.162418074320198,0.3360984270780925
6.8757370811798495,0.18099986198069107,5.645222603810624,0.38020560055996444
6.578302401904842,0.13211280624151356,5.500161935651671,0.3398231130261866
5.031045606318092,0.427360110135862,3.029510752109027,0.6965695246508599
7.452983198032247,0.1539578623628422,5.3653812139926425,0.4589132887126915
6.0602338192385945,0.20466941793830415,4.971722403101556,0.4031823534325373
4.744952581487831,0.3616408320972389,3.4753936011999427,0.5810622353590934
7.268464964913195,0.1982803307577248,5.625636836882527,0.4321925353342786
7.255996694703634,0.1849919475010522,5.777160019333949,0.4036037334037585
9.218498044487156,0.06756010233481724,7.900181638725702,0.2549089722205431
9.122062590418354,0.040595961967373674,8.133213647053323,0.19873695955774626
8.958238533509174,0.0730680716549632,7.10471689336433,0.33153619630404535
8.323508776056196,0.03891447676747094,7.40373121179848,0.20761506982744032
7.267613183858618,0.2169338871493976,5.424128655699572,0.46772677249860634
8.621010890041726,0.08822059267003426,6.983436269631302,0.323715412102831
5.8998855664109815,0.2264550617159779,4.799218967840124,0.42441361007873996
8.896592851103522,0.05714854760510483,7.796909294153121,0.22845084928679096
5.969917925586844,0.16839138489061856,4.9968792791446175,0.3666071812873248
9.544891192205087,0.10675149702497981,7.517059513461425,0.3506546373493081
7.643342404952103,0.1178591214096302,5.801172457221563,0.401689304979466
7.348362331221419,0.23666659730440787,5.210712349194507,0.5099194261250458
5.376512479592693,0.3538888546393083,4.233224975732921,0.5290410387587493
8.071885723360927,0.17302378707460161,6.232869392040619,0.41335480435810207
8.53263237630779,0.07237743779732421,7.163378026258123,0.28323135524350257
7.2809076858579935,0.23484022904973392,5.814988077047004,0.43110035644077527
8.295171497051014,0.12664017542505088,4.849081282676167,0.564708224389146
6.262950220789776,0.3145669273325832,5.061461476799895,0.48093200569574374
5.589475053419999,0.25332795368782385,4.582043064931779,0.43788715624546787
7.6983025335179,0.1126514979126072,6.157555421398549,0.3560378907946328
4.7751862602207735,0.4451948720841161,3.2534892883631694,0.6587379820267084
6.449361529672939,0.17773139597389015,5.459940273365943,0.3562881462018672
8.231006662250493,0.10080680278594588,6.970360428321367,0.29342931553311413
6.0235817247335355,0.26990222608819997,4.915246343648755,0.44727166366844057
6.38008546221922,0.30537511485927415,5.163365550429441,0.4731885216588207
6.922248149175611,0.12943027356406575,5.805965222056915,0.3313648705884484
9.450851654782348,0.02159165832547461,8.857732436073226,0.12550987927432006
6.901006707362362,0.11157752641711026,5.745427346483116,0.32891155799428884
5.562820715733486,0.31007123617262694,4.553808653526065,0.4746502974605668
7.437389878215768,0.13573626298323047,6.186665868248022,0.3371636605320711
7.439579039773974,0.11535455863592027,6.132847767122029,0.3337942352167999
9.055293752577048,0.14075545253176133,5.531231249029127,0.5398119333302387
9.51012767743941,0.08121511744230622,6.623947842722505,0.4310153852629704
7.170469925618183,0.25183572894320244,5.6116832946888096,0.4565421047208185
10.02588787806764,0.06408251037861168,8.10433412604524,0.30205261054605304
7.645913786401519,0.17034300288114002,6.117737538640954,0.38800809318010443
6.826159237630859,0.09288265749947736,5.795386420314034,0.30159899457213707
6.2054841215562515,0.2325155907018887,4.869878331904059,0.45136348363600887
4.5360880817689235,0.41573809464043376,3.6499067672643153,0.5628189651688154
6.741873289650657,0.19032366792007505,5.674254896909066,0.36638631533978416
9.453330231591083,0.0787597409473231,7.69723595800487,0.30751311600368764
7.073385956722897,0.1289380037631046,5.7725463381512405,0.3539377863481706
6.92657986880611,0.11365196590703304,6.054974693840832,0.28206138326794006
7.1915244326925505,0.2762417239485408,5.278564784272249,0.5116213562121465
4.927754857188957,0.35558841455577367,2.082585587285584,0.7848955875862218
8.140559147394983,0.14851849776867632,6.874556306652562,0.3260260022355816
8.223247468969479,0.23134290144752803,6.136394054945415,0.4692631800640498
7.647780577060527,0.11607687686457221,6.401496586857035,0.318254012392106
7.075752378692096,0.3466661799409536,5.0897118981954454,0.5639057649249934
10.708592687876576,0.011483362651112168,10.389721189789016,0.06507710792006903
7.3413203447454345,0.18429314660656781,5.620010039779609,0.43181224930236534
6.425308727401805,0.16458057695732872,5.377137727017359,0.35895126738602545
6.418960236253266,0.2162289925556096,5.149493012519963,0.4236427465602505
5.0321315721300435,0.34307860152197034,4.117883444329281,0.5009727357078066
7.9977837534220875,0.135413998882652,6.303141996264142,0.3774478912085304
9.949114239955357,0.04795242088429997,8.629689792262276,0.22648268014404893
5.459244375451734,0.29573164350633335,4.2338193991486515,0.5030810024135115
5.783256704726152,0.3088036590203932,4.2192914889335045,0.5442922812616201
5.831798646556298,0.31257067857115023,4.574606923569531,0.5021357456980853
7.95078610369295,0.20248055177634997,5.902239991974002,0.4582377215884701
9.525669243772251,0.1129307921348154,7.147630728084252,0.3918647380950362
8.41974449989724,0.13212347476634312,6.738731652248722,0.35970748793817
7.359177237649703,0.15033084063137367,6.063415993767405,0.35471190413410786
7.610850918510924,0.13991413285763177,6.131950795812457,0.3653671939211642
6.530531944512438,0.19358982249306156,5.267211190372217,0.40529923779163696
6.079843576198527,0.3518496772739395,4.646933249288777,0.5399141303776417
7.37903276389961,0.11352587877532924,6.265597987687219,0.30602282809303794
7.873686137926312,0.1100451272520817,6.625525763609601,0.3078347433807148
5.99544897579213,0.1818426215294941,5.043361877090149,0.3695068005749488
8.126934809350153,0.16657250501128254,6.404537513084929,0.39394614710802683
6.834278353038207,0.13271610819730026,5.603533246802591,0.3546087390111559
9.416451616453138,0.04809543177656678,7.725793470074164,0.28503852767010723
7.554621906260263,0.23347908940614387,5.9025388154945935,0.44393893363071935
5.4057829521477565,0.31379325193261115,4.441914075733872,0.47584879665528707
6.313022093867122,0.33189352436586395,4.601025992287938,0.5531419655118341
7.392895120216633,0.312431757237572,5.122257079997888,0.5625453391122737
7.420642438574594,0.18870783122352244,5.747061178627823,0.4250959744632526
7.0906272319903305,0.10556693138971006,6.02232893483106,0.3044611922772962
7.4506679419871,0.1781496291053788,5.825737254927711,0.4118431698775359
7.217622266278564,0.057723346376837785,6.55996756819127,0.20365339387758633
9.443258605916,0.07116980389188328,8.16787969731165,0.24627078284111845
8.728195670559478,0.08397100765746433,7.552337646441359,0.25858110148463515
8.360836114874065,0.13069636348866973,6.840457189181127,0.3409320074290147
9.52135910923187,0.10430278839024137,7.128307692276611,0.38918118680441555
6.484320442276533,0.2844349055484074,5.0143063840008955,0.48909913612749417
6.719239529133293,0.20161816066482463,5.498097120598585,0.39674966489651026
6.468248725700112,0.17379072786414348,5.376076770797999,0.3697900577746373
6.474678888222823,0.26479868055497724,4.992134979986148,0.4795197886012921
7.106981154932086,0.28732852214412696,5.059891234393453,0.5360202572132083
5.329300749864822,0.32955958713301037,4.462184690415821,0.47393071524743263
6.5231068521742115,0.21437505304376459,5.179899307131556,0.4292349659913007
6.763925643868331,0.08421478428404912,5.962812255847243,0.2586485647067224
6.551501551822099,0.2364528104540043,4.96710013516776,0.47408313511393935
5.062853654061092,0.42442038209382027,3.6158615600968536,0.6245361125826013
9.810608809473875,0.09695603662494522,8.03319031166306,0.31056236541370846
9.0299229394178,0.06440067383176128,7.941308302702254,0.22796603050298803
7.386117296506221,0.17102779232386403,5.732185522047131,0.4141340565002622
6.081276114429333,0.25681664413609484,4.857185539428102,0.4540942094044517
6.076448950398669,0.19396395189889767,4.958030207492995,0.4012912803098223
7.95096902025495,0.10978679063220088,6.594018834675384,0.3203336009753797
8.562237811141955,0.07411969240200085,6.829011832140238,0.3307763037291849
7.026109544118752,0.05457144025369561,6.611724412038916,0.15867185590749
6.676229244160868,0.14072159729610226,5.637910113002141,0.334213574357889
7.089859663145806,0.11270169166349536,6.016453387207014,0.3092075048700249
8.079180069542772,0.09564083755585503,6.7717403962704585,0.3015065773192704
5.5218527630166925,0.3719614664208378,4.301259156863065,0.545467853202241
8.190922186824055,0.21563075360984954,5.802355914846981,0.4936137828992884
7.276414094600027,0.0948756887852438,6.121989415695896,0.30579375011593335
9.484293811861187,0.11365689097291641,7.259140026153781,0.3774343447783269
8.078784460967832,0.10808827027700409,6.665447835057604,0.3228999780942095
8.621227075291356,0.1841760677024188,6.156104356527866,0.46941192815340715
7.0499823896298075,0.09815875419115169,6.008195563644874,0.2976523286401536
9.00484537996778,0.024466425754549343,8.67795784975239,0.0906537868559026
7.010011078236385,0.28873490235018,5.062382423476082,0.529345228903474
6.12572162737392,0.3201071386704247,4.24101238566867,0.5757976067876812
9.872747854802167,0.0892997944013712,7.963750627055197,0.31873198729367164
7.757542354452497,0.1091512952811459,6.548375901344489,0.3054330885704919
8.14104096511279,0.03897581848664059,7.748274771636115,0.12338903231622043
7.517067534045653,0.1594295655004318,6.234848571347321,0.353093866368485
7.636964786748288,0.0704215205339795,6.8566281455794025,0.22054680980664937
6.637608365820184,0.177180052425692,5.654418722338585,0.3485515865896509
7.458607858992173,0.1160184723956769,6.305598074279655,0.3107883822231112
7.290975947381308,0.104021032640905,6.192977721312412,0.3012930462647242
7.56758878457556,0.061271672230950654,6.8200207916627456,0.21177057352340606
6.608743876533527,0.18439808909052852,5.130921354913313,0.4287739068940737
7.473998530980351,0.09832411761831433,6.219992423012765,0.3156907320969468
7.4834898770988305,0.11206496925312122,5.278535687319563,0.45476478934431575
7.605157761901085,0.25393780142827466,4.647437701338327,0.5961459369907746
5.005584925355298,0.3480623331526011,3.8664911342438026,0.5404527320491045
7.095980992427183,0.14976830548352302,5.471894273922723,0.4108339394403774
8.942764734653364,0.008604124913577224,8.87701414322979,0.029308998754216574
7.109833767725655,0.209238188926502,4.872659135249557,0.5191089782524095
7.9083841718176995,0.18220292914772318,5.779545594117972,0.4583241764139865
9.414901600079725,0.03808190551617943,8.652323406246134,0.15996592390273448
6.292966714196238,0.14426457967437134,5.341491643223557,0.33608813414358374
6.522263673953321,0.2010593933849758,5.041638342337796,0.4417479543571566
7.428353968975164,0.01416714950190591,7.367016635992416,0.0415641840941348
6.988818690495868,0.0500343962149207,6.5320650817733865,0.16610844723017124
6.390387901210151,0.11614363532261594,5.315307860658736,0.3390245817544179
6.888637522835043,0.24506906737485742,4.903948943377716,0.5155938488262534
6.984496878770977,0.13865260024887358,6.113187952361053,0.2955368866702907
7.102527968925718,0.0759750114002663,6.721453322529163,0.1634655749390186
6.1880963550078345,0.21005867593234775,4.953695933648388,0.4241531486820666
6.77006505194242,0.20029782638811242,5.029779411218127,0.46669491489049697
6.516183225189637,0.11801953470143005,5.592309553519923,0.30804932208408753
8.660730795731004,0.01401439043113077,8.320203112523885,0.0921258698291556
8.736921240003081,0.04412147003330737,7.6280046879780254,0.22687979124377494
10.63763763897116,0.023127358665921062,9.758863284110763,0.14621921913604669
8.233124742868391,0.056134358254657735,7.419619047016932,0.20252402270844747
8.343488963758219,0.18649359149904055,6.3882346770479215,0.4252459397808668
6.8934083041742475,0.1002979614500634,6.239052366366783,0.23671403054832435
7.300290531212591,0.1601433506454608,6.119332146028084,0.34623849392152534
7.88688287754887,0.07665114756304506,6.23838530062007,0.34625649123755586
7.347652703024785,0.1859611532992806,5.739355531488826,0.41786513380484097
7.741869111405276,0.11897092749437088,5.890651686232493,0.39923626359912595
8.677142159166745,0.17390963230135936,5.949802683669471,0.4895187933731821
8.010011279668577,0.11007918522602285,6.53804512002205,0.3341546710347856
6.329526337231995,0.12550102130287313,5.114730205539538,0.3705486953128961
9.3217918460226,0.10432843877902453,6.534059423239546,0.4381155487256347
7.541784284662099,0.043437014919699785,6.282164262351803,0.2888923944024695
4.764190654886845,0.30122508046353486,3.467642202553669,0.554217140503108
6.195187659287685,0.21610619003901865,4.941553526465314,0.430228679648811
6.712586021899801,0.1482158179959605,5.471005690015169,0.3694874087449872
8.876779765192763,0.17290075784860434,6.361771957102788,0.45952622589278996
8.4063177215628,0.05488000751754328,7.409819752681925,0.22514900425842319
8.209465070672122,0.12985372913424847,7.080935056646457,0.29423301894957193
5.981958473364074,0.3416821014378143,4.5279409026664625,0.539999795460295
7.592116440104379,0.13937132306870778,5.723031516299048,0.41769610906775173
6.314754714757175,0.13261914336986322,5.315307860658736,0.3373315284401681
7.153869174807623,0.13705825793695148,5.895426456679653,0.34895553370428256
6.2341752978264555,0.19874250405325908,4.182834985966902,0.536982390453704
9.09430910169938,0.038125940066827096,8.068614997558242,0.20315852531512774
7.326398471155344,0.20023007352954345,5.680242924410829,0.43156366838410726
7.474208872703774,0.07182591208847006,6.705205626819939,0.22390012120750574
8.749769429880224,0.18376939295380473,5.897081875163834,0.5041640759045215
8.706525421467482,0.16699007838832733,5.817998116583158,0.5017910627211715
7.160237630392434,0.1207672482229279,6.439929553200854,0.2543073107172469
6.857477296005898,0.14499081696880325,5.789087416178842,0.3349918294491943
8.692162348679219,0.1392722470812754,6.842474746347169,0.3750863216974278
8.132969065488721,0.02007598561593042,7.812169642875836,0.09922916613221845
7.092054428116667,0.24959305956001054,5.214962997105431,0.4964572193483036
7.427586289041083,0.05621258966669411,6.684793794767427,0.21223939928662777
7.3695574467680185,0.20492140139156095,5.057987598075406,0.5138729026594743
7.784025937861717,0.07265389723029461,6.8956581205272744,0.2353676860619821
7.208321739676829,0.2441405211023775,5.282250830451597,0.49475402057076945
7.439782540403736,0.01142857142859274,7.451211111832329,
6.890564632183999,0.10553234595385438,6.2093425931936075,0.24493080913796178
6.512851265442316,0.19085360798822693,5.159186712864046,0.41800463943863636
5.132180061492935,0.3659510737286951,3.993555819557896,0.5455178947765829
10.209773219149321,0.044325626867777745,7.795894990633799,0.33990708285503374
9.435778308339998,0.15002672700001185,7.018101942183736,0.41857778876343144
7.329328746913821,0.1070553139408558,6.320595379495928,0.287712642144773
7.017342817999832,0.10599260899204759,6.067848653212586,0.2877610392406768
10.972000678492675,0.012038499061111338,10.497949201667831,0.08450387350695582
7.713683706568421,0.07134803927134907,6.5982875184249155,0.27234660773123126
7.165704944312692,0.19493977533151383,5.830125371042241,0.39337689512073165
6.382971738788936,0.15552374876932376,5.257911066817168,0.36825925352613115
8.134603148807638,0.023173605337332134,7.887046668206915,0.08571673002427745
7.277600996734582,0.27375557245729193,4.521879705644355,0.5990482372066293
7.174122568118342,0.16726662200159265,5.721322802981267,0.39299302291324
10.464548034322197,0.03396073642204312,9.397085250140163,0.17810224798223293
5.939306422237199,0.19465127068112123,4.957815833662274,0.3843413913420708
6.739723355822544,0.15135684786144482,5.282350321393957,0.40302581651844094
6.074309016044734,0.18123480272620313,4.747736763835232,0.42862444033725094
6.565592400793443,0.09854150628333329,5.677082741227132,0.28946102684860875
7.420317524492645,0.06233530885146895,6.710308274900128,0.20987588276521535
8.739647571625628,0.026887781125261634,8.347030156183196,0.10701425718377869
6.982861447544747,0.0958626591582551,6.019902960623789,0.2856746986545075
6.427286677397843,0.20279702366447624,4.917150793001288,0.45116331680607585
10.369619057912887,0.05400907854935988,8.997745714712801,0.2270684059037745
6.8151131229396515,0.1332422377295799,5.653057131909432,0.34478643883540316
5.4106863616468095,0.2682868455226975,4.536915496127121,0.4317477672036039
8.125434618521862,0.17308650616544627,6.431267377300448,0.39443081593992985
6.168814093811814,0.316454600398578,4.451730032106299,0.5511694637534619
7.129887628664728,0.18156820076341976,5.599431320063418,0.41328941724162255
8.27050703989945,0.03145434536686361,7.612045233735849,0.16339691498937828
8.580106840674675,0.11317615742074975,6.841899289449758,0.35092555581724716
6.242842857954167,0.1818750721902269,5.378067103321061,0.3453063583698005
9.232809069703778,0.05164124393788462,7.984434477387594,0.23671844365605077
7.268353968975172,0.034470420900615695,6.7914684613055085,0.15550184765581798
10.851200393600832,0.004067583130820914,10.763603696149621,0.023339349585717546
6.701184584817672,0.17370567324983574,5.390207269674213,0.3944811854549942
6.832086857133689,0.07038410294085919,5.957817602057044,0.262755762946774
7.6498366029221385,0.16504891849980233,5.54558740564535,0.45746241021151113
7.294012397521871,0.037988496593250216,6.935967790269455,0.13154972689069994
6.365900166522387,0.12593319312890908,4.958030207492995,0.4012912803098223
10.516783990124223,0.024383082294330526,9.471925130993025,0.16905795619690434
7.7788209107638915,0.16718256413866558,6.274420916445357,0.37870568175660263
7.401729783920852,0.11610881517150524,5.369648547742906,0.4374657990768691
