userid_x,userid_y,group,CE_alter,Pi_alter,N_previous,LZ,Pi,meetup
19.0,3018.0,useless,8.641853186728,,758,6.450511552552509,0.2275015517568062,2
19.0,3199.0,useless,7.8665478847272805,,308,6.450511552552509,0.2275015517568062,2
19.0,3559.0,useless,8.095119717543914,,405,6.450511552552509,0.2275015517568062,2
19.0,3727.0,useless,8.139899485607272,,374,6.450511552552509,0.2275015517568062,2
19.0,3771.0,useless,8.501157788135146,,514,6.450511552552509,0.2275015517568062,2
19.0,4211.0,useless,7.536072587890612,,296,6.450511552552509,0.2275015517568062,2
19.0,4319.0,useless,9.191733916907065,,943,6.450511552552509,0.2275015517568062,2
19.0,4383.0,useless,7.909266991694468,,261,6.450511552552509,0.2275015517568062,2
19.0,4402.0,useful,7.127443597394531,0.08909285507034233,179,6.450511552552509,0.2275015517568062,2
19.0,4428.0,useless,7.69038346279204,,236,6.450511552552509,0.2275015517568062,2
19.0,4487.0,useful,7.088588248112887,0.09862339367834624,228,6.450511552552509,0.2275015517568062,2
19.0,4533.0,useless,7.822457162548938,,321,6.450511552552509,0.2275015517568062,2
19.0,4676.0,useless,8.022783337155548,,429,6.450511552552509,0.2275015517568062,2
19.0,4794.0,useless,9.87613333592887,,1425,6.450511552552509,0.2275015517568062,2
19.0,4804.0,useless,9.902448555648961,,1395,6.450511552552509,0.2275015517568062,2
19.0,4989.0,useless,9.509782651347496,,1773,6.450511552552509,0.2275015517568062,2
19.0,5027.0,useless,7.944399812168648,,275,6.450511552552509,0.2275015517568062,2
19.0,5237.0,useless,8.899485979945956,,825,6.450511552552509,0.2275015517568062,2
19.0,5243.0,useless,8.589413652799724,,596,6.450511552552509,0.2275015517568062,2
19.0,5244.0,useful,7.242952076429306,0.05770022844661388,238,6.450511552552509,0.2275015517568062,2
19.0,5845.0,useless,8.354438837278394,,674,6.450511552552509,0.2275015517568062,2
19.0,6080.0,useful,6.876216826745872,0.14586168318602394,164,6.450511552552509,0.2275015517568062,2
19.0,6248.0,useless,8.376159568823464,,740,6.450511552552509,0.2275015517568062,2
19.0,6763.0,useless,8.079824549775482,,349,6.450511552552509,0.2275015517568062,2
19.0,7275.0,useful,7.316922816666543,0.03239797846114633,178,6.450511552552509,0.2275015517568062,2
19.0,7319.0,useless,7.944321966702096,,299,6.450511552552509,0.2275015517568062,2
19.0,8088.0,useful,7.130345561562037,0.08836523983850213,173,6.450511552552509,0.2275015517568062,2
19.0,8154.0,useless,7.649416208325497,,288,6.450511552552509,0.2275015517568062,2
19.0,8588.0,useless,7.622760081016351,,249,6.450511552552509,0.2275015517568062,2
19.0,8626.0,useless,9.078845199209523,,669,6.450511552552509,0.2275015517568062,2
19.0,9867.0,useless,8.390607009355909,,432,6.450511552552509,0.2275015517568062,2
19.0,10158.0,useful,6.980690584269153,0.12345756955869208,200,6.450511552552509,0.2275015517568062,2
19.0,10310.0,useless,7.613637987585133,,274,6.450511552552509,0.2275015517568062,2
19.0,11097.0,useless,9.445116266168421,,965,6.450511552552509,0.2275015517568062,2
19.0,11220.0,useful,7.267522698127373,0.05005352231210036,275,6.450511552552509,0.2275015517568062,2
19.0,11601.0,useful,6.610415287054867,0.19822032833930106,150,6.450511552552509,0.2275015517568062,2
19.0,11788.0,useful,7.23418554546828,0.0603144551722829,175,6.450511552552509,0.2275015517568062,2
19.0,14799.0,useless,8.096654486925269,,408,6.450511552552509,0.2275015517568062,2
19.0,28794.0,useful,6.861047146279695,0.14901088933750695,151,6.450511552552509,0.2275015517568062,2
19.0,29073.0,useless,7.951209944110931,,364,6.450511552552509,0.2275015517568062,2
19.0,29242.0,useless,7.8282043611885035,,386,6.450511552552509,0.2275015517568062,2
19.0,34871.0,useful,7.0238470774732615,0.11376999946572736,166,6.450511552552509,0.2275015517568062,2
19.0,36514.0,useful,7.150280609713044,0.08330000377850075,182,6.450511552552509,0.2275015517568062,2
19.0,38216.0,useful,6.973768934172777,0.12498516803873035,229,6.450511552552509,0.2275015517568062,2
19.0,39697.0,useful,6.998788718315312,0.11943023014452492,162,6.450511552552509,0.2275015517568062,2
19.0,43981.0,useless,8.941909959728054,,650,6.450511552552509,0.2275015517568062,2
19.0,69487.0,useful,7.228674084036782,0.06193188558242625,170,6.450511552552509,0.2275015517568062,2
19.0,114817.0,useless,7.555750956853434,,232,6.450511552552509,0.2275015517568062,2
25.0,4425.0,useless,8.362468775225278,,333,4.465623097844717,0.4473485327375424,4
27.0,434.0,useful,4.228266429016869,0.4878161334034176,467,3.880839120746005,0.5421827683253412,16
27.0,1432.0,useful,4.547336858750672,0.4353498766862974,265,3.880839120746005,0.5421827683253412,9
27.0,3070.0,useful,4.486987929254616,0.4454784757713857,225,3.880839120746005,0.5421827683253412,9
27.0,5131.0,useful,4.3095490845749325,0.4746966292588946,248,3.880839120746005,0.5421827683253412,6
27.0,5146.0,useful,4.498426475947163,0.4435664132855471,269,3.880839120746005,0.5421827683253412,4
27.0,41.0,useless,6.753012648261504,,396,3.880839120746005,0.5421827683253412,2
27.0,163.0,useful,4.997979036417774,0.3561777301032103,337,3.880839120746005,0.5421827683253412,2
27.0,5143.0,useful,6.108104261235511,0.11066109873229672,199,3.880839120746005,0.5421827683253412,2
27.0,5155.0,useful,5.527581955415607,0.2524389358242289,200,3.880839120746005,0.5421827683253412,2
27.0,5159.0,useful,4.739573934204065,0.4023830189324021,155,3.880839120746005,0.5421827683253412,2
27.0,5663.0,useless,8.319233131801132,,576,3.880839120746005,0.5421827683253412,2
32.0,2278.0,useless,7.923198843174281,,310,5.591538542800218,0.3859526304104729,2
32.0,5268.0,useful,7.29993692533979,0.08932482287454728,319,5.591538542800218,0.3859526304104729,2
35.0,5355.0,useful,5.9939284218794535,0.4323025973677455,360,5.788358322405218,0.4564932491883014,161
35.0,1369.0,useful,7.364101629409827,0.2585733512750324,175,5.788358322405218,0.4564932491883014,3
35.0,4632.0,useful,8.353402022341514,0.10939186911034086,1140,5.788358322405218,0.4564932491883014,2
41.0,5692.0,useful,7.527276010667069,0.1686372920672718,387,7.0132707422107305,0.2497151938810689,9
41.0,5736.0,useful,7.614030194695424,0.15390215341121333,534,7.0132707422107305,0.2497151938810689,9
41.0,5235.0,useful,7.711721697049668,0.13679375990606815,420,7.0132707422107305,0.2497151938810689,7
41.0,5717.0,useful,8.006004018006207,0.08034104460451726,892,7.0132707422107305,0.2497151938810689,7
41.0,5770.0,useful,7.2791281726721975,0.20891599827540616,182,7.0132707422107305,0.2497151938810689,7
41.0,334.0,useful,7.319557813961242,0.20251660868258148,325,7.0132707422107305,0.2497151938810689,6
41.0,2241.0,useful,8.231709093940447,0.024006885114991727,940,7.0132707422107305,0.2497151938810689,5
41.0,97.0,useful,7.121988857631409,0.2332810875809753,144,7.0132707422107305,0.2497151938810689,4
41.0,535.0,useless,8.601930684610629,,560,7.0132707422107305,0.2497151938810689,4
41.0,5663.0,useful,8.083634962555664,0.06336203356013284,577,7.0132707422107305,0.2497151938810689,4
41.0,401.0,useless,9.579449233718595,,1875,7.0132707422107305,0.2497151938810689,3
41.0,3070.0,useful,7.519402848476143,0.16995563778172887,225,7.0132707422107305,0.2497151938810689,3
41.0,5670.0,useful,7.160936647912313,0.2273129406887509,244,7.0132707422107305,0.2497151938810689,3
41.0,5677.0,useful,7.723504569897427,0.13468823364174187,357,7.0132707422107305,0.2497151938810689,3
41.0,5734.0,useful,7.767428406368627,0.12675002500603758,462,7.0132707422107305,0.2497151938810689,3
41.0,5735.0,useful,6.564471252111415,0.314599502201903,171,7.0132707422107305,0.2497151938810689,3
41.0,5882.0,useful,8.201642840156351,0.03345833316855981,420,7.0132707422107305,0.2497151938810689,3
41.0,10837.0,useless,9.654291328593855,,1596,7.0132707422107305,0.2497151938810689,3
41.0,27.0,useful,7.181890228272125,0.22408348716121576,175,7.0132707422107305,0.2497151938810689,2
41.0,203.0,useful,8.106866233867985,0.05797659607925184,355,7.0132707422107305,0.2497151938810689,2
41.0,375.0,useless,8.92215976590293,,582,7.0132707422107305,0.2497151938810689,2
41.0,573.0,useless,9.905395234541992,,1716,7.0132707422107305,0.2497151938810689,2
41.0,1432.0,useful,7.257011203154224,0.21239296634007396,265,7.0132707422107305,0.2497151938810689,2
41.0,2515.0,useless,8.722483929917054,,431,7.0132707422107305,0.2497151938810689,2
41.0,3287.0,useful,7.811776396608839,0.118579980291665,234,7.0132707422107305,0.2497151938810689,2
41.0,4216.0,useless,9.028304117062069,,871,7.0132707422107305,0.2497151938810689,2
41.0,20481.0,useful,7.192854418403861,0.22238831082652025,150,7.0132707422107305,0.2497151938810689,2
41.0,35831.0,useful,7.926153517076703,0.09663682984148914,250,7.0132707422107305,0.2497151938810689,2
41.0,100448.0,useful,7.579776298306352,0.1597674104806554,199,7.0132707422107305,0.2497151938810689,2
41.0,127197.0,useful,7.018270573296971,0.24896635147706656,150,7.0132707422107305,0.2497151938810689,2
52.0,515.0,useful,7.003747309635439,0.1823819811550933,977,5.899396639530691,0.35842673865262964,40
52.0,5235.0,useful,7.700961155146808,0.02598019394980567,420,5.899396639530691,0.35842673865262964,17
52.0,547.0,useful,6.515409133578102,0.2648098456691205,325,5.899396639530691,0.35842673865262964,15
52.0,6133.0,useless,7.974838713097482,,359,5.899396639530691,0.35842673865262964,12
52.0,6134.0,useful,7.3359429337358755,0.11875910606697256,366,5.899396639530691,0.35842673865262964,10
52.0,97.0,useful,6.773304088081073,0.2224764119319221,150,5.899396639530691,0.35842673865262964,9
52.0,267.0,useless,7.88953663532791,,1750,5.899396639530691,0.35842673865262964,8
52.0,6139.0,useful,7.530134285166566,0.0756092050548977,800,5.899396639530691,0.35842673865262964,7
52.0,6155.0,useless,8.996295985943938,,1525,5.899396639530691,0.35842673865262964,7
52.0,6162.0,useful,6.64078138542989,0.24451744067587194,178,5.899396639530691,0.35842673865262964,7
52.0,535.0,useful,7.550064160677263,0.07070568810662517,564,5.899396639530691,0.35842673865262964,6
52.0,6122.0,useless,8.046945339678295,,560,5.899396639530691,0.35842673865262964,6
52.0,66.0,useful,7.2547759960128575,0.13517193815533712,275,5.899396639530691,0.35842673865262964,5
52.0,83.0,useful,7.063588548998832,0.17152166807161415,150,5.899396639530691,0.35842673865262964,5
52.0,88.0,useful,6.347537214717879,0.29124331128489306,225,5.899396639530691,0.35842673865262964,5
52.0,573.0,useless,8.899745786153746,,1718,5.899396639530691,0.35842673865262964,5
52.0,557.0,useful,6.6535618805395735,0.2424196128333382,175,5.899396639530691,0.35842673865262964,4
52.0,6112.0,useful,7.123440896173693,0.16043496968739532,449,5.899396639530691,0.35842673865262964,4
52.0,6125.0,useful,7.585595666171406,0.06161282919339475,300,5.899396639530691,0.35842673865262964,4
52.0,0.0,useful,6.423829729317852,0.2793279539929329,225,5.899396639530691,0.35842673865262964,3
52.0,172.0,useful,6.939945089138459,0.19373965980987426,372,5.899396639530691,0.35842673865262964,3
52.0,327.0,useful,7.343255103659987,0.11724392560064605,200,5.899396639530691,0.35842673865262964,3
52.0,335.0,useless,7.737210279134728,,725,5.899396639530691,0.35842673865262964,3
52.0,350.0,useless,8.322492977462009,,1850,5.899396639530691,0.35842673865262964,3
52.0,375.0,useless,7.9166750607984016,,584,5.899396639530691,0.35842673865262964,3
52.0,559.0,useful,6.833558787196356,0.2122280886332253,502,5.899396639530691,0.35842673865262964,3
52.0,6110.0,useful,7.6199863813790225,0.05225823546561422,248,5.899396639530691,0.35842673865262964,3
52.0,6116.0,useless,7.9815854161773325,,922,5.899396639530691,0.35842673865262964,3
52.0,6156.0,useless,8.316960741982244,,1750,5.899396639530691,0.35842673865262964,3
52.0,282.0,useful,7.220493867974981,0.14190543044498288,525,5.899396639530691,0.35842673865262964,2
52.0,456.0,useful,7.5521720550355855,0.07017948973693218,271,5.899396639530691,0.35842673865262964,2
52.0,898.0,useless,10.685214968541802,,1875,5.899396639530691,0.35842673865262964,2
52.0,5200.0,useless,7.787736504713703,,464,5.899396639530691,0.35842673865262964,2
52.0,5714.0,useful,7.293404857366466,0.12744903686318118,227,5.899396639530691,0.35842673865262964,2
52.0,6113.0,useless,7.927682458296489,,388,5.899396639530691,0.35842673865262964,2
52.0,6123.0,useful,6.753205793731862,0.22586181363576396,179,5.899396639530691,0.35842673865262964,2
52.0,6135.0,useless,7.8836004476869705,,525,5.899396639530691,0.35842673865262964,2
52.0,6138.0,useful,7.4473025226660505,0.09486771454229884,296,5.899396639530691,0.35842673865262964,2
53.0,48894.0,useful,8.766740146528349,0.216875607894827,450,7.42115393172269,0.3673758014217304,5
53.0,5526.0,useful,8.169045189112135,0.2859489074710436,300,7.42115393172269,0.3673758014217304,3
53.0,515.0,useful,9.855295373443944,0.07392286288983725,977,7.42115393172269,0.3673758014217304,2
53.0,4466.0,useless,10.3428321643636,,1700,7.42115393172269,0.3673758014217304,2
53.0,5634.0,useful,9.065872550476811,0.18047301872858146,556,7.42115393172269,0.3673758014217304,2
53.0,6179.0,useful,8.288188734860059,0.2725061061994118,450,7.42115393172269,0.3673758014217304,2
53.0,70730.0,useful,8.814389067503644,0.2111722022410276,475,7.42115393172269,0.3673758014217304,2
54.0,486.0,useless,9.299583709114806,,1425,6.864384231116884,0.3014263755700645,6
54.0,19096.0,useless,10.154748764961859,,2100,6.864384231116884,0.3014263755700645,6
54.0,337.0,useless,10.47497470477379,,1925,6.864384231116884,0.3014263755700645,5
54.0,3383.0,useless,9.00739076565754,,645,6.864384231116884,0.3014263755700645,5
54.0,211.0,useless,9.234906046366689,,1100,6.864384231116884,0.3014263755700645,4
54.0,267.0,useless,8.722614906758404,,1750,6.864384231116884,0.3014263755700645,4
54.0,401.0,useless,9.365403752008794,,1875,6.864384231116884,0.3014263755700645,4
54.0,4318.0,useless,9.797207631144362,,1317,6.864384231116884,0.3014263755700645,4
54.0,4319.0,useless,9.654162579952876,,943,6.864384231116884,0.3014263755700645,4
54.0,4678.0,useless,10.012958557329258,,1448,6.864384231116884,0.3014263755700645,4
54.0,8154.0,useful,7.96872546589486,0.13646095095590566,291,6.864384231116884,0.3014263755700645,4
54.0,19.0,useful,7.402893998153106,0.2253004344997684,200,6.864384231116884,0.3014263755700645,3
54.0,89.0,useful,7.887303522402383,0.15007307451188118,472,6.864384231116884,0.3014263755700645,3
54.0,203.0,useful,7.860463747581881,0.15448365625230606,355,6.864384231116884,0.3014263755700645,3
54.0,436.0,useless,8.615593655808437,,800,6.864384231116884,0.3014263755700645,3
54.0,471.0,useful,8.258557393220531,0.08411250438837599,405,6.864384231116884,0.3014263755700645,3
54.0,515.0,useless,8.582054309122682,,977,6.864384231116884,0.3014263755700645,3
54.0,588.0,useless,8.825135898961166,,1975,6.864384231116884,0.3014263755700645,3
54.0,1388.0,useless,9.842967129452198,,1161,6.864384231116884,0.3014263755700645,3
54.0,2899.0,useful,8.153232156813447,0.10401569057019797,379,6.864384231116884,0.3014263755700645,3
54.0,3675.0,useful,7.9086069827173295,0.14654629961627091,368,6.864384231116884,0.3014263755700645,3
54.0,5837.0,useful,7.692137515678809,0.1814069340530368,246,6.864384231116884,0.3014263755700645,3
54.0,96.0,useful,7.7828245749436995,0.1670511184087422,250,6.864384231116884,0.3014263755700645,2
54.0,116.0,useless,8.969183102004637,,962,6.864384231116884,0.3014263755700645,2
54.0,125.0,useless,9.010590391951506,,584,6.864384231116884,0.3014263755700645,2
54.0,131.0,useful,8.534466029028168,0.019305912483707298,697,6.864384231116884,0.3014263755700645,2
54.0,135.0,useless,8.571804181486085,,725,6.864384231116884,0.3014263755700645,2
54.0,141.0,useless,8.578896615652287,,761,6.864384231116884,0.3014263755700645,2
54.0,148.0,useless,8.78670621057312,,717,6.864384231116884,0.3014263755700645,2
54.0,153.0,useful,7.203856891862322,0.2541616025163516,285,6.864384231116884,0.3014263755700645,2
54.0,197.0,useless,8.974351407539604,,628,6.864384231116884,0.3014263755700645,2
54.0,256.0,useless,8.777893506042359,,541,6.864384231116884,0.3014263755700645,2
54.0,312.0,useful,8.4353735905276,0.04651509720427551,703,6.864384231116884,0.3014263755700645,2
54.0,335.0,useful,7.527959832737778,0.2066387552495244,725,6.864384231116884,0.3014263755700645,2
54.0,434.0,useful,8.18631910360508,0.0978968217665632,467,6.864384231116884,0.3014263755700645,2
54.0,490.0,useless,9.082054527483846,,1123,6.864384231116884,0.3014263755700645,2
54.0,510.0,useless,9.530560756126206,,917,6.864384231116884,0.3014263755700645,2
54.0,511.0,useful,7.7658838178461025,0.1697580546257097,233,6.864384231116884,0.3014263755700645,2
54.0,573.0,useless,10.142127419285613,,1717,6.864384231116884,0.3014263755700645,2
54.0,1108.0,useless,10.601111923152587,,1967,6.864384231116884,0.3014263755700645,2
54.0,2947.0,useless,9.738522780485368,,896,6.864384231116884,0.3014263755700645,2
54.0,3018.0,useless,9.036846237835174,,768,6.864384231116884,0.3014263755700645,2
54.0,3199.0,useful,8.180859240941473,0.09891420610078,315,6.864384231116884,0.3014263755700645,2
54.0,3742.0,useful,8.074824693389356,0.11811616134625914,505,6.864384231116884,0.3014263755700645,2
54.0,3817.0,useless,8.576185053078506,,809,6.864384231116884,0.3014263755700645,2
54.0,3936.0,useful,7.944973087976102,0.14046991930476938,259,6.864384231116884,0.3014263755700645,2
54.0,3978.0,useful,7.5092543102641285,0.2094585099190206,222,6.864384231116884,0.3014263755700645,2
54.0,4195.0,useful,8.293718199889357,0.07715075734224085,334,6.864384231116884,0.3014263755700645,2
54.0,4598.0,useless,8.896310467529169,,557,6.864384231116884,0.3014263755700645,2
54.0,4676.0,useful,8.513896324185296,0.025893427215163575,429,6.864384231116884,0.3014263755700645,2
54.0,4794.0,useless,9.467771867656754,,1625,6.864384231116884,0.3014263755700645,2
54.0,5219.0,useful,8.285519823930475,0.07879095394225702,463,6.864384231116884,0.3014263755700645,2
54.0,5243.0,useless,8.895804322731909,,602,6.864384231116884,0.3014263755700645,2
54.0,5277.0,useless,8.770903520146973,,575,6.864384231116884,0.3014263755700645,2
54.0,5504.0,useless,9.137272281194539,,700,6.864384231116884,0.3014263755700645,2
54.0,6153.0,useless,8.800457673193595,,581,6.864384231116884,0.3014263755700645,2
54.0,6248.0,useless,8.859896837882028,,749,6.864384231116884,0.3014263755700645,2
54.0,6484.0,useless,8.837929963312181,,498,6.864384231116884,0.3014263755700645,2
54.0,8088.0,useful,7.358070972934425,0.23188481030528024,174,6.864384231116884,0.3014263755700645,2
54.0,8588.0,useful,7.8382183441603805,0.15811272727470965,250,6.864384231116884,0.3014263755700645,2
54.0,14799.0,useless,8.625911605940678,,416,6.864384231116884,0.3014263755700645,2
