Rank,category,lower_Pi_alters_ratio,upper_Pi_alters_ratio,mean_Pi_alters_ratio,lower_Pi_ego_alters_ratio,upper_Pi_ego_alters_ratio,mean_Pi_ego_alters_ratio,lower_Pi_alters,upper_Pi_alters,mean_Pi_alters,lower_Pi_ego_alters,upper_Pi_ego_alters,mean_Pi_ego_alters,lower_CCE_alters,upper_CCE_alters,mean_CCE_alters,lower_CCE_ego_alters,upper_CCE_ego_alters,mean_CCE_ego_alters,lower_ODLR,upper_ODLR,mean_ODLR,lower_CODLR,upper_CODLR,mean_CODLR
6,non-social co-location network,0.6212408439155346,0.7276411054791341,0.6711149862691705,1.1209324211134182,1.186187546900208,1.1517770383323311,0.23518603194604823,0.2608371536471619,0.2476695889549866,0.4260582040874512,0.4567967114404002,0.441586104886869,7.215169376107817,7.532480430277436,7.370664299415216,5.688815339400655,6.07772540685402,5.8797003637940115,0.0368106328177451,0.04801812335374193,0.042099170889195514,0.15783808210235473,0.194798467995619,0.17626739985427695
6,social network,0.870957996104214,0.9924983203171145,0.9300780898544023,1.1802135553595987,1.2589076950035551,1.2171771512078313,0.3301779559465658,0.369314949674867,0.3498423171129705,0.4489955422297465,0.48214167385368994,0.4656910960462112,6.3996755323059755,6.785419681268357,6.591527824488341,5.481707613176263,5.874891758434122,5.671867057631722,0.051246189019719376,0.07111794687115723,0.060676631503796194,0.2996105445439629,0.3636069023337896,0.3313732766848136
7,non-social co-location network,0.6446531702896343,0.7529596181631589,0.6959378473820769,1.132551826837149,1.2031734543675825,1.1652555908457483,0.24355262010847145,0.2695134597937308,0.256334311321773,0.4306227379860651,0.46116249574824886,0.4459024745517221,7.154417676329579,7.46107695806105,7.308300627481898,5.656434976599636,6.035463421631768,5.843142326863693,0.03401975671227389,0.044442209044714534,0.03909564832263261,0.1673572337071444,0.20531744647027278,0.18632636646289838
7,social network,0.8942310478716512,1.0187940232470758,0.9544459168516539,1.1921780912996078,1.2764260204269184,1.2313448966928107,0.339175940472912,0.37815041625867757,0.3586301260580045,0.4539911112212071,0.48623121615864284,0.47029711705901805,6.334656204781743,6.717436718052669,6.525260327330818,5.4481563130395,5.827491470288733,5.6330271538284995,0.05246646760697532,0.07168142368335476,0.0619269738784461,0.3140047085943218,0.3768658938921413,0.34517239516087883
8,non-social co-location network,0.6690525423193119,0.7802557332536522,0.7226987041795552,1.1433618871328097,1.2160181614113341,1.1779416975821737,0.2530966427106278,0.28039156623692446,0.2665681718817035,0.4352636034303182,0.4654281856882633,0.450188945146516,7.079845674344822,7.3897750797353225,7.232972078552546,5.61970905937483,5.997321184894844,5.806887195339649,0.036406724208528564,0.048666046840340677,0.0423787673187441,0.17812780407468223,0.2178195847855199,0.1978712644882906
8,social network,0.9121355993886359,1.0358767684174883,0.9717454757636329,1.20129880268214,1.2862863576473016,1.2416370854669514,0.34577257944968287,0.38361620067784785,0.3647074451781727,0.45774777641495573,0.4893587443411092,0.47377269065803795,6.290843558561602,6.672132469446036,6.478115976404931,5.415824022945729,5.804758133765958,5.603033692649228,0.046838221100792075,0.0649637923316345,0.055628429829568206,0.3250566370986441,0.3871764341116443,0.3556115207898647
9,non-social co-location network,0.6865773633713745,0.7975154449197542,0.7405679076040196,1.1517725447023646,1.2270225897515403,1.187370762836192,0.25934940126443345,0.28729615737065034,0.2733660843485436,0.4387117442966021,0.46839162041114984,0.45343696567148395,7.025727095827543,7.341954092535776,7.183380202819388,5.595261376043053,5.97345252358154,5.779464333372402,0.033272973888006305,0.044881581367051206,0.03863423134875708,0.1865391077588579,0.22816683822285422,0.2069391584179573
9,social network,0.9291158730248996,1.055067336076302,0.9905145321477993,1.2111504153716042,1.2982925780374646,1.252496914652727,0.353476500930162,0.3905662213914775,0.3716488442158719,0.4619289490440394,0.4930988853707347,0.4775138641439951,6.237196489304577,6.61658189379921,6.424127877594844,5.384831451089257,5.770086688377934,5.570927607473015,0.043888543287393056,0.05950434375289596,0.05147997006410288,0.3346359767257484,0.3972658137154637,0.36599434769696065
10,non-social co-location network,0.6979763729460082,0.8149185555161338,0.7538785872841292,1.1605034873161695,1.2401106222961538,1.197911375587773,0.2641793125647102,0.29271428543138417,0.27814115611989193,0.44215115248939607,0.47168396161983356,0.4568185283931182,6.985947454621902,7.311220793560476,7.147886152221884,5.57068474313189,5.940311888710137,5.750517998824967,0.038418065668706224,0.05347135168748473,0.0455334401679103,0.19638012262426222,0.23923777367519455,0.21762265413596388
10,social network,0.9479627074309182,1.0718606690296577,1.0078593187991447,1.220457223541827,1.3095015456525028,1.2619741348912925,0.36009988800795534,0.39647843751876727,0.37845977531598957,0.46527497897128794,0.49652908939310053,0.48080654387417815,6.185288177255391,6.56397540520455,6.373840551783055,5.3605376931166875,5.735473072946994,5.542846266571587,0.04304788533254035,0.060896138514530025,0.05152882211418647,0.3449465444892054,0.4080492108657071,0.3760973350801169
