userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,Pi_alters_ratio,Pi_ego_alters_ratio
12,61.0,959,1000,6.309965224612276,0.3873826459396702,15,2,5.945117743886625,0.4318749016869744,4.007544142801364,0.648054681749874,3.961221948969292,0.6528679075147372,4.10907735784528,0.6374510213749971,0.06352941176470588,0.20705882352941174,social network,0.6775028781904058,1.0241852089380694
12,900.0,847,553,7.395802803131718,0.24458238367879284,12,3,5.576300143042138,0.4754722217285573,3.9965626815031583,0.6491971202560951,3.8781519272055913,0.6614613401610521,4.10907735784528,0.6374510213749971,0.05647058823529413,0.23058823529411765,social network,0.745896085793309,1.0376661390145145
12,881.0,922,316,8.345887619726456,0.09606163488850067,9,4,5.447859053408288,0.49035656056673704,4.037189801524263,0.6449662480321369,3.8424833016519044,0.6651362011353599,4.10907735784528,0.6374510213749971,0.06823529411764706,0.2564705882352941,social network,0.7692458622295816,1.043431069732456
12,41.0,554,462,7.214532025898207,0.2697688664132501,8,5,5.375594657238065,0.4986663992111728,3.99275219282009,0.6495933374409137,3.8113064425104572,0.66834093023927,4.10907735784528,0.6374510213749971,0.025882352941176467,0.25882352941176473,social network,0.7822819047893868,1.048458482029949
12,13.0,1018,457,7.927269819106169,0.16604500480048834,7,6,5.2719458634374865,0.5105060375704333,4.029690656311886,0.6457480888917095,3.781414259462296,0.6714071732714385,4.10907735784528,0.6374510213749971,0.047058823529411764,0.2658823529411765,social network,0.800855313509828,1.053268644582602
12,45.0,2066,517,8.50667080356874,0.0651875855163512,6,7,5.220371694217975,0.5163630992871538,4.085587903823014,0.6399107160192723,3.7826239526551824,0.6712832090017502,4.10907735784528,0.6374510213749971,0.07764705882352943,0.2823529411764706,social network,0.8100435672270887,1.0530741758853508
12,947.0,422,183,7.897589822590872,0.17066559659316607,5,8,5.195925483418209,0.5191315205728055,4.073906112493958,0.6411324992908582,3.7707979591228367,0.6724946454422913,4.10907735784528,0.6374510213749971,0.002352941176470588,0.2823529411764706,social network,0.8143865225174891,1.0549746143502983
12,916.0,325,295,7.143531374825491,0.27945978379827474,4,9,5.127611122919987,0.5268413651398461,4.0143023802788775,0.6473511721118357,3.7400062608585394,0.6756442861114234,4.10907735784528,0.6374510213749971,0.03294117647058824,0.2847058823529412,social network,0.8264813255823745,1.059915606777196
12,882.0,489,290,7.666810317575144,0.20554649733971173,4,10,5.0956568828716335,0.5304344077470461,4.05584817963893,0.6430192311961224,3.7243520701578765,0.6772429780804012,4.10907735784528,0.6374510213749971,0.025882352941176467,0.2917647058823529,social network,0.832117903902462,1.0624235515688278
13,92.0,949,317,7.541789538582388,0.1803639837632728,17,1,7.541789538582388,0.1803639837632728,4.4898121771706565,0.5808293459159729,4.4898121771706565,0.5808293459159729,4.542817882673094,0.5748220048062308,0.0783132530120482,0.0783132530120482,social network,0.3137736242788278,1.0104507848682083
13,167.0,2084,409,7.865166134827975,0.1254939812262776,12,2,7.0477223781510725,0.2561052677649671,4.547981467906863,0.5742355006772305,4.486860824235007,0.5811631243008095,4.542817882673094,0.5748220048062308,0.030120481927710843,0.09939759036144577,social network,0.4455383851411512,1.0110314487642418
13,1017.0,204,32,7.438599045835222,0.1968345045779077,11,3,6.869934936170407,0.2817693225987427,4.514416294114287,0.5780438741909384,4.469061191010604,0.5831745628353651,4.542817882673094,0.5748220048062308,0.042168674698795185,0.12951807228915665,social network,0.4901853447550699,1.0145306859502532
13,30.0,2075,457,7.6058648405829485,0.16991952352712994,11,4,6.553491872159943,0.32588237828972016,4.629754740168956,0.5649164277736487,4.52339196492012,0.5770264280465062,4.542817882673094,0.5748220048062308,0.12650602409638553,0.22289156626506024,social network,0.5669274585261802,1.0038349666885464
13,51.0,920,310,7.547220536040192,0.1794855118481199,8,5,6.376362033337723,0.34981982641407383,4.478634917179859,0.5820930257847271,4.47897505447788,0.5820545862903745,4.542817882673094,0.5748220048062308,0.10240963855421686,0.25903614457831325,social network,0.6085706940394463,1.0125822975176146
13,966.0,198,135,6.736066816340887,0.300658028373261,7,6,6.0478661337092126,0.392980552857145,4.456804244818666,0.5845580779622599,4.431203893087094,0.5874436118007119,4.542817882673094,0.5748220048062308,0.03614457831325301,0.2710843373493976,social network,0.6836560701770916,1.0219574179292872
13,965.0,565,186,7.729788192968434,0.1491705290049864,7,7,5.905284005991671,0.4112640555355138,4.462794568989524,0.583882074379432,4.384731460558147,0.5926675138216579,4.542817882673094,0.5748220048062308,0.0572289156626506,0.286144578313253,social network,0.7154633122894253,1.0310452781316937
13,12.0,1743,453,7.458358878902363,0.19371173709139905,7,8,5.840322633788968,0.4195103426689543,4.562132079226384,0.572627025214724,4.390673553758989,0.5920005906006689,4.542817882673094,0.5748220048062308,0.060240963855421686,0.2891566265060241,social network,0.7298091220609567,1.0298850525046077
13,45.0,2066,409,7.856238108314388,0.12709389555720516,7,9,5.816029282181952,0.4225810918069465,4.60943743938146,0.5672372786635203,4.413337219399191,0.589454145326615,4.542817882673094,0.5748220048062308,0.03313253012048193,0.2951807228915663,social network,0.7351512090240806,1.0254550806998362
13,916.0,325,41,8.021240070121152,0.09639843090293812,4,10,5.777572658309568,0.42742778487435296,4.502676078856389,0.5793736515749727,4.397947528860895,0.5911837746140515,4.542817882673094,0.5748220048062308,0.05421686746987952,0.3012048192771085,social network,0.743582850518112,1.0284640630856436
21,25.0,1878,2211,5.292679507911872,0.5193741314523601,14,1,5.292679507911872,0.5193741314523601,2.9209993046704734,0.7617095162905149,2.9209993046704734,0.7617095162905149,2.9618410106586186,0.7578546874489334,0.048979591836734684,0.048979591836734684,social network,0.6853215267436835,1.0050865012850385
21,0.0,2064,638,8.452868755239184,0.10966726360196463,4,2,5.315066040596582,0.5168973050855891,2.9604116979518262,0.7579897797214115,2.921132305800277,0.7616969810295446,2.9618410106586186,0.7578546874489334,0.018367346938775512,0.059183673469387764,social network,0.6820533192524711,1.0050699608305453
21,30.0,2077,1597,6.254675984232434,0.4091318081981175,4,3,5.2301994686776165,0.5262662184722495,2.9503857783449434,0.7589370036789558,2.917304246383728,0.7620577258144444,2.9618410106586186,0.7578546874489334,0.036734693877551024,0.0836734693877551,social network,0.6944157332373971,1.0055459686865027
21,962.0,498,537,7.132610729059894,0.3002935086555907,2,4,5.0431571637220385,0.5467198728743765,2.8782489771425923,0.765732598999583,2.8688538758057507,0.7666151056500341,2.9618410106586186,0.7578546874489334,0.020408163265306117,0.08775510204081632,social network,0.72140462007925,1.0115594959643117
21,34.0,569,1356,5.557123125572015,0.4898614794252029,2,5,4.894943007592534,0.5627415908086663,2.876125820199275,0.7659320842523464,2.8269442367439903,0.7705446056821139,2.9618410106586186,0.7578546874489334,0.034693877551020415,0.10612244897959183,social network,0.7425455039447593,1.016744526943413
21,49.0,1927,1490,6.378094599775747,0.3943673910414236,2,6,4.8854004321112505,0.5637675985738071,2.9381723055763,0.7600899999953198,2.8299484259027228,0.7702633200437735,2.9618410106586186,0.7578546874489334,0.020408163265306117,0.10816326530612247,social network,0.7438993357308957,1.0163733665573933
21,75.0,431,1444,5.181705183008686,0.5315947745680398,1,7,4.756042096858657,0.5776110041310328,2.849700374087901,0.7684124188550131,2.7848352028663483,0.7744809563264199,2.9618410106586186,0.7578546874489334,0.018367346938775512,0.11020408163265306,social network,0.7621659055449915,1.02193859740243
21,183.0,724,2070,4.7795672057912615,0.5751024093658411,1,8,4.673314463680214,0.5864012900911864,2.8657029581781477,0.7669109477093549,2.7551315076662863,0.7772504947657828,2.9618410106586186,0.7578546874489334,0.02244897959183673,0.11428571428571427,social network,0.7737648124406434,1.0255930426215862
21,1387.0,241,1234,4.980605420041441,0.5535013975076399,0,9,4.420286211072348,0.6129883612812093,2.8498948428266297,0.7683941827486055,2.7207241614504993,0.7804511693625941,2.9618410106586186,0.7578546874489334,0.018367346938775512,0.11632653061224488,social network,0.8088468296536259,1.0298163781103264
21,387.0,272,4,8.072058150124146,0.170091757256653,0,10,4.4161715909157255,0.6134170355542469,2.9606230802121765,0.757969801666038,2.720184610688844,0.7805012963965151,2.9618410106586186,0.7578546874489334,0.0020408163265306124,0.11632653061224488,social network,0.8094124714318414,1.029882521441959
29,1714.0,535,828,6.189212343905558,0.35306367668893385,31,1,6.189212343905558,0.35306367668893385,2.6350931130535953,0.7710413752674354,2.6350931130535953,0.7710413752674354,2.692848864625278,0.7651759640513952,0.07168458781362007,0.07168458781362007,social network,0.4614150120706344,1.0076654410117438
29,54.0,194,60,7.352492999251031,0.17748533103388128,9,2,5.979461197902621,0.3816614578288649,2.6820382363967465,0.7662759943110181,2.626339469850725,0.7719278840576722,2.692848864625278,0.7651759640513952,0.04301075268817205,0.0967741935483871,social network,0.49878913578005374,1.0088240095396195
29,92.0,949,582,7.456381059589278,0.1596225054563276,9,3,6.107954819102094,0.36422491861103856,2.657690631228653,0.768749844696004,2.6029586339009128,0.7742925394136626,2.692848864625278,0.7651759640513952,0.04301075268817205,0.12186379928315412,social network,0.4760015156285991,1.011914351457144
29,41.0,554,956,5.932750011707085,0.3879381697049879,8,4,5.7108432528323405,0.4173312560176392,2.616666908177137,0.7729066969124213,2.5540213236680227,0.7792268110683027,2.692848864625278,0.7651759640513952,0.05017921146953405,0.14336917562724014,social network,0.5454056003118362,1.0183628964800622
29,1720.0,641,1005,5.963060944986088,0.38386888450262013,8,5,5.27345537918298,0.4733920202311258,2.619967697444856,0.7725727636706349,2.519544039171848,0.7826908206252592,2.692848864625278,0.7651759640513952,0.021505376344086027,0.15412186379928314,social network,0.6186707926953768,1.0228899722374023
29,52.0,750,769,6.672798400602791,0.28417794017161113,7,6,5.2155038057382,0.4806484533424221,2.6379637328531063,0.7707505168379173,2.4991681417735028,0.7847332475923477,2.692848864625278,0.7651759640513952,0.08243727598566307,0.1971326164874552,social network,0.6281541448290161,1.0255591974392428
29,969.0,1414,1624,5.4769899911286055,0.4475969166544144,5,7,4.7792604835608,0.5340995666184389,2.6421463595959462,0.7703265972387171,2.5091932494473244,0.7837288016144953,2.692848864625278,0.7651759640513952,0.053763440860215055,0.21505376344086025,social network,0.6980088132807117,1.0242464981059625
29,30.0,2077,900,7.323581456580696,0.18236037622666385,5,8,4.825844797012242,0.5284868401739027,2.6874665441854417,0.7657237632486326,2.5253174443250828,0.7821114627251343,2.692848864625278,0.7651759640513952,0.07885304659498207,0.23297491039426524,social network,0.6906736032006429,1.0221328158088896
29,2.0,2098,1560,5.885812845544097,0.3942130941247475,5,9,4.590804486447438,0.5565846833804983,2.7105897838369035,0.7633686002936253,2.558180529314254,0.7788082394845708,2.692848864625278,0.7651759640513952,0.04301075268817205,0.24731182795698925,social network,0.7273943635572871,1.017815869909186
29,1709.0,171,84,7.084108748817116,0.2214022848811053,3,10,4.492068743175434,0.5682267106145362,2.6846199326117923,0.7660133850656441,2.5555759027837293,0.7790703795833323,2.692848864625278,0.7651759640513952,0.007168458781362006,0.2544802867383513,social network,0.7426092001190587,1.0181584579034213
30,0.0,2059,348,9.443567989742524,0.04323559873425367,51,1,9.443567989742524,0.04323559873425367,5.463250902037782,0.5347995633205971,5.463250902037782,0.5347995633205971,5.548880723698018,0.5260417579482831,0.12467866323907455,0.12467866323907455,social network,0.08219043085644981,1.0166484984128863
30,12.0,1747,977,7.3295217058459805,0.33216499486513906,48,2,6.875913127809793,0.3839546910866848,5.39846604602404,0.5413954200721051,5.3234213273001565,0.5490038789018069,5.548880723698018,0.5260417579482831,0.09640102827763496,0.2043701799485861,social network,0.7298939395690192,1.0436507570103992
30,40.0,553,572,7.143763226529818,0.3536072774786906,43,3,6.634370182932702,0.4107902877622342,5.416835796407514,0.5395277741305826,5.2449542152291055,0.5569229957173379,5.548880723698018,0.5260417579482831,0.006426735218508998,0.2069408740359897,social network,0.7809081342980005,1.0587049170573468
30,35.0,2089,434,9.12241955633946,0.0981564165130945,31,4,6.600538459020704,0.4145111382193249,5.508297893779584,0.5301980390269266,5.237742511047861,0.5576489711004395,5.548880723698018,0.5260417579482831,0.06298200514138817,0.2249357326478149,social network,0.7879814329494291,1.0600849888332702
30,41.0,554,698,6.821348641039339,0.3900592956565849,13,5,6.302866983395134,0.4468700242551622,5.352615831525628,0.5460480313310891,5.134994691456825,0.5679586664684452,5.548880723698018,0.5260417579482831,0.02570694087403599,0.2300771208226221,social network,0.8494953442443165,1.0796836142507968
30,189.0,1223,214,9.298186576198773,0.06955394960881962,12,6,6.208298397971291,0.457012985919067,5.470914006933129,0.5340176656803123,5.096956252615726,0.5717596333869086,5.548880723698018,0.5260417579482831,0.04241645244215938,0.2557840616966581,social network,0.8687770105961767,1.0869092134756346
30,42.0,620,208,8.43173321214643,0.19625719553429444,11,7,6.1513685512702025,0.4630882658408885,5.465812332359875,0.5345382504479529,5.071781793068865,0.5742705109724371,5.548880723698018,0.5260417579482831,0.05012853470437018,0.2712082262210797,social network,0.8803260555722199,1.0916823660772867
30,13.0,1018,323,8.646829530958007,0.16730767170625424,11,8,6.06568742991845,0.4721889946599814,5.427715521940545,0.5384206640410144,5.037968698869824,0.577637173923922,5.548880723698018,0.5260417579482831,0.053984575835475584,0.2879177377892031,social network,0.8976264479490311,1.0980823579042016
30,2.0,2098,853,7.822766334243619,0.2734221622439661,11,9,6.000158838348023,0.4791150647377373,5.487117459125376,0.5323631696176708,5.028926514127822,0.5785363470846282,5.548880723698018,0.5260417579482831,0.04113110539845758,0.2943444730077121,social network,0.9107928363071904,1.099791676883389
30,74.0,269,60,7.844841987379553,0.27072407579927105,9,10,5.969042926932715,0.4823936495759739,5.506633100746487,0.5303683199798811,5.01214191516088,0.580204181867181,5.548880723698018,0.5260417579482831,0.03213367609254498,0.3033419023136247,social network,0.917025392541935,1.1029622137416375
41,1087.0,2100,1794,2.6039353412924315,0.7453545596712625,20,1,2.6039353412924315,0.7453545596712625,1.9426438188176531,0.8199406573572311,1.9426438188176531,0.8199406573572311,1.8995534838191312,0.8246135897826448,0.13076923076923078,0.13076923076923078,social network,0.9038834296530649,0.9943331852842185
41,30.0,2059,702,4.86085841358912,0.4482269221380065,13,2,2.5059453639118234,0.7567429395955936,2.070914115416331,0.8058928378710882,1.977266759175919,0.8161690730160451,1.8995534838191312,0.8246135897826448,0.15384615384615385,0.2076923076923077,social network,0.9176939950687196,0.9897594256616297
41,12.0,1734,770,4.509516196840125,0.4994432553167396,8,3,2.455742749036645,0.7625324142272818,2.018400552971573,0.8116687634419948,1.9773048159546447,0.8161649191149071,1.8995534838191312,0.8246135897826448,0.08461538461538462,0.2384615384615385,social network,0.924714828466838,0.989754388270554
41,947.0,422,169,6.6825573313192,0.12400673456021125,7,4,2.434082012878921,0.7650209432874057,1.8906530739150635,0.8255758779191802,1.967203620612891,0.8172668298218893,1.8995534838191312,0.8246135897826448,0.007692307692307694,0.2384615384615385,social network,0.9277326407985262,0.9910906634916216
41,1500.0,577,685,4.1013114122595615,0.5563551815690427,4,5,2.3880510095544394,0.7702903915870811,1.8959928475556973,0.8249986762050068,1.94580415870874,0.8195970150085037,1.8995534838191312,0.8246135897826448,0.02307692307692308,0.24615384615384614,social network,0.9341228438766302,0.9939164539169633
41,61.0,959,323,6.25722280590655,0.21451808556283636,2,6,2.3538026837504,0.7741943145421156,1.9548810534168213,0.8186093339451478,1.934671009735186,0.8208070304223726,1.8995534838191312,0.8246135897826448,0.08461538461538462,0.26153846153846155,social network,0.9388570891078586,0.9953838265492623
41,65.0,579,521,4.7295724874846865,0.4676254705720134,1,7,2.316283292843754,0.7784547347718105,1.8978180186631217,0.82480130210152,1.9164394193073797,0.8227851802883728,1.8995534838191312,0.8246135897826448,0.038461538461538464,0.2769230769230769,social network,0.9440236547362735,0.9977827075409297
41,51.0,920,490,5.224522498298071,0.3926867884485992,1,8,2.2922457806795493,0.7811752486557291,1.9404529736180895,0.8201788072456325,1.906052267338827,0.8239103270799802,1.8995534838191312,0.8246135897826448,0.13076923076923078,0.2846153846153846,social network,0.9473227925598882,0.9991471609110275
41,47.0,1545,856,4.162226015621719,0.5480261369086852,1,9,2.1981651464217737,0.7917552881459292,2.0089107287839734,0.8127088853733533,1.8975541716926172,0.8248298371290086,1.8995534838191312,0.8246135897826448,0.1153846153846154,0.3076923076923077,social network,0.9601530922557601,1.0002622408229056
41,703.0,2089,606,5.267105702151016,0.3859932928110383,1,10,2.2136986423836422,0.7900158943187322,2.070080706541872,0.8059847709540982,1.9127030262658564,0.8231900667867826,1.8995534838191312,0.8246135897826448,0.02307692307692308,0.3076923076923077,social network,0.9580437481353757,0.9982737090274764
45,900.0,819,2111,4.810717432889711,0.5713675786492125,8,1,4.810717432889711,0.5713675786492125,3.2741753303835215,0.72777703387904,3.2741753303835215,0.72777703387904,3.5170941872461303,0.7040979390686279,0.024640657084188916,0.024640657084188916,social network,0.8114887815252101,1.0336303992619755
45,13.0,949,967,6.805962457630197,0.3411581736631468,7,2,4.822922869671888,0.5700601765145045,3.4774572264425583,0.7079881214642438,3.2459056373028266,0.7305074863944055,3.5170941872461303,0.7040979390686279,0.02258726899383984,0.04106776180698152,social network,0.809631934541057,1.0375083434567525
45,12.0,1495,1484,6.272059008784933,0.4064335571530193,6,3,4.890240879941532,0.5628298754696026,3.435360882502549,0.7121083764729859,3.22915411681956,0.7321229638044467,3.5170941872461303,0.7040979390686279,0.06776180698151951,0.08213552361396304,social network,0.7993630491435709,1.0398027364955647
45,882.0,475,2127,4.401861410238807,0.614550831528593,5,4,4.697121084235633,0.5834841776780578,3.260560225626705,0.7290927170698874,3.179771181159432,0.7368745802415032,3.5170941872461303,0.7040979390686279,0.018480492813141684,0.08624229979466119,social network,0.8286974656535474,1.0465512528217762
45,881.0,836,1109,6.408584250370714,0.3900423843040596,5,5,4.653677033949721,0.5880937085776549,3.4673963867494537,0.7089739030249053,3.158850802450268,0.7388826864675628,3.5170941872461303,0.7040979390686279,0.0431211498973306,0.09856262833675564,social network,0.8352441840059608,1.0494032796700807
45,906.0,173,864,5.282651364169662,0.520011523211731,4,6,4.562643964034021,0.5977092907384891,3.452826953545556,0.7104002668158738,3.1312973091489558,0.7415230851682093,3.5170941872461303,0.7040979390686279,0.018480492813141684,0.10061601642710473,social network,0.8489007815150426,1.0531533243075344
45,18.0,684,336,8.325481217975957,0.1294406373115355,3,7,4.542703606605264,0.5998077639299423,3.4818055269376917,0.7075618602766786,3.1164445039333946,0.742944321377875,3.5170941872461303,0.7040979390686279,0.008213552361396304,0.1026694045174538,social network,0.851881152675096,1.0551718449291765
45,1083.0,1279,1177,6.632128428062674,0.3627685632114802,3,8,4.561214782921007,0.5978597867839184,3.468741244435879,0.708842169640739,3.1123345740735333,0.7433373351370284,3.5170941872461303,0.7040979390686279,0.01642710472279261,0.11293634496919915,social network,0.8491145245713401,1.055730025456836
45,49.0,1909,608,8.430995889718385,0.1120264161431955,3,9,4.611533023616097,0.592552526610579,3.50159235540906,0.7056206007461822,3.116061779633476,0.7429809242625486,3.5170941872461303,0.7040979390686279,0.024640657084188916,0.12114989733059547,social network,0.841576851360196,1.055223830430969
45,52.0,748,717,7.090133977219469,0.3049906895598075,2,10,4.575968180976911,0.5963055311665466,3.4681766651925154,0.7088974735450236,3.09942554428752,0.7445710403875536,3.5170941872461303,0.7040979390686279,0.024640657084188916,0.12525667351129366,social network,0.8469070822098019,1.0574822039281395
49,27.0,671,626,7.1037922733643795,0.33297479689751713,29,1,7.1037922733643795,0.33297479689751713,5.053845808321567,0.5616840516566405,5.053845808321567,0.5616840516566405,5.232071517810862,0.5430747039772901,0.11774193548387095,0.11774193548387095,social network,0.6131289018967845,1.034266644244451
49,189.0,1219,707,7.503308330596916,0.28369432111235965,18,2,6.75186107731925,0.37484714504107375,5.078490567675015,0.5591233133479128,4.956750553308023,0.5717341950044473,5.232071517810862,0.5430747039772901,0.12903225806451613,0.18870967741935485,social network,0.6902312744376119,1.0527726495402292
49,112.0,452,565,6.8204192859446495,0.36679191721297344,16,3,6.485824969538297,0.405674680035282,5.0441783182370346,0.5626874733425795,4.857615616952375,0.5819324857896675,5.232071517810862,0.5430747039772901,0.06451612903225806,0.2064516129032258,social network,0.746996089238298,1.0715514486824678
49,17.0,1401,590,8.132879341522175,0.20111079251066294,14,4,6.3285574497643395,0.423594367719606,5.146783054988259,0.5520063867365179,4.839446931817084,0.5837947115540262,5.232071517810862,0.5430747039772901,0.1129032258064516,0.2338709677419355,social network,0.7799928161215176,1.0749804903055085
49,1180.0,366,334,7.257741525154069,0.3142232936859691,10,5,6.204994860739887,0.4375240786642324,5.100768484063919,0.5568050649293228,4.790600445059008,0.5887908688568304,5.232071517810862,0.5430747039772901,0.07741935483870968,0.23548387096774195,social network,0.8056425303184964,1.0841802509760279
49,1179.0,748,209,8.612764805338706,0.13196759914610265,10,6,6.150124899137287,0.4436689716045203,5.1528098943788825,0.5513768312393429,4.763743720173794,0.5915313931917895,5.232071517810862,0.5430747039772901,0.07903225806451612,0.2467741935483871,social network,0.8169575352253441,1.089226562864408
49,1160.0,781,382,8.019440202858204,0.21654092017798066,8,7,6.102801752495535,0.4489489497584504,5.122393679516881,0.5545516051349997,4.7345078957619515,0.5945094979322729,5.232071517810862,0.5430747039772901,0.04838709677419355,0.2548387096774193,social network,0.8266799143294736,1.0947103475420459
49,1140.0,1334,415,8.573553912345384,0.137914758212224,8,8,6.115365662210416,0.4475489274251093,5.168308780873526,0.5497567284117639,4.732461749490251,0.594717726354304,5.232071517810862,0.5430747039772901,0.07580645161290323,0.2629032258064516,social network,0.8241019589890981,1.0950937725487826
49,1148.0,444,200,7.967484426166738,0.22351671173678767,6,9,6.074640993159129,0.452082346863874,5.153031923361571,0.5513536337788822,4.7126910766926375,0.5967283521511362,5.232071517810862,0.5430747039772901,0.05161290322580645,0.267741935483871,social network,0.8324496492894629,1.0987960731385673
49,1208.0,180,320,6.424922526313878,0.4126399995500192,5,10,5.952495981968298,0.4656003561715191,5.085455259812797,0.5583989162610872,4.6720565709548465,0.6008530562754312,5.232071517810862,0.5430747039772901,0.03709677419354839,0.2725806451612903,social network,0.8573412695557797,1.1063911684248826
52,1708.0,317,189,6.639682871632871,0.2340725167072505,32,1,6.639682871632871,0.2340725167072505,4.306029547390513,0.5658503116986545,4.306029547390513,0.5658503116986545,4.42164203027002,0.5513691853729585,0.20895522388059698,0.20895522388059698,social network,0.42452955826488303,1.0262639384097982
52,969.0,1393,472,6.423219970218534,0.2697196608420094,15,2,5.883585622441424,0.35280915532488993,4.4865834139993,0.54316687773661,4.390423978625918,0.5552946019608032,4.42164203027002,0.5513691853729585,0.12437810945273632,0.29850746268656714,social network,0.6398782606725508,1.0071193978408304
52,1714.0,532,289,6.542392984568223,0.2502932798446417,13,3,5.627668156990664,0.3899833774079364,4.337059405935865,0.5619787048606595,4.31928391011714,0.5641979021662495,4.42164203027002,0.5513691853729585,0.08955223880597014,0.34328358208955223,social network,0.7072999140206627,1.0232670180590766
52,1717.0,248,178,6.428499173265254,0.26886869090373394,2,4,5.466840036647573,0.4127410924801005,4.3011542689526685,0.5664576060312242,4.252201050304929,0.5725406110989418,4.42164203027002,0.5513691853729585,0.04975124378109453,0.373134328358209,social network,0.748574826866527,1.0383979124833798
52,1014.0,309,227,6.3496389671732665,0.2814933771018621,1,5,5.383872731107053,0.4243134409385773,4.317241396676133,0.5644526707654116,4.211805293747637,0.5775399640761519,4.42164203027002,0.5513691853729585,0.0049751243781094535,0.373134328358209,social network,0.769563211356402,1.0474650731260777
52,908.0,369,147,7.187449628883287,0.13408821421534656,1,6,5.342637773111163,0.430024220660432,4.360453991223807,0.5590524795583356,4.189825003295931,0.5802525800020569,4.42164203027002,0.5513691853729585,0.01990049751243781,0.3781094527363184,social network,0.7799206630844884,1.0523848546406542
52,570.0,651,184,7.512326897557397,0.060093279073439775,1,7,5.3331913675821925,0.4313287544519319,4.394585015542418,0.5547720380668533,4.184368301139721,0.5809251668059929,4.42164203027002,0.5513691853729585,0.03482587064676617,0.38308457711442784,social network,0.7822866527446061,1.0536047030140832
52,1696.0,160,171,6.120276741273651,0.3172395839739455,0,8,5.277183414489177,0.4390351950004736,4.3092319237711525,0.5654512573278814,4.152924515091283,0.5847944686404715,4.42164203027002,0.5513691853729585,0.01492537313432836,0.38308457711442784,social network,0.7962635683085922,1.060622327388324
