Rank,trajectory,lower_Pi_alters,upper_Pi_alters,mean_Pi_alters,lower_Pi_ego_alters,upper_Pi_ego_alters,mean_Pi_ego_alters,lower_CCE_alters,upper_CCE_alters,mean_CCE_alters,lower_CCE_ego_alters,upper_CCE_ego_alters,mean_CCE_ego_alters,lower_Pi_alters_ratio,upper_Pi_alters_ratio,mean_Pi_alters_ratio,lower_Pi_ego_alters_ratio,upper_Pi_ego_alters_ratio,mean_Pi_ego_alters_ratio
6,Random Trajectory of Alter,0.5408732355569699,0.5581888753862257,0.5495070549609377,0.7401394999776538,0.7496001824417753,0.7448840169525194,4.463042823759649,4.635033436736938,4.548129318129772,2.8165135883456083,2.923440292623372,2.8702967067124137,0.7051450599505272,0.720382792117355,0.7128041390541314,1.0189609464066147,1.020825434337422,1.0198779731758614
6,Real Trajectory of Alter,0.4970384801555004,0.6776147158510657,0.5893841246361183,0.7015880391343279,0.798789977486277,0.7500030314897462,3.34023273273747,5.095112135285147,4.217706082721488,2.2746089579336477,3.368819464066086,2.823240772750938,0.6834009340220079,0.8405881296543048,0.7654303958981465,1.0187523332653599,1.034379593386464,1.0263743922139685
7,Random Trajectory of Alter,0.5467255474191783,0.5639625650217175,0.5554988338743473,0.7411773157785884,0.7505839659888552,0.7459527101273326,4.418224272754098,4.587401048501626,4.503254800060078,2.8083773578469495,2.9137988935095236,2.8600123706135774,0.7156252626903478,0.7301732123588073,0.722917299057103,1.020795721696429,1.0228621765261696,1.0218349941675409
7,Real Trajectory of Alter,0.50722872800191,0.6848519703333801,0.597480199254371,0.7031671763842647,0.7985616961738249,0.7513608136905587,3.295541641967365,5.040024095315792,4.1555668414055775,2.2783042982616175,3.3404257901855843,2.8102322358854104,0.7020964623272923,0.8511324634020396,0.7791051528677289,1.0201640863848571,1.038308964495281,1.0287508781737822
8,Random Trajectory of Alter,0.5595533621782186,0.5768315259611236,0.5683102251917344,0.7429445824156422,0.7522995690661338,0.7475960956031625,4.318660966794192,4.4862105687423455,4.401345800815357,2.790776032234787,2.896778004577663,2.844491308669516,0.7328308002843952,0.7473755997475124,0.7401199131908636,1.0232950892118797,1.0254726833780008,1.024380609694769
8,Real Trajectory of Alter,0.5163498385559879,0.6888345947693856,0.6021747404020015,0.7050925878542267,0.7999416835988925,0.7531032594087891,3.246565332091226,4.99081943088607,4.116993519062519,2.262444955484915,3.3331849147712176,2.793792395612182,0.710895135217664,0.8568410267125823,0.7864264646623094,1.0220665514817986,1.0412362562033657,1.0314468645480022
9,Random Trajectory of Alter,0.5663260593190215,0.5831472640528153,0.5746194534285122,0.745342104056326,0.7545871966172241,0.7499904910946428,4.2671801989774485,4.438036857972051,4.350958302769029,2.7682886718500583,2.8751514363749533,2.822173075439896,0.7424025540296267,0.7571932509062527,0.7497436097404288,1.02680937700319,1.0290334922475113,1.027919602931511
9,Real Trajectory of Alter,0.5226557589661877,0.6958906206602274,0.608074295970199,0.7088687449324454,0.8035976656602601,0.756160565078813,3.206883190954547,4.92957470761448,4.066928768755334,2.227208940487583,3.2978546393319506,2.764993384389883,0.7195667402685528,0.8658960342372409,0.794965578881559,1.02629777893728,1.0460387061439624,1.0357152428867418
10,Random Trajectory of Alter,0.5708619156994349,0.5877335234207173,0.5791853625143771,0.7467124459170155,0.756083293421713,0.7514406498019277,4.22808793586169,4.39991322906927,4.314508468142702,2.755902391204167,2.8615799911041195,2.8082896636222343,0.7492155023205709,0.7632791386960532,0.7562936528889005,1.028984880447579,1.0313151543420842,1.0301501048914208
10,Real Trajectory of Alter,0.5229343905528571,0.6985283004628217,0.612013627828699,0.7095813035832038,0.8054504778629947,0.7577184334962557,3.16900954360688,4.895058674995562,4.0339996184024995,2.2204275968284453,3.304800493491904,2.7500904617843416,0.7259850758944958,0.8708312173908617,0.8007191315625807,1.0283154576899058,1.0486690314900624,1.0380594481375065
