userid_x,userid_y,meetup,N_previous,n_prev_match,CE_alter,Pi_alter,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,Pi_alters_ratio,Pi_ego_alters_ratio
4280,siegfrid,33,2366,3121,4.1328097158684125,0.5681432896679479,10,2.4829914600762852,0.7667458354590323,1.9034871243503064,0.8292408934564826,1.73044513215348,0.8471556694671917,1.880479592070216,0.8316431380348276,0.1910828025477707,0.5286624203821656,SW-1H-CN,0.9219649635670083,1.018652870110875
826,manabu-tanaka,71,468,703,5.581405648978376,0.3456791459507979,1,5.581405648978376,0.3456791459507979,2.6428909266965097,0.7437156645768667,2.6428909266965097,0.7437156645768667,2.7271105669739217,0.7339327027688665,0.04316546762589928,0.04316546762589928,SW-1H-CN,0.4709956984430231,1.013329507965911
826,fwkw3521,69,546,713,5.850152614725395,0.3012062946623158,2,5.413893211166328,0.3723864377640985,2.6638937037214934,0.7412837589982788,2.6083139014409316,0.7477080737660865,2.7271105669739217,0.7339327027688665,0.05755395683453238,0.07913669064748201,SW-1H-CN,0.5073849909660889,1.018769256289099
826,otarako,61,1185,1259,4.9679163593540965,0.4403615765654915,3,4.485604706351584,0.5096209036220413,2.7164785609274067,0.7351723028436691,2.625663862769266,0.7457065243080936,2.7271105669739217,0.7339327027688665,0.07913669064748201,0.1366906474820144,SW-1H-CN,0.6943700719417778,1.0160420996295827
826,atsushi-nakamura,60,1105,937,5.6624544462697655,0.3324911313988585,4,4.278590870710584,0.538187876320927,2.7050010148387376,0.7365089978629776,2.6304324142866813,0.7451557906590944,2.7271105669739217,0.7339327027688665,0.15827338129496402,0.2158273381294964,SW-1H-CN,0.7332932219678125,1.0152917125070013
826,celsius,59,745,754,5.84618811613353,0.3018786181475323,5,4.170469365522114,0.5528544537294501,2.67491622944183,0.7400053961703884,2.6150631414059493,0.7469298778657052,2.7271105669739217,0.7339327027688665,0.04316546762589928,0.2302158273381295,SW-1H-CN,0.7532767672618038,1.0177089466756353
826,nantan,55,1012,868,5.778608119655659,0.3132601275983094,6,4.1127033856961335,0.5606214441441044,2.700181508366729,0.7370698255937139,2.6147605382044428,0.7469647798202871,2.7271105669739217,0.7339327027688665,0.08633093525179858,0.26618705035971224,SW-1H-CN,0.7638594683532693,1.017756501382559
826,29,45,499,472,6.422063023644054,0.19738745770231225,7,4.057390597993597,0.568014458352094,2.668423401635755,0.7407585891315149,2.5994109232812432,0.7487337824303907,2.7271105669739217,0.7339327027688665,0.08633093525179858,0.2949640287769784,SW-1H-CN,0.7739326183574842,1.0201668076728085
826,riki-sekita,43,688,1006,5.113930810531879,0.41856404664538654,8,3.9365128282088215,0.5840233174310269,2.633802347135917,0.7447664268711651,2.5667714781721394,0.7524862206772065,2.7271105669739217,0.7339327027688665,0.10071942446043164,0.30935251798561153,SW-1H-CN,0.7957450529561022,1.0252795901291007
826,yuichi1123,39,174,394,6.7761351109550825,0.1220544336635312,9,3.914357770378005,0.5869358882860322,2.6858971104452123,0.7387304476602198,2.560027332696641,0.7532600152231524,2.7271105669739217,0.7339327027688665,0.08633093525179858,0.3381294964028777,SW-1H-CN,0.7997134969892093,1.0263339027970424
826,kanoka,32,519,1041,4.816639095313767,0.4625190673610244,10,3.8637610261227753,0.5935627397170596,2.633450537342117,0.7448070813751134,2.542205909332825,0.7553022056587747,2.7271105669739217,0.7339327027688665,0.10071942446043164,0.3525179856115108,SW-1H-CN,0.8087427327842989,1.0291164337129122
aaron-palmer,suzanne-xie,4,171,8,7.345747022639134,0.19467429989551194,1,7.345747022639134,0.19467429989551194,4.985553530688028,0.5161315037364301,4.985553530688028,0.5161315037364301,5.004180852718432,0.5138940053796558,0.026402640264026403,0.026402640264026403,SW-1H-CN,0.37882189295376195,1.0043540075061224
aaron-palmer,richard-grote,4,206,18,7.5204056778563295,0.16581315833542776,2,7.409038062240755,0.18436938012893134,4.962933245341653,0.5188439749948168,4.9479543505571995,0.5206373427779781,5.004180852718432,0.5138940053796558,0.0297029702970297,0.0429042904290429,SW-1H-CN,0.35876927576285406,1.013122039423948
aaron-palmer,vince-marotte,4,553,106,8.062514192444393,0.06210253357156169,3,7.768353436403001,0.1220090026602306,4.901998276142157,0.5261256614191769,4.857843452654668,0.5313793648055516,5.004180852718432,0.5138940053796558,0.07920792079207921,0.10891089108910892,SW-1H-CN,0.23742056023808356,1.0340252255189821
aaron-palmer,craig-forster,4,617,143,7.885530525581185,0.09961095215241704,4,7.380456635953119,0.18904308929914426,4.891976853492183,0.5273197167091189,4.7848129051142685,0.5400273576152048,5.004180852718432,0.5138940053796558,0.11551155115511552,0.1782178217821782,SW-1H-CN,0.3678639706246088,1.0508535845173796
aaron-palmer,ben-malbon,3,233,14,7.731377210968923,0.12881075976750772,5,7.301276559440425,0.2018210440668136,4.9772144849627615,0.5171320589254483,4.767081289050384,0.5421193453248809,5.004180852718432,0.5138940053796558,0.03630363036303631,0.18811881188118806,SW-1H-CN,0.39272893233637113,1.054924438988878
aaron-palmer,ted-ladue,3,297,10,8.114751616306211,0.04953050370734754,6,7.239719326427849,0.21159510169899653,4.982381616417114,0.5165121656708288,4.75289814543672,0.5437905258406722,5.004180852718432,0.5138940053796558,0.026402640264026403,0.2013201320132013,SW-1H-CN,0.41174853079415435,1.0581764335603203
aaron-palmer,jennifer-escalona,3,299,10,8.124316805419946,0.047101772300109215,7,7.1957888282688645,0.218491179170862,4.983314982198605,0.5164001627262607,4.739409105946187,0.5453781484501135,5.004180852718432,0.5138940053796558,0.0198019801980198,0.2079207920792079,SW-1H-CN,0.4251677911857419,1.0612658305815375
aaron-palmer,chrissie-brodigan,2,152,10,7.160073846613966,0.22405160479993708,8,7.147172233403222,0.2260504445016209,4.973508333276758,0.5175765166161108,4.726566711981679,0.546888061169152,5.004180852718432,0.5138940053796558,0.026402640264026403,0.2112211221122112,SW-1H-CN,0.43987756645384263,1.064204009862152
aaron-palmer,matthew-rothenberg,2,193,15,7.455243958281307,0.17673972137275304,9,7.0987988174138446,0.2335001970213726,4.968856352603926,0.5181342085647386,4.711218790430952,0.5486905116466814,5.004180852718432,0.5138940053796558,0.0297029702970297,0.2112211221122112,SW-1H-CN,0.4543742378330854,1.0677114461401793
aaron-palmer,nader-akhnoukh,2,243,14,7.790979723086504,0.11778963794093425,10,7.060033241687133,0.23942107497641274,4.97746233922889,0.5171023302893772,4.6976208038199845,0.5502855969096434,5.004180852718432,0.5138940053796558,0.0231023102310231,0.2145214521452145,SW-1H-CN,0.4658958315723739,1.0708153649371763
aaron-rutledge,ben-malbon,10,233,37,7.345514331192232,0.15901704766705324,1,7.345514331192232,0.15901704766705324,5.540976836678373,0.42935897104890397,5.540976836678373,0.42935897104890397,5.69616564717885,0.4086988272322751,0.08661417322834647,0.08661417322834647,SW-1H-CN,0.3890812428895945,1.0505510230027824
aaron-rutledge,lauren-bugeja,4,164,11,7.206275234429674,0.1834164838875506,2,7.203576882037346,0.18387926401859744,5.662150462919687,0.4132562267777394,5.517026721012318,0.4325178296890373,5.69616564717885,0.4086988272322751,0.031496062992125984,0.09448818897637797,SW-1H-CN,0.4499138528579473,1.0582800851621363
aaron-rutledge,matthew-orourke,4,190,15,7.359191723126933,0.15656008546431066,3,7.061756675043747,0.2077384104106226,5.655520060918714,0.4141426517417329,5.495014794440564,0.4354142554762806,5.69616564717885,0.4086988272322751,0.02755905511811024,0.11023622047244094,SW-1H-CN,0.5082921617794587,1.065367029372028
aaron-rutledge,mario-sundar,3,247,9,7.81415465168925,0.06425517941130973,4,7.087215985797198,0.2035185391651972,5.677099430823348,0.4112553863229447,5.485974405274056,0.4366019560080997,5.69616564717885,0.4086988272322751,0.015748031496062992,0.11023622047244094,SW-1H-CN,0.49796702511586083,1.0682730825649434
aaron-rutledge,ana-andjelic,3,281,29,7.741484088165952,0.08112945813220178,5,7.0935640043321495,0.20246226246490115,5.604183298733615,0.4209849238565879,5.434120657252848,0.4433934947694792,5.69616564717885,0.4086988272322751,0.0905511811023622,0.15748031496062992,SW-1H-CN,0.4953825383742443,1.0848905483095164
aaron-rutledge,davide-folletto-casali,2,164,7,7.2605597936344175,0.1740290600743608,6,7.043510712875105,0.2107468509061749,5.662035770234324,0.41327156546857896,5.412003305633951,0.4462796132336481,5.69616564717885,0.4086988272322751,0.023622047244094488,0.16535433070866146,SW-1H-CN,0.5156531824017236,1.0919522726695148
aaron-rutledge,rahmin-sarabi,2,180,6,7.414941971380378,0.14641817010432984,7,6.966577010601943,0.22329380556805836,5.662684523248223,0.4131848005220981,5.38444857675579,0.4498664183484208,5.69616564717885,0.4086988272322751,0.023622047244094488,0.16929133858267714,SW-1H-CN,0.5463529393519747,1.1007284297704847
aaron-rutledge,michael-evans,2,189,10,7.420627397550267,0.14537180617908482,8,6.933987496782733,0.2285448534798946,5.647967342032155,0.4151516220571527,5.3647209967481135,0.4524283841403983,5.69616564717885,0.4086988272322751,0.03543307086614173,0.1732283464566929,SW-1H-CN,0.5592011482577759,1.1069970207750817
aaron-rutledge,edmund-salvacion,2,211,4,7.676113335224127,0.09530386836418228,9,6.931391240710303,0.2289616152285703,5.688249176431882,0.409760969121464,5.359990614814575,0.4530419686666987,5.69616564717885,0.4086988272322751,0.01968503937007874,0.1732283464566929,SW-1H-CN,0.5602208765293201,1.1084983329526956
aaron-rutledge,daniel-rhodes,2,246,9,7.836939629024774,0.05862833710542949,10,6.906823454367387,0.2328941591229098,5.6400246782069825,0.4162118145999776,5.332725284774059,0.4565730688909336,5.69616564717885,0.4086988272322751,0.03543307086614173,0.18503937007874016,SW-1H-CN,0.5698429836466095,1.1171381919122811
aaron-strout,jennifer-harris,7,797,118,8.46228758115606,0.021729780473419374,1,8.46228758115606,0.021729780473419374,5.490102925142302,0.4712132816912102,5.490102925142302,0.4712132816912102,5.551376351664334,0.4638382146123726,0.10773480662983426,0.10773480662983426,SW-1H-CN,0.046847758095091084,1.0159000850867816
aaron-strout,kimberly-turner,4,333,9,8.29148278979429,0.0648112714237059,2,8.34672600168825,0.05250461808028371,5.519990068217151,0.4676207081819491,5.46825080818647,0.4738343397727057,5.551376351664334,0.4638382146123726,0.027624309392265192,0.12430939226519334,SW-1H-CN,0.11319597313507593,1.021550887454771
aaron-strout,joe-whitmarsh,4,352,35,8.12449937129306,0.09826159921770464,3,8.070916959380895,0.10822735729613447,5.4999350637854505,0.4700324043535873,5.435171922334188,0.4777929573283427,5.551376351664334,0.4638382146123726,0.046961325966850834,0.143646408839779,SW-1H-CN,0.23332997128444788,1.0300853665703935
aaron-strout,jen-grant,4,373,31,8.242084108405336,0.07518331342465574,4,7.923477114483846,0.1343858633469865,5.513036133334436,0.4684574062943477,5.411962176804123,0.4805640621226078,5.551376351664334,0.4638382146123726,0.055248618784530384,0.17403314917127072,SW-1H-CN,0.289725725723768,1.0360596582672967
aaron-strout,vince-marotte,4,553,101,8.14247808845186,0.09484993526517717,5,7.756742358091228,0.1623031004114192,5.4825511233936695,0.4721196241048478,5.3660412219695415,0.4860312118027193,5.551376351664334,0.4638382146123726,0.044198895027624314,0.1933701657458564,SW-1H-CN,0.3499131707961043,1.047846418193234
aaron-strout,tyler-hayes,3,329,61,7.801417872418924,0.15496565758217473,6,7.6419801643002465,0.180744313435602,5.478523524804458,0.4726027700344878,5.3249213059360345,0.4909094199329345,5.551376351664334,0.4638382146123726,0.03314917127071823,0.20165745856353592,SW-1H-CN,0.38967102696928313,1.0583634648197005
aaron-strout,patrice-callender,3,342,25,8.17706725988344,0.08817781714032594,7,7.58828547457308,0.18919197986365496,5.523305440293125,0.4672216303667467,5.308917874104323,0.4928035735300642,5.551376351664334,0.4638382146123726,0.03038674033149171,0.20994475138121546,SW-1H-CN,0.40788355487648165,1.0624471162685416
aaron-strout,laura-levitan,3,391,25,8.364714019352338,0.048281483952399534,8,7.537721848116098,0.19705211160595848,5.525689780523754,0.4669345539647865,5.295045651491192,0.4944434991782342,5.551376351664334,0.4638382146123726,0.03591160220994475,0.21823204419889505,SW-1H-CN,0.4248294025765729,1.065982671547316
aaron-strout,gary-lusk,3,414,50,8.20997822793874,0.08168132818756123,9,7.371881154612456,0.22225370774066555,5.5015474227482,0.4698386612759825,5.274261377884995,0.4968971169192976,5.551376351664334,0.4638382146123726,0.027624309392265192,0.22375690607734808,SW-1H-CN,0.47916213183599354,1.071272485244779
aaron-strout,marko-garafulic,3,428,75,8.03193232841404,0.11530879076326288,10,7.302287761586377,0.23259226590641705,5.477010277624168,0.4727842554869275,5.242546962208069,0.5006331786996427,5.551376351664334,0.4638382146123726,0.04143646408839779,0.2292817679558011,SW-1H-CN,0.501451278870572,1.0793271509938427
adam-cohen,gina-hughes,5,256,12,7.918367346938775,0.1381945644653549,1,7.918367346938775,0.1381945644653549,5.042874465126597,0.5250321975996224,5.042874465126597,0.5250321975996224,5.057677004754796,0.5233219750599398,0.021798365122615803,0.021798365122615803,SW-1H-CN,0.2640717780856164,1.0032680120866062
adam-cohen,joe-whitmarsh,4,351,21,8.309517640585497,0.06492352658294298,2,8.156625139981559,0.0955743018722623,5.028160775201289,0.5267302206914739,5.020082973379238,0.5276616159725779,5.057677004754796,0.5233219750599398,0.029972752043596732,0.035422343324250684,SW-1H-CN,0.18263001828141365,1.0082924874540975
adam-cohen,aaron-bailey2,4,384,39,8.3102775027579,0.06476065797874454,3,8.087221107551963,0.1084817708950809,5.023330801564849,0.5272872010262171,4.989071754086655,0.531231939739229,5.057677004754796,0.5233219750599398,0.0326975476839237,0.057220708446866476,SW-1H-CN,0.20729450713904324,1.0151149102393096
adam-cohen,bakari-brock,3,196,14,7.524212443590919,0.20157532663764785,4,7.922683721848619,0.13745930900995187,5.034417962708631,0.5260083496182476,4.969103662118461,0.5335263803167836,5.057677004754796,0.5233219750599398,0.035422343324250684,0.07629427792915533,SW-1H-CN,0.26266680086233274,1.019499286754918
adam-cohen,zach-brock,3,344,13,8.34969093387249,0.05610965648012413,5,7.9307656804428035,0.13607959224217325,5.043106188197472,0.5250054403529315,4.959892695943308,0.5345835896211055,5.057677004754796,0.5233219750599398,0.02452316076294278,0.07901907356948229,SW-1H-CN,0.26003034217431265,1.0215194757680026
adam-cohen,boris-wertz,3,395,19,8.49076171240293,0.01861868134765355,6,7.946947092700863,0.13330506323805033,5.040120896207187,0.5253501177835216,4.946234415480732,0.536149881927448,5.057677004754796,0.5233219750599398,0.02452316076294278,0.08446866485013624,SW-1H-CN,0.2547285793278258,1.0245124559618175
adam-cohen,suzanne-xie,2,171,18,7.304890293847027,0.2344488357807887,7,7.836517218807289,0.15193687216683374,5.037585535792078,0.5256427844740971,4.932464213440651,0.5377273595012803,5.057677004754796,0.5233219750599398,0.021798365122615803,0.09264305177111716,SW-1H-CN,0.2903315347104071,1.0275268097421104
adam-cohen,rahmin-sarabi,2,181,11,7.4296345638849814,0.2159203934779705,8,7.790135546491457,0.1595690085625913,5.045077619383089,0.5247777782847306,4.925536030409182,0.5385204087373258,5.057677004754796,0.5233219750599398,0.010899182561307902,0.09536784741144416,SW-1H-CN,0.30491555135691506,1.0290422233380228
adam-cohen,noah-coffey,2,226,5,8.15970656847519,0.09498942441291694,9,7.788309810530692,0.1598673141428306,5.052167444161314,0.5239587546853329,4.922827812630349,0.5388302971023742,5.057677004754796,0.5233219750599398,0.013623978201634877,0.09536784741144416,SW-1H-CN,0.30548557439140567,1.029634379562712
adam-cohen,jason-long,2,246,27,7.7624575014398625,0.16407477513122798,10,7.685637271340866,0.17640493164966722,5.030993501857774,0.5264034614621247,4.906077886388206,0.5407454950345554,5.057677004754796,0.5233219750599398,0.019073569482288832,0.09809264305177112,SW-1H-CN,0.337086803261916,1.0332940728747726
adam-fullerton,clair-wyant,4,485,133,7.977091856954341,0.21570406402606715,1,7.977091856954341,0.21570406402606715,6.463433804987282,0.4040108688464116,6.463433804987282,0.4040108688464116,6.73742966520182,0.3719800813228956,0.11616161616161615,0.11616161616161615,SW-1H-CN,0.579880684091862,1.0861088782216588
adam-fullerton,karen-monahan,3,638,14,9.20268633707823,0.009157000011270896,2,7.959294681480827,0.21812221552204794,6.702877394019247,0.3760599903406969,6.4340726587918375,0.4074008539828436,6.73742966520182,0.3719800813228956,0.015151515151515154,0.12962962962962962,SW-1H-CN,0.5863814394209671,1.0952222294644889
adam-fullerton,max-silver,3,746,79,8.915827565845783,0.07311061278316774,3,7.897498709607822,0.2264673151413937,6.604708140207416,0.3875866132657259,6.369204412728298,0.4148625201505144,6.73742966520182,0.3719800813228956,0.09764309764309764,0.1835016835016835,SW-1H-CN,0.6088157041527441,1.115281545923409
adam-fullerton,derek-mccarty,2,195,42,7.333074628618723,0.2995666098810248,4,7.618519838625996,0.26324353374603704,6.6418854828671074,0.3832326066709549,6.311133418152071,0.4215102442882452,6.73742966520182,0.3719800813228956,0.04882154882154882,0.20875420875420875,SW-1H-CN,0.707681800621818,1.1331527290095813
adam-fullerton,kabir-hemrajani,2,280,77,7.607654023357665,0.2646487803524589,5,7.2504379672869685,0.30986824247021183,6.572378441345781,0.3913619648966394,6.214016986252871,0.4325615449570907,6.73742966520182,0.3719800813228956,0.045454545454545456,0.23063973063973064,SW-1H-CN,0.8330237505411805,1.1628621172906504
adam-fullerton,marcus-andrews,2,293,84,7.6244506607424904,0.26247571434475625,6,7.011105350179075,0.33921958050615586,6.545862227585872,0.3944509374838398,6.1171589070004835,0.4435029646534091,6.73742966520182,0.3719800813228956,0.060606060606060615,0.2491582491582492,SW-1H-CN,0.9119294218651935,1.19227611079645
adam-fullerton,lauren-governale,2,295,28,8.004981229358693,0.211900928510332,7,6.938428109817786,0.3479990669236947,6.681421674230143,0.37858740191218,6.09693665004482,0.4457774019578759,6.73742966520182,0.3719800813228956,0.028619528619528618,0.2558922558922559,SW-1H-CN,0.9355314555717184,1.1983905169667428
adam-fullerton,brent-grinna,2,335,26,8.198210105694157,0.1850526979892598,8,6.8816717206689,0.3548144406193814,6.6710172570825765,0.3798113481079967,6.066576358173827,0.4491857247171003,6.73742966520182,0.3719800813228956,0.037037037037037035,0.265993265993266,SW-1H-CN,0.9538533336449978,1.2075531655341154
adam-fullerton,michelle-crum,2,392,16,8.515302413406951,0.1386575878854874,9,6.85070803186105,0.3585178366929504,6.711127779104224,0.3750868898398505,6.052688561111518,0.4507422736948178,6.73742966520182,0.3719800813228956,0.006734006734006735,0.265993265993266,SW-1H-CN,0.9638092325210839,1.2117376610376969
adam-fullerton,kyle-psaty,2,410,57,8.260217077749674,0.17623286109945635,10,6.743830438420693,0.3712229486212184,6.571235520427103,0.3914952468559715,5.982550312608953,0.4585793700499609,6.73742966520182,0.3719800813228956,0.0707070707070707,0.28619528619528617,SW-1H-CN,0.9979645880527136,1.2328062524721402
adam-holden-bache,anna-d,7,641,37,9.09928179810186,0.04810861084949812,1,9.09928179810186,0.04810861084949812,5.3719030197881725,0.5279742161327194,5.3719030197881725,0.5279742161327194,5.411289987515231,0.5237913597263875,0.04862236628849271,0.04862236628849271,SW-1H-CN,0.09184689658613036,1.0079857300596118
adam-holden-bache,jenny-jacob,5,175,7,7.416531272880982,0.29395656918664864,2,8.914613475467592,0.08225654563347011,5.404255861796913,0.524539165987541,5.366965291876383,0.5284978405412154,5.411289987515231,0.5237913597263875,0.009724473257698542,0.05186385737439222,SW-1H-CN,0.1570406691634593,1.0089854113234829
adam-holden-bache,patrice-callender,5,342,16,8.328833585448903,0.17290306924216992,3,8.72333291731003,0.11382630551571846,5.389927498339807,0.5260613687676171,5.3499955907068975,0.5302961210878425,5.411289987515231,0.5237913597263875,0.024311183144246355,0.061588330632090765,SW-1H-CN,0.2173123007893407,1.012418611419732
adam-holden-bache,joseph-schmitt,4,188,13,7.489549345007565,0.2847956390257232,4,8.507257470716981,0.14693952948855313,5.394402636333962,0.5255860963172675,5.335753861060347,0.5318037886825855,5.411289987515231,0.5237913597263875,0.017828200972447326,0.07293354943273905,SW-1H-CN,0.2805306478619843,1.0152969857318446
adam-holden-bache,zach-brock,4,348,18,8.34263129589805,0.1709316070386777,5,8.411316075329811,0.16103113080068795,5.384456751245287,0.5266421892692086,5.31566793444552,0.5339277727497644,5.411289987515231,0.5237913597263875,0.030794165316045383,0.08103727714748785,SW-1H-CN,0.3074337287365826,1.0193520050209914
adam-holden-bache,hung-truong,4,441,16,8.691737186913159,0.11880890069723495,6,8.410193550527804,0.16119413733910296,5.3913918818100655,0.5259058623347043,5.3061562964863285,0.5349326162253928,5.411289987515231,0.5237913597263875,0.017828200972447326,0.08265802269043761,SW-1H-CN,0.30774493382881657,1.021270409089652
adam-holden-bache,lindsay-burtner,4,488,119,8.27309021926463,0.1808120414458368,7,7.897707046867943,0.2320883945925155,5.336956037933402,0.5316765768747308,5.240932453803369,0.5418064974166641,5.411289987515231,0.5237913597263875,0.029173419773095625,0.11183144246353324,SW-1H-CN,0.44309320931477636,1.0343937282579216
adam-holden-bache,fox-woods,4,532,16,8.959522674121137,0.07439077125057234,8,7.896574291674508,0.23223860489409565,5.395315250005369,0.5254891570929692,5.231206647199744,0.5428290202683237,5.411289987515231,0.5237913597263875,0.017828200972447326,0.11345218800648298,SW-1H-CN,0.443379984380441,1.0363458850330807
adam-holden-bache,mike-diliberto,4,555,18,9.008030963678213,0.06562562739713543,9,7.880677108602637,0.234344126078678,5.381597562526723,0.5269456623385393,5.214023179413418,0.5446340446116079,5.411289987515231,0.5237913597263875,0.03889789303079417,0.1312803889789303,SW-1H-CN,0.44739975512595737,1.0397919600966843
adam-holden-bache,hugo-perez,4,614,15,9.170208983808967,0.032998652392613674,10,7.8875682883489455,0.23343199698581055,5.396530991364394,0.5253600102083309,5.20382748304655,0.5457041039253839,5.411289987515231,0.5237913597263875,0.024311183144246355,0.14424635332252836,SW-1H-CN,0.4456583573805957,1.0418348714466061
