Unnamed: 0,userid_x,userid_y,meetup,N_previous,n_prev_match,CE_alter,Pi_alter,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,Interval,category,Pi_alters_ratio,Pi_ego_alters_ratio
345.0,81,28794.0,2,151,2,7.1743480602160075,0.09665209912358937,8,6.529754450959783,0.22522565722683946,6.344622758369455,0.2572526289946588,5.8911080215384235,0.3307823670448861,6.38265511876242,0.2507849692175413,0.040229885057471264,0.2298850574712644,1.0,SW-1H-CN,0.8980827596229237,1.318988008240445
319.0,81,3969.0,2,153,5,7.098929592852201,0.1140034672259946,9,6.487896482853818,0.23259185020995055,6.279417928122271,0.2682188562344264,5.859662628222082,0.3356698046471545,6.38265511876242,0.2507849692175413,0.03448275862068965,0.2298850574712644,1.0,SW-1H-CN,0.9274553053783328,1.338476566974716
337.0,81,8579.0,2,160,4,7.202304301305588,0.08992119335339636,10,6.478555235801803,0.234225213797798,6.288966805614277,0.2666222546247676,5.8525214700967485,0.3367763865285724,6.38265511876242,0.2507849692175413,0.040229885057471264,0.235632183908046,1.0,SW-1H-CN,0.9339683096981037,1.3428890398787758
429.0,98,428.0,5,562,17,8.976361485497641,0.045930640010871666,1,8.976361485497641,0.045930640010871666,6.542189739531626,0.3888085923696827,6.542189739531626,0.3888085923696827,6.613085515874309,0.380417169240293,0.033928571428571426,0.033928571428571426,1.0,SW-1H-CN,0.12073755793566529,1.0220584763462377
462.0,98,5109.0,3,150,27,7.029045809591696,0.330095315170657,2,7.921195644945806,0.21420045325946974,6.5450564963315525,0.3884702566555481,6.481595129742775,0.39594094172322064,6.613085515874309,0.380417169240293,0.0125,0.039285714285714285,1.0,SW-1H-CN,0.563067260311189,1.0408072341054668
494.0,98,13399.0,3,224,8,7.748530408826916,0.2376934059207633,3,7.869997651128178,0.22123178999427706,6.572235171997671,0.3852585294155673,6.470166672548679,0.39728209845236734,6.613085515874309,0.380417169240293,0.008928571428571428,0.039285714285714285,1.0,SW-1H-CN,0.5815504868933361,1.0443327235880395
501.0,98,38216.0,3,229,8,7.779974476406218,0.23346051800797205,4,7.8093835251507935,0.22948386625351755,6.576934669661474,0.3847024322781325,6.445576609302997,0.4001635016039318,6.613085515874309,0.380417169240293,0.023214285714285715,0.055357142857142855,1.0,SW-1H-CN,0.603242663079075,1.0519070482624981
475.0,98,6581.0,3,295,6,8.153078019912911,0.1815686084599605,5,7.806140368880423,0.2299232549902133,6.584396436634034,0.3838190139038886,6.432729492531192,0.4016665735776921,6.613085515874309,0.380417169240293,0.0125,0.05892857142857143,1.0,SW-1H-CN,0.6043976812334165,1.0558581632365198
483.0,98,9565.0,2,173,8,7.388988054531016,0.284843595331784,6,7.696768177790543,0.24462013057358245,6.57791359544225,0.3845865667565412,6.400507137857017,0.4054295326398375,6.613085515874309,0.380417169240293,0.0071428571428571435,0.06607142857142857,1.0,SW-1H-CN,0.643031257138309,1.0657498278784185
492.0,98,11702.0,2,173,5,7.41219953533059,0.2818631943134586,7,7.654781164815396,0.2502022287388916,6.584513416278633,0.38380515988606334,6.3879124031966565,0.4068976729641468,6.613085515874309,0.380417169240293,0.0125,0.06785714285714285,1.0,SW-1H-CN,0.6577048802464793,1.0696091182654461
466.0,98,5689.0,2,185,18,7.406559645550883,0.28258811374424536,8,7.458693833411178,0.2758685591783182,6.536801313435068,0.3894443146213293,6.329238022383585,0.4137175480333797,6.613085515874309,0.380417169240293,0.025,0.08035714285714286,1.0,SW-1H-CN,0.7251737867910584,1.0875364770196592
450.0,98,4226.0,2,306,4,8.222765671444462,0.17147573081404593,9,7.4703249821934525,0.2743636868496607,6.601761814424063,0.3817608937927536,6.324357239002823,0.4142834072677565,6.613085515874309,0.380417169240293,0.010714285714285714,0.08035714285714286,1.0,SW-1H-CN,0.7212179392364836,1.08902394730263
499.0,98,35924.0,2,310,5,8.232793911005787,0.17001105105435094,10,7.462468058530789,0.2753804710110979,6.586264437343916,0.3835977681114642,6.305353756914972,0.416484499592818,6.613085515874309,0.380417169240293,0.010714285714285714,0.08571428571428573,1.0,SW-1H-CN,0.7238907527781745,1.0948099435799725
585.0,107,11601.0,5,151,11,7.092039937610784,0.2372971373156601,1,7.092039937610784,0.2372971373156601,6.104311397290107,0.3768499825085333,6.104311397290107,0.3768499825085333,6.197573283993122,0.36441195954428,0.042207792207792215,0.042207792207792215,1.0,SW-1H-CN,0.6511782368844728,1.0341317638965741
543.0,107,3736.0,5,238,2,7.865304425875016,0.10768120485598978,2,7.208397041886691,0.2194100450206765,6.184808563835646,0.3661219259745205,6.092112573899679,0.3784675478947085,6.197573283993122,0.36441195954428,0.042207792207792215,0.06168831168831169,1.0,SW-1H-CN,0.602093425515075,1.0385706011625027
548.0,107,4185.0,4,198,3,7.58665499720603,0.1579200106117933,3,7.2627506683600345,0.21091068064252094,6.173526119173016,0.36763130282147816,6.084580892247764,0.37946518861658,6.197573283993122,0.36441195954428,0.025974025974025976,0.06493506493506493,1.0,SW-1H-CN,0.5787699199177709,1.0413082739960704
519.0,107,213.0,4,248,7,7.851086358215192,0.1103989560374152,4,7.434713065830464,0.18332997380857965,6.142095012310147,0.3718262648495007,6.062563975115774,0.3823769164288647,6.197573283993122,0.36441195954428,0.048701298701298704,0.07792207792207792,1.0,SW-1H-CN,0.5030844049076909,1.049298483252446
517.0,107,96.0,4,250,4,7.906448833752128,0.09969195045529973,5,7.479233021416818,0.17599685444631855,6.164635212861768,0.3688194067274504,6.047056270760404,0.3844237027936493,6.197573283993122,0.36441195954428,0.03571428571428571,0.07792207792207792,1.0,SW-1H-CN,0.48296124711827143,1.0549151659961853
523.0,107,363.0,4,319,14,8.104535508476554,0.057483141359667214,6,7.592126308477697,0.15698350198884375,6.126889843395281,0.37385043422606695,5.997960611635443,0.3908815345547084,6.197573283993122,0.36441195954428,0.042207792207792215,0.09415584415584416,1.0,SW-1H-CN,0.4307858122580869,1.0726364059059155
578.0,107,8579.0,3,161,3,7.289885626931139,0.2066306474498394,7,7.558821557401493,0.16265936460682953,6.172618887410934,0.3677525910605397,5.990658146737242,0.3918392343517012,6.197573283993122,0.36441195954428,0.022727272727272728,0.0974025974025974,1.0,SW-1H-CN,0.4463612138587473,1.075264474968716
599.0,107,34871.0,3,166,2,7.347469190482077,0.19746181470102506,8,7.540002856553173,0.16584094187298928,6.175711209838005,0.3673391269117996,5.985924216938317,0.3924596885083392,6.197573283993122,0.36441195954428,0.025974025974025976,0.10064935064935067,1.0,SW-1H-CN,0.4550919296951279,1.0769670924058985
564.0,107,5284.0,3,175,4,7.395708608206017,0.18968545651748053,9,7.5107472430302895,0.17075208892907748,6.162192685560195,0.3691456003700732,5.976861961528089,0.3936465857262163,6.197573283993122,0.36441195954428,0.032467532467532464,0.1038961038961039,1.0,SW-1H-CN,0.4685688393504254,1.0802241128927164
582.0,107,10702.0,3,180,6,7.4084558447935365,0.18761525270511276,10,7.45057180799333,0.1807277058231456,6.1488718576260535,0.3709230190069496,5.956320139664358,0.3963328626454263,6.197573283993122,0.36441195954428,0.02922077922077922,0.11038961038961037,1.0,SW-1H-CN,0.49594339891906103,1.0875956517482723
727.0,116,3623.0,13,356,22,8.317579719381246,0.0503271557418588,1,8.317579719381246,0.0503271557418588,5.0934104194708985,0.5157928148368333,5.0934104194708985,0.5157928148368333,5.1309564836312065,0.5113931204255328,0.048295454545454544,0.048295454545454544,1.0,SW-1H-CN,0.09841187480187713,1.008603350799165
863.0,116,38216.0,10,229,27,7.631305792728503,0.1771440154006911,2,7.874679279382247,0.13675786605703147,5.070034603098005,0.5185254260650022,5.039264085893722,0.5221148060450954,5.1309564836312065,0.5113931204255328,0.05681818181818181,0.08806818181818182,1.0,SW-1H-CN,0.26742218577996235,1.0209656430470575
692.0,116,401.0,10,1872,325,8.127049910505301,0.0907353117165106,3,7.883163205351273,0.1352921388872919,5.137066994069587,0.5106758414512641,5.078878135395745,0.5174922183020573,5.1309564836312065,0.5113931204255328,0.3068181818181818,0.3522727272727273,1.0,SW-1H-CN,0.264556040125676,1.0119264370851322
860.0,116,34871.0,8,166,17,7.24697439525612,0.2361805138122039,4,7.811363909754697,0.1475592565207141,5.092292412678082,0.5159236237179926,5.057076118126734,0.5200380920395047,5.1309564836312065,0.5113931204255328,0.03977272727272727,0.3693181818181818,1.0,SW-1H-CN,0.2885436870913111,1.0169047475781028
756.0,116,4211.0,8,296,27,7.990065717098419,0.11639726735282127,5,7.721267807523482,0.1625534786927235,5.088436388598712,0.5163746970307825,5.033359445622208,0.5228025902498031,5.1309564836312065,0.5113931204255328,0.045454545454545456,0.3806818181818182,1.0,SW-1H-CN,0.31786403101680744,1.0223105657244207
838.0,116,19061.0,8,320,26,8.102929987127169,0.09540019023546306,6,7.669584899756862,0.17097873316738185,5.079812104053028,0.5173830587644618,5.019166844211892,0.524454470853796,5.1309564836312065,0.5113931204255328,0.05965909090909091,0.3835227272727273,1.0,SW-1H-CN,0.33433913429478596,1.0255407237731218
729.0,116,3675.0,8,366,29,8.27413380598067,0.060293733016002375,7,7.585420883068006,0.1844558714160957,5.0776409606836435,0.5176368032930364,4.996011872808509,0.5271455494182814,5.1309564836312065,0.5113931204255328,0.09659090909090907,0.40625,1.0,SW-1H-CN,0.3606929073715522,1.0308029740009819
696.0,116,471.0,8,403,51,8.225696475870338,0.07077797989672945,8,7.4346362131752555,0.20794258881624006,5.061404920550369,0.5195329552525081,4.964558635816529,0.5307932778443436,5.1309564836312065,0.5113931204255328,0.11079545454545454,0.4346590909090909,1.0,SW-1H-CN,0.4066198400228967,1.037935898321565
743.0,116,3936.0,7,259,18,7.869560788524965,0.13763997423260452,9,7.404913512918505,0.21248339401667346,5.095798506769857,0.5155133654236657,4.954790274222118,0.5319243295180126,5.1309564836312065,0.5113931204255328,0.03125,0.4375,1.0,SW-1H-CN,0.41549912489996926,1.0401476051836516
774.0,116,4705.0,7,273,16,7.986115860899808,0.11711075527831352,10,7.376499784190696,0.21679904507413847,5.10710497586898,0.5141895867652292,4.945309909197398,0.5330212150722425,5.1309564836312065,0.5113931204255328,0.03125,0.4431818181818182,1.0,SW-1H-CN,0.42393813372721734,1.0422925021531633
997.0,124,13399.0,7,225,12,7.734116472190187,0.2628083646241937,1,7.734116472190187,0.2628083646241937,6.581590851226785,0.4008928109482197,6.581590851226785,0.4008928109482197,6.618417785312892,0.3966945325276601,0.016666666666666666,0.016666666666666666,1.0,SW-1H-CN,0.6624955553322858,1.0105831517107358
953.0,124,4633.0,6,324,7,8.294457963073315,0.18889398513158745,2,7.931393244985657,0.2374502052217905,6.597050572696508,0.3991318713399986,6.575131229567123,0.4016279662277705,6.618417785312892,0.3966945325276601,0.007575757575757577,0.019696969696969692,1.0,SW-1H-CN,0.5985719130253804,1.0124363541606574
952.0,124,4609.0,5,345,16,8.31623812251511,0.1858888362992408,3,8.083885120662822,0.21738378717934084,6.57227457956357,0.4019529575492923,6.533695059534174,0.406334983972808,6.618417785312892,0.3966945325276601,0.016666666666666666,0.028787878787878786,1.0,SW-1H-CN,0.5479878580483926,1.0243019518915997
1002.0,124,24230.0,4,167,18,7.271357143476138,0.3200768255771381,4,7.786452892909143,0.2561422806889657,6.573562971133347,0.401806390566348,6.498232616382687,0.4103515007464285,6.618417785312892,0.3966945325276601,0.01212121212121212,0.03333333333333333,1.0,SW-1H-CN,0.6456914822013732,1.0344269131509045
955.0,124,4743.0,4,510,24,8.815571148269413,0.11289287044766907,5,8.074466966509492,0.2186359721787006,6.5659143803272375,0.4026762768755404,6.4676364058816995,0.4138081387921701,6.618417785312892,0.3966945325276601,0.028787878787878786,0.048484848484848485,1.0,SW-1H-CN,0.5511444052066835,1.0431405145804895
903.0,124,227.0,3,218,7,7.747862187967469,0.26106167772462857,6,8.030284746563499,0.2244869763349093,6.587422227485929,0.4002288373612714,6.456470545708865,0.4150676165955439,6.618417785312892,0.3966945325276601,0.00909090909090909,0.05,1.0,SW-1H-CN,0.5658937997065957,1.0463154456675117
918.0,124,511.0,3,233,24,7.705447315830308,0.2664421573457918,7,7.898299446882034,0.24174922644606875,6.565453972472337,0.4027286233182253,6.42385744668231,0.41874021587226895,6.618417785312892,0.3966945325276601,0.02424242424242424,0.05909090909090909,1.0,SW-1H-CN,0.6094090203504693,1.0555734489309394
978.0,124,6547.0,3,341,52,8.054130268950832,0.2213338522051708,8,7.74730288625381,0.2611328055026374,6.525268138046419,0.4072904160036908,6.345710598776946,0.4275040884520892,6.618417785312892,0.3966945325276601,0.04393939393939394,0.0893939393939394,1.0,SW-1H-CN,0.6582717534288919,1.0776656933689421
920.0,124,559.0,3,502,36,8.702621349169569,0.13024368727293836,9,7.745558201201413,0.26135465050449164,6.507925700849519,0.4092547335993954,6.261721247078,0.43686708006433256,6.618417785312892,0.3966945325276601,0.04696969696969697,0.12121212121212123,1.0,SW-1H-CN,0.6588309872565947,1.101268215825161
907.0,124,313.0,3,739,153,8.42320682517471,0.17095033586376285,10,7.664734737759884,0.2715813776100928,6.3556581179759695,0.4263913316902027,6.089733108617832,0.4558641803637733,6.618417785312892,0.3966945325276601,0.10151515151515153,0.18181818181818185,1.0,SW-1H-CN,0.6846108411921619,1.149156701150116
1089.0,125,8579.0,7,161,9,7.219655070520973,0.21936245842013288,1,7.219655070520973,0.21936245842013288,6.071780473764251,0.3823041967345994,6.071780473764251,0.3823041967345994,6.140569270464451,0.3732003976182241,0.02572347266881029,0.02572347266881029,1.0,SW-1H-CN,0.587787311643049,1.0243938623176074
1066.0,125,4487.0,6,228,7,7.740114667127258,0.13316040460172135,2,7.409343602878372,0.18931865863100028,6.083945428525055,0.3806991188628152,6.023464788985867,0.3886587481528664,6.140569270464451,0.3732003976182241,0.045016077170418015,0.05466237942122187,1.0,SW-1H-CN,0.507284182544385,1.0414210451899246
1035.0,125,511.0,6,230,5,7.797427348859252,0.12275314750394302,3,7.482057442054902,0.17743934381365326,6.109084444450369,0.3773755909289303,6.013865863341285,0.3899173809821114,6.140569270464451,0.3732003976182241,0.01929260450160772,0.05787781350482315,1.0,SW-1H-CN,0.47545325499671587,1.0447935840116345
1070.0,125,4533.0,6,321,9,8.204478004753687,0.035245911989770194,4,7.655139200546384,0.14816192910079268,6.0779380320997465,0.3814920111656746,5.974793300350256,0.3950277375080694,6.140569270464451,0.3732003976182241,0.028938906752411574,0.06752411575562701,1.0,SW-1H-CN,0.3970036742896483,1.0584869148831246
1122.0,125,34630.0,5,175,4,7.4005226008674825,0.19074496737138066,5,7.596142183776133,0.15831684189508774,6.102804351140362,0.378206696302,5.959588186714915,0.3970108773417084,6.140569270464451,0.3732003976182241,0.022508038585209004,0.0707395498392283,1.0,SW-1H-CN,0.4242140225612579,1.0638007887329262
1105.0,125,17340.0,5,181,4,7.4567212072721745,0.18160389452217154,6,7.563399576064058,0.163870722459992,6.102972743131156,0.3781844186809248,5.951393075756801,0.3980784513371384,6.140569270464451,0.3732003976182241,0.03215434083601286,0.07717041800643087,1.0,SW-1H-CN,0.4390957874263258,1.0666613805282277
1110.0,125,23274.0,5,191,6,7.500370229784537,0.17441158442311294,7,7.507804391506046,0.17317810949634466,6.098554496096279,0.3787688027133588,5.933007231613956,0.4004703244164825,6.140569270464451,0.3732003976182241,0.02572347266881029,0.08038585209003216,1.0,SW-1H-CN,0.4640351687768085,1.0730704655522767
1041.0,125,1941.0,5,237,8,7.782138610399635,0.12555454190595686,8,7.486007976568191,0.17678745154552553,6.089228042899537,0.3800014677413638,5.900052179768188,0.4047464134206584,6.140569270464451,0.3732003976182241,0.03858520900321544,0.08360128617363344,1.0,SW-1H-CN,0.47370649300962225,1.084528355285155
1062.0,125,4321.0,5,282,6,8.076889594370474,0.06685734505776443,9,7.488959190060437,0.17630000680109142,6.095025202458488,0.3792354095480875,5.872481513787012,0.4083129815387348,6.140569270464451,0.3732003976182241,0.04823151125401929,0.10289389067524116,1.0,SW-1H-CN,0.4724003723635967,1.094085065676779
1088.0,125,8154.0,5,289,7,8.087930964904293,0.06437285613386581,10,7.491279908355263,0.17591642533733254,6.0934978475398,0.3794372860008923,5.850745336763705,0.4111178903742514,6.140569270464451,0.3732003976182241,0.05144694533762058,0.1189710610932476,1.0,SW-1H-CN,0.47137255603165573,1.1016008905617942
1219.0,131,17340.0,3,178,1,7.497038487419043,0.27065457387277825,1,7.497038487419043,0.27065457387277825,7.793574540091576,0.23135521515864485,7.793574540091576,0.23135521515864485,7.809223425350286,0.22923571715290755,0.007155635062611806,0.007155635062611806,1.0,SW-1H-CN,1.180682387693725,1.0092459326673056
1179.0,131,3697.0,3,546,9,9.000129944734443,0.040290169552710094,2,8.901038014245858,0.06059683755367391,7.729961007024282,0.23992111741985486,7.724026591783495,0.2407162237404832,7.809223425350286,0.22923571715290755,0.014311270125223612,0.01610017889087657,1.0,SW-1H-CN,0.26434291438647795,1.050081665851041
1201.0,131,5277.0,3,572,36,8.717176599788159,0.09382225705558282,3,8.615929858372692,0.1107286009976454,7.4734089086863875,0.27372129845030435,7.4249182762948065,0.2799871002831682,7.809223425350286,0.22923571715290755,0.06976744186046513,0.07871198568872988,1.0,SW-1H-CN,0.48303380630596005,1.221393872475849
1156.0,131,125.0,3,578,11,9.047044798784425,0.0294493218884994,4,8.556749124585478,0.12029408112732827,7.703382257601483,0.24347701653968806,7.3751674600500134,0.2863783373355219,7.809223425350286,0.22923571715290755,0.025044722719141325,0.09123434704830054,1.0,SW-1H-CN,0.5247615102104192,1.2492745061385806
1163.0,131,312.0,3,694,52,8.800793688536123,0.07920917908831908,5,8.258589168805779,0.16591172128874024,7.441228443006402,0.27788362677456635,7.140497647379638,0.31604741174993023,7.809223425350286,0.22923571715290755,0.09302325581395347,0.15742397137745975,1.0,SW-1H-CN,0.723760343062385,1.3787005606073006
1157.0,131,141.0,3,758,37,9.089252850847373,0.01820611212209309,6,8.138555320394376,0.1833513433338651,7.563138654587231,0.2620278239277259,7.045101604791577,0.3278983605093571,7.809223425350286,0.22923571715290755,0.06082289803220036,0.18425760286225404,1.0,SW-1H-CN,0.799837589059317,1.4303982144747471
1210.0,131,8612.0,2,156,8,7.20273098800991,0.30825288703582343,7,8.046643692850738,0.1964239148845527,7.684094180760832,0.2460492497171213,6.991687150931528,0.33448446403257537,7.809223425350286,0.22923571715290755,0.017889087656529516,0.19141323792486584,1.0,SW-1H-CN,0.8568643548401826,1.4591289184200886
1208.0,131,8579.0,2,160,11,7.217018452042215,0.3064561525678257,8,7.932589132836408,0.21234664734023254,7.66626745832137,0.2484205185714371,6.938997634349174,0.3409474803357687,7.809223425350286,0.22923571715290755,0.017889087656529516,0.19499105545617174,1.0,SW-1H-CN,0.9263244400897201,1.4873226762841056
1228.0,131,34630.0,2,174,11,7.3354437075524475,0.29145502345448765,9,7.846321755799456,0.22419104347317345,7.659136776685012,0.24936740837041305,6.888844128287518,0.3470690819787828,7.809223425350286,0.22923571715290755,0.017889087656529516,0.19856887298747766,1.0,SW-1H-CN,0.9779935092908356,1.5140270734829537
