Rank,category,lower_Pi_alters_ratio,upper_Pi_alters_ratio,mean_Pi_alters_ratio,lower_Pi_ego_alters_ratio,upper_Pi_ego_alters_ratio,mean_Pi_ego_alters_ratio,lower_Pi_alters,upper_Pi_alters,mean_Pi_alters,lower_Pi_ego_alters,upper_Pi_ego_alters,mean_Pi_ego_alters,lower_CCE_alters,upper_CCE_alters,mean_CCE_alters,lower_CCE_ego_alters,upper_CCE_ego_alters,mean_CCE_ego_alters,lower_ODLR,upper_ODLR,mean_ODLR,lower_CODLR,upper_CODLR,mean_CODLR
6,non-social co-location network,0.6856548829019545,0.840634869512118,0.7654303958981465,1.0188141625120022,1.0347517298353588,1.0263743922139685,0.4974775512811543,0.6781144229292496,0.5893841246361183,0.7020631084583092,0.7978348187759792,0.7500030314897462,3.3549487146648937,5.111353046188653,4.217706082721488,2.2811926154608164,3.3679819517419514,2.823240772750938,0.025722551799086724,0.059123118223806344,0.04009532297565566,0.10659747407910128,0.1700276601964415,0.1371258918653064
6,social network,0.7445522568170002,0.8686035654958453,0.8090464365705338,1.0198790294532822,1.0438096632155058,1.0309130108665094,0.5303380166694844,0.6856576989320922,0.6091301710114576,0.7061526954670923,0.7979069588650837,0.7518798780206037,3.2811632078426594,4.836331276812764,4.070643486128274,2.2758146345132912,3.333881491832947,2.80457741702525,0.03938717998087514,0.08900235867219317,0.06061968291828163,0.21381626463644504,0.308618841245775,0.2606310936249496
7,non-social co-location network,0.7029859753191011,0.8506976090047833,0.7791051528677289,1.020079952976313,1.0380187173697102,1.0287508781737822,0.5090545398936758,0.683744087460945,0.597480199254371,0.7031123695724971,0.7981682139588744,0.7513608136905587,3.3146727177333797,5.03081504893519,4.1555668414055775,2.266134780930836,3.3498630372149862,2.8102322358854104,0.024060160591842385,0.047947738903097836,0.034896769074655255,0.11617610710150315,0.18220874519249491,0.1472021818825312
7,social network,0.7578592563729757,0.8774515757551785,0.8212948761278627,1.0218725855492374,1.046727511465074,1.033458047774215,0.5411411730922523,0.6930438216360815,0.6172322813229555,0.7072675190723533,0.7992531617006913,0.7534692301371037,3.2340832120711913,4.777256525520421,4.005616159925112,2.269119726444659,3.307411625814903,2.7895288141942776,0.0349128343625145,0.05644896487770827,0.04536568480534617,0.22231959055857556,0.3176607309716921,0.26951923597275623
8,non-social co-location network,0.7104604435976078,0.856137318426349,0.7864264646623094,1.0223124999683582,1.041440984540256,1.0314468645480022,0.516288531339675,0.6878374706375415,0.6021747404020015,0.7053537215492279,0.7998454735795466,0.7531032594087891,3.2764184418474795,4.976617185746133,4.116993519062519,2.2587384234502723,3.327889602039709,2.793792395612182,0.01703933064656286,0.04419370877190532,0.028761796246068925,0.12097937863866542,0.1901226405837617,0.15404509216895737
8,social network,0.7726551745857355,0.8854170739267024,0.8315073675491212,1.0232848954426748,1.0492131708445027,1.0355438703000912,0.5495418480917202,0.6969537855892791,0.6238345451598601,0.709498099285859,0.8007628591211572,0.7547608528792971,3.1734505936855912,4.707886778456015,3.9493116979585627,2.2580576630531644,3.301998938860339,2.7768947553088177,0.039769888002030546,0.06764205294032463,0.0532029535216185,0.2319252623601306,0.3276195651908711,0.27934208316459114
9,non-social co-location network,0.7192983961920453,0.8653858934734157,0.794965578881559,1.0262581230740953,1.0459456696920537,1.0357152428867418,0.5218644488123158,0.6929087753069036,0.608074295970199,0.7089156653444904,0.8029749424240104,0.756160565078813,3.211164983474514,4.938007258013703,4.066928768755334,2.2146663637133766,3.2974039785840263,2.764993384389883,0.01872298114906569,0.0331093121646567,0.025397440009905823,0.1277235831932878,0.1961820599259887,0.16051176553215227
9,social network,0.7808953690841347,0.8912492425521319,0.8392363916139812,1.0245820436390072,1.0519225141316815,1.0371613310875296,0.5556762180874785,0.700987566712061,0.6289672847846423,0.7105972766636246,0.8003153062016667,0.7557615198883286,3.145754147533616,4.651810365618866,3.904846345990963,2.2470476083057584,3.283443783700867,2.7671544948464835,0.0305070783936388,0.059500595124696236,0.04398311704782038,0.23984969574415674,0.3346174861596392,0.2868621806580596
10,non-social co-location network,0.7263805653397545,0.8697442232753744,0.8007191315625807,1.0284335054721057,1.0486085221944774,1.0380594481375065,0.5228191484357548,0.6986762381792306,0.612013627828699,0.7095686818728048,0.8054222139222417,0.7577184334962557,3.1993445834051593,4.910750432466208,4.0339996184024995,2.21632196521252,3.2788028695309483,2.7500904617843416,0.02423670746177959,0.052896529235266256,0.03726884464612463,0.1337431426692322,0.2031854051571543,0.16649140831537654
10,social network,0.7892099313528166,0.8950050490088196,0.8445987386860392,1.0260378075959014,1.0540124107011815,1.0389835962763132,0.5606358740629386,0.7052062646098299,0.6324735901697948,0.7102807737596207,0.8020683202084103,0.7568919027723338,3.1354091767314025,4.618755972952516,3.8757480709902024,2.245885812142603,3.275204392771039,2.7565777679126886,0.02801427611960681,0.05756062770872889,0.04185982447122986,0.24486346574534856,0.34108961264919724,0.29315468355771696
