Unnamed: 0,userid_x,userid_y,meetup,N_previous,n_prev_match,CE_alter,Pi_alter,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,Interval,category,Pi_alters_ratio,Pi_ego_alters_ratio
147.0,12,1087.0,22,2100,465,8.724542653167282,0.008428251340861033,1,8.724542653167282,0.008428251340861033,4.0661544566251315,0.6419426950973321,4.0661544566251315,0.6419426950973321,4.10907735784528,0.6374510213749971,0.028235294117647063,0.028235294117647063,1.0,SW-1H-CN,0.013221802237732859,1.0070463040637168
146.0,12,1083.0,21,1361,456,8.263384044273863,0.11076629775176043,2,8.377165057906232,0.09031752682689137,4.0480893464802215,0.6438291740599625,4.043221901434657,0.6443370658020596,4.10907735784528,0.6374510213749971,0.023529411764705882,0.04,1.0,SW-1H-CN,0.14168543746635515,1.0108024682621248
128.0,12,52.0,16,750,455,7.584416564863162,0.21761006950176998,3,7.890002433988876,0.17184136713753748,4.0489268334571005,0.6437417697114052,3.998333681000892,0.6490129353219429,4.10907735784528,0.6374510213749971,0.025882352941176467,0.05882352941176471,1.0,SW-1H-CN,0.2695757970029941,1.0181377291105542
153.0,12,1309.0,11,394,402,7.015160381616106,0.29675420203614056,4,7.66463995564771,0.2058666646748664,4.0375261195408205,0.6449311750005214,3.9543095921712186,0.6535848447108306,4.10907735784528,0.6374510213749971,0.018823529411764704,0.07058823529411765,1.0,SW-1H-CN,0.32295291366983314,1.025309902713831
174.0,12,39235.0,10,747,350,7.9723208810014174,0.15896396356252884,5,7.590621202907367,0.2167079640519689,4.063599819874815,0.6422096090549408,3.930260547314025,0.6560765243251653,4.10907735784528,0.6374510213749971,0.007058823529411766,0.07058823529411765,1.0,SW-1H-CN,0.3399601801319961,1.0292187200672964
160.0,12,1714.0,7,535,187,8.190658273769998,0.1232800595929818,6,7.534105236429012,0.224888515889284,4.071642869216267,0.6413690958470007,3.913445367517341,0.6578162782631617,4.10907735784528,0.6374510213749971,0.009411764705882352,0.07058823529411765,1.0,SW-1H-CN,0.3527934042747223,1.0319479555374094
130.0,12,66.0,7,1585,423,8.565711113141402,0.05270118977090687,7,7.549019793558513,0.2227375242012204,4.091177006326949,0.6393258130189626,3.9119226824651383,0.6579737213133823,4.10907735784528,0.6374510213749971,0.018823529411764704,0.07764705882352943,1.0,SW-1H-CN,0.34941904041626637,1.0321949440038816
142.0,12,987.0,6,286,485,6.393113480377711,0.3770345598195147,8,7.4040040042455875,0.2434267070446792,3.9880577418129866,0.6500813274358149,3.8741642261206466,0.6618726306998589,4.10907735784528,0.6374510213749971,0.009411764705882352,0.08,1.0,SW-1H-CN,0.3818751541406302,1.038311350215086
133.0,12,86.0,6,407,494,6.7647368374331975,0.3297269735536634,9,7.301302880430282,0.2577955630974221,3.993734044163839,0.6494912537676956,3.8453431955549977,0.6648418838240443,4.10907735784528,0.6374510213749971,0.018823529411764704,0.09176470588235294,1.0,SW-1H-CN,0.4044162680002471,1.0429693600458345
143.0,12,988.0,6,473,280,7.663094415336922,0.20609457829261774,10,7.1726798486370145,0.2754925090967149,4.046409706542058,0.6440044546060106,3.8183286415306,0.6676197029315297,4.10907735784528,0.6374510213749971,0.02117647058823529,0.1011764705882353,1.0,SW-1H-CN,0.4321783162296469,1.0473270581502216
191.0,13,1087.0,31,2100,372,8.0826077248773,0.08421537354437117,1,8.0826077248773,0.08421537354437117,4.601549403520084,0.568137358295986,4.601549403520084,0.568137358295986,4.542817882673094,0.5748220048062308,0.0391566265060241,0.0391566265060241,1.0,SW-1H-CN,0.14650687141449933,0.988370927949256
176.0,13,21.0,23,2095,447,7.666911000385751,0.1597952202391171,2,7.544240650546953,0.17996766385347987,4.528560680956105,0.576440208080666,4.578396075420723,0.5707761798640582,4.542817882673094,0.5748220048062308,0.07228915662650602,0.09939759036144577,1.0,SW-1H-CN,0.313084158833039,0.9929616039254856
193.0,13,1156.0,9,533,388,6.558346780774425,0.3252191267051191,3,7.144556894863744,0.2418177212026749,4.425376879327561,0.5880996224051901,4.488877094207266,0.5809351056602166,4.542817882673094,0.5748220048062308,0.03313253012048193,0.11144578313253012,1.0,SW-1H-CN,0.420682783854439,1.0106347718126178
178.0,13,41.0,9,554,375,6.660293987823456,0.3111985185541269,4,6.881977402138122,0.2800525578300793,4.4585494704376885,0.5843611621785912,4.442323082672153,0.5861910021403057,4.542817882673094,0.5748220048062308,0.0391566265060241,0.12951807228915665,1.0,SW-1H-CN,0.4871987423732733,1.0197782917825273
204.0,13,1944.0,8,1115,322,7.690327536353884,0.15586290715035414,5,6.850695206587339,0.2845059354930623,4.531094675785865,0.5761527259670158,4.440512753497197,0.5863950127774559,4.542817882673094,0.5748220048062308,0.045180722891566265,0.1566265060240964,1.0,SW-1H-CN,0.4949461452662509,1.0201332027557404
188.0,13,900.0,7,847,373,7.1181093358736005,0.2457431761120413,6,6.688193115396423,0.3073297573678637,4.493034320347818,0.5804648576767097,4.4212334457810565,0.5885659185539591,4.542817882673094,0.5748220048062308,0.018072289156626502,0.15963855421686746,1.0,SW-1H-CN,0.5346520397587473,1.023909860152903
190.0,13,1083.0,7,1361,386,7.548318714979392,0.17930773114758616,7,6.631590116998369,0.31516437434969474,4.507362155772363,0.5788430164449037,4.407463108818273,0.5901145664311123,4.542817882673094,0.5748220048062308,0.03614457831325301,0.1746987951807229,1.0,SW-1H-CN,0.5482816797452541,1.0266039947966787
179.0,13,43.0,5,664,144,8.213244527634398,0.05600972052396586,8,6.496630862358673,0.3336213625938328,4.492452150776972,0.5805307191815464,4.377277258067719,0.5935037302234255,4.542817882673094,0.5748220048062308,0.05421686746987952,0.1987951807228916,1.0,SW-1H-CN,0.5803907293115799,1.0325000178507298
220.0,13,39235.0,5,737,361,7.059001296488072,0.2544529358121781,9,6.439808398864714,0.341302786587379,4.479242263074728,0.5820243878979378,4.354022295121215,0.5961094746622232,4.542817882673094,0.5748220048062308,0.015060240963855422,0.20180722891566266,1.0,SW-1H-CN,0.5937538642112878,1.0370331505718335
221.0,13,52025.0,4,209,22,7.544318842748402,0.17995501688325816,10,6.348967754831718,0.35347822884201163,4.515970900861734,0.5778676998617531,4.338189437767447,0.5978809612839244,4.542817882673094,0.5748220048062308,0.03614457831325301,0.2289156626506024,1.0,SW-1H-CN,0.6149351031910602,1.0401149508628618
310.0,21,167.0,70,2084,2551,4.972819565856628,0.5543434683205307,1,4.972819565856628,0.5543434683205307,2.902566669823538,0.7634456398601783,2.902566669823538,0.7634456398601783,2.9618410106586186,0.7578546874489334,0.020408163265306117,0.020408163265306117,1.0,SW-1H-CN,0.731464062307966,1.0073773409386237
337.0,21,1087.0,66,2100,2505,5.027563549644014,0.5484131708540411,2,4.9035679853265215,0.5618136707059286,2.9157166382139037,0.7622073086126236,2.8951809432367472,0.7641406478700973,2.9618410106586186,0.7578546874489334,0.026530612244897958,0.040816326530612235,1.0,SW-1H-CN,0.7413211002192097,1.0082944138569936
395.0,21,39235.0,52,741,3073,3.877434730347721,0.6685538220050862,3,4.169967101266554,0.63885706349625,2.815764649247796,0.7715908321661671,2.8183382013154197,0.7713500639821506,2.9618410106586186,0.7578546874489334,0.012244897959183671,0.04693877551020408,1.0,SW-1H-CN,0.8429809488237786,1.0178073405848356
297.0,21,45.0,41,2066,2013,5.617537365164559,0.483039234744601,4,4.168062841756245,0.6390522275600887,2.9446904013115223,0.7594747913619712,2.821784996877595,0.7710275301523939,2.9618410106586186,0.7578546874489334,0.018367346938775512,0.059183673469387764,1.0,SW-1H-CN,0.8432384705717745,1.0173817526256947
361.0,21,1944.0,37,1115,1549,5.820973244750856,0.45983890268850297,5,4.0974223090055935,0.6462748254981298,2.908969946004805,0.7628427878048554,2.800419317843568,0.7730255401776165,2.9618410106586186,0.7578546874489334,0.0163265306122449,0.061224489795918366,1.0,SW-1H-CN,0.852768790905813,1.0200181551687049
336.0,21,1083.0,32,1361,2560,4.686491845522417,0.5850043738429997,6,3.9377577174738048,0.662476696491246,2.8844639958146745,0.7651484822197784,2.775382317459976,0.7753629760674056,2.9618410106586186,0.7578546874489334,0.034693877551020415,0.07551020408163266,1.0,SW-1H-CN,0.8741473892854766,1.0231024349501723
369.0,21,3384.0,29,2097,1711,6.074992635203168,0.4303548354124296,7,3.9391048481819024,0.6623407069487386,2.950557943559651,0.758920743571282,2.781218294661482,0.7748185098506443,2.9618410106586186,0.7578546874489334,0.026530612244897958,0.08571428571428573,1.0,SW-1H-CN,0.8739679491569671,1.022384004061272
322.0,21,900.0,26,847,2547,4.390728680155133,0.6160651752640814,8,3.849330045490449,0.6713769484867849,2.849848492516469,0.7683985292243226,2.754533448244118,0.7773061961812661,2.9618410106586186,0.7578546874489334,0.012244897959183671,0.08775510204081632,1.0,SW-1H-CN,0.8858913979231993,1.025666541428687
317.0,21,703.0,26,2089,1680,6.121805838117759,0.4248557814543527,9,3.7780946734131717,0.6785091968028862,2.928521729855288,0.7610003482012043,2.739345602596664,0.7787199379611129,2.9618410106586186,0.7578546874489334,0.028571428571428567,0.1,1.0,SW-1H-CN,0.895302500650702,1.0275319937419871
290.0,21,17.0,24,1575,603,8.249625311700967,0.14277784550199138,10,3.754188618548324,0.6808952253552282,2.9305691035474077,0.7608072692048695,2.735206763496909,0.7791049271228895,2.9618410106586186,0.7578546874489334,0.030612244897959183,0.10612244897959183,1.0,SW-1H-CN,0.8984508991390372,1.0280399923968115
425.0,25,34.0,46,569,1094,5.784441042278527,0.4108358370594447,1,5.784441042278527,0.4108358370594447,2.235463496141305,0.8115969438159508,2.235463496141305,0.8115969438159508,2.3296321285132557,0.8023862983104934,0.0975609756097561,0.0975609756097561,1.0,SW-1H-CN,0.5120175131660419,1.0114790662862159
474.0,25,39235.0,20,741,431,7.778118404810129,0.10689150692148952,2,5.67962396846083,0.4244833515189856,2.296814020770632,0.8056049626158437,2.2181922219416084,0.8132778855925226,2.3296321285132557,0.8023862983104934,0.010452961672473868,0.10452961672473868,1.0,SW-1H-CN,0.5290261715744384,1.0135739946020546
446.0,25,987.0,14,286,512,6.412546316104807,0.3257179395433079,3,5.446706969364248,0.4543127025522105,2.2718462077042068,0.8080474620572541,2.183066394910344,0.8166884896530777,2.3296321285132557,0.8023862983104934,0.010452961672473868,0.10801393728222997,1.0,SW-1H-CN,0.5662019696856895,1.0178245707493998
442.0,25,947.0,12,422,301,7.516947419991193,0.15506239531069332,4,5.417090216606872,0.4580586347821741,2.2996928456418675,0.8053229917659125,2.169561435620924,0.8179968972628123,2.3296321285132557,0.8023862983104934,0.010452961672473868,0.11149825783972124,1.0,SW-1H-CN,0.570870459461563,1.0194552162533044
438.0,25,900.0,12,847,501,7.678808370329916,0.12586661093474188,5,5.4758543895975365,0.4506160062363352,2.2897843544868186,0.8062931924913594,2.1606015757015613,0.8188640747064819,2.3296321285132557,0.8023862983104934,0.017421602787456445,0.12195121951219512,1.0,SW-1H-CN,0.5615948417678036,1.020535964323773
453.0,25,1387.0,11,241,337,6.709530262985604,0.2830885572299763,6,5.387691667781708,0.4617668094343405,2.2858110756984438,0.8066820016442842,2.1419322465743607,0.8206687077427365,2.3296321285132557,0.8023862983104934,0.0627177700348432,0.14982578397212545,1.0,SW-1H-CN,0.5754918926290714,1.0227850468916762
456.0,25,1500.0,11,577,473,7.3278024186840405,0.1872195632980418,7,5.388926773748584,0.4616112222507709,2.2882327525600794,0.8064450423169979,2.13062731410333,0.8217599805043909,2.3296321285132557,0.8023862983104934,0.017421602787456445,0.156794425087108,1.0,SW-1H-CN,0.575297987045318,1.0241450810347719
443.0,25,958.0,10,484,405,7.344699995951277,0.184416566967268,8,5.339432161556762,0.4678323060271522,2.29198531932464,0.8060777560380117,2.119120634098294,0.8228695671053265,2.3296321285132557,0.8023862983104934,0.03832752613240418,0.1672473867595819,1.0,SW-1H-CN,0.5830512148727129,1.02552793939523
449.0,25,1083.0,10,1361,538,8.093189114388084,0.034989465878757925,9,5.438907197807581,0.4553002209689077,2.3015521919667177,0.8051408371770544,2.1246186361262356,0.8223395422333193,2.3296321285132557,0.8023862983104934,0.041811846689895474,0.18118466898954705,1.0,SW-1H-CN,0.5674326966046018,1.0248673786738876
432.0,25,86.0,9,407,503,6.838301799091637,0.2640128940991813,10,5.412227719554557,0.4586726600056874,2.2762825014235166,0.8076138723007997,2.1129930130709083,0.8234599736135882,2.3296321285132557,0.8023862983104934,0.024390243902439025,0.18466898954703834,1.0,SW-1H-CN,0.5716357083507903,1.0262637526930205
521.0,29,1087.0,63,2100,906,7.31777521427403,0.1833347454305132,1,7.31777521427403,0.1833347454305132,2.6895646599451584,0.7655102514297303,2.6895646599451584,0.7655102514297303,2.692848864625278,0.7651759640513952,0.03942652329749104,0.03942652329749104,1.0,SW-1H-CN,0.2395981500252653,1.00043687647553
510.0,29,947.0,61,422,769,6.09315041279973,0.36624695085118736,2,6.792752400868549,0.26633301601390025,2.636825032896379,0.7708659011645964,2.6475529712461743,0.7697784035460281,2.692848864625278,0.7651759640513952,0.014336917562724013,0.05017921146953405,1.0,SW-1H-CN,0.3480676713938328,1.0060148772450512
504.0,29,167.0,53,2084,1965,5.244883628479878,0.476974410669496,3,4.898549421270151,0.5196827388208761,2.6829526151024092,0.7661829904858148,2.6509724385601934,0.7694315646460981,2.692848864625278,0.7651759640513952,0.021505376344086027,0.06451612903225806,1.0,SW-1H-CN,0.6791676205683457,1.0055615973248435
520.0,29,1083.0,30,1361,837,7.084669755622755,0.2213132977759239,4,4.830513341373884,0.5279231342263664,2.6628028352643094,0.7682308337341085,2.6395036498748223,0.770594459712625,2.692848864625278,0.7651759640513952,0.021505376344086027,0.07168458781362007,1.0,SW-1H-CN,0.6899369021357641,1.0070813720187188
507.0,29,900.0,29,847,776,6.776806165724622,0.2687252402076186,5,4.772903434404836,0.534863796353076,2.6521987630230384,0.7693071535347712,2.6241470081022467,0.7721498194994796,2.692848864625278,0.7651759640513952,0.014336917562724013,0.07885304659498207,1.0,SW-1H-CN,0.6990075766639612,1.0091140545125852
541.0,29,5120.0,25,516,1612,4.732553224276778,0.5397051418135843,6,4.117400459277029,0.6115721332122919,2.5838447546744057,0.7762221921503971,2.5654749885829062,0.7780737874265867,2.692848864625278,0.7651759640513952,0.007168458781362006,0.07885304659498207,1.0,SW-1H-CN,0.7992568532526643,1.0168560226420353
514.0,29,967.0,21,179,558,5.699975878198277,0.4187533753791552,7,4.059878231186043,0.6181134169068239,2.637099837893352,0.7708380562165796,2.544883403373277,0.7801459083930185,2.692848864625278,0.7651759640513952,0.014336917562724013,0.08243727598566307,1.0,SW-1H-CN,0.8078055845273605,1.0195640546030242
552.0,29,19552.0,20,158,769,5.102915781347874,0.4946386871265072,8,4.0159195314062215,0.6230923671160912,2.6299006844354316,0.771567307321555,2.526487256918412,0.7819940379290131,2.692848864625278,0.7651759640513952,0.003584229390681004,0.08243727598566307,1.0,SW-1H-CN,0.8143125194589089,1.0219793546422589
539.0,29,3384.0,20,2097,662,8.04655221819641,0.03710296926115219,9,4.0591977020564265,0.6181906277660097,2.6988576895606737,0.7645641108888387,2.538464408261435,0.7807911078372979,2.692848864625278,0.7651759640513952,0.021505376344086027,0.0931899641577061,1.0,SW-1H-CN,0.807906490544817,1.0204072586169917
495.0,29,12.0,16,1747,914,7.124896635886985,0.2149046564418556,10,4.048431673502987,0.6194115603287439,2.6715766026031833,0.7673395697452504,2.5374182455832783,0.7808962285324359,2.692848864625278,0.7651759640513952,0.025089605734767026,0.1003584229390681,1.0,SW-1H-CN,0.809502113800244,1.0205446396902045
555.0,30,45.0,105,2066,487,8.920913091740534,0.12854973161315422,1,8.920913091740534,0.12854973161315422,5.4606921294773425,0.5350605647285461,5.4606921294773425,0.5350605647285461,5.548880723698018,0.5260417579482831,0.08611825192802057,0.08611825192802057,1.0,SW-1H-CN,0.244371724622273,1.0171446594191287
560.0,30,92.0,17,949,275,8.733877084767366,0.15525597292826865,2,8.523279703003688,0.1840691063320802,5.4666910033995375,0.5344486005796851,5.401778653184278,0.5410587806904515,5.548880723698018,0.5260417579482831,0.026992287917737792,0.10925449871465297,1.0,SW-1H-CN,0.34991348795199,1.028547206595802
574.0,30,967.0,15,179,201,6.823479091035058,0.3898214179875381,3,8.281175304912695,0.21592366712093386,5.471042862067223,0.534004514976212,5.350867893606514,0.5462251493645531,5.548880723698018,0.5260417579482831,0.005141388174807198,0.11182519280205656,1.0,SW-1H-CN,0.41046868211204257,1.0383684205888732
583.0,30,1087.0,13,2100,603,8.55303454972895,0.18006669964432648,4,7.370104288987196,0.3274344059387788,5.4924102465672195,0.5318223843764409,5.328455238360157,0.5484945793312513,5.548880723698018,0.5260417579482831,0.033419023136246784,0.12853470437017994,1.0,SW-1H-CN,0.6224494557539859,1.042682583737346
622.0,30,39235.0,10,739,182,8.791844849538366,0.14710575609968582,5,7.310972016422718,0.3343216384656219,5.501864962109598,0.530855927132149,5.305622446048704,0.5508034332518547,5.548880723698018,0.5260417579482831,0.002570694087403599,0.12982005141388175,1.0,SW-1H-CN,0.6355420143252014,1.0470716914188511
572.0,30,960.0,9,223,20,7.745594518329206,0.2828040563635738,6,7.303641374066371,0.3351729557415075,5.542076577553583,0.5267393181412344,5.3029771124974845,0.5510707266584048,5.548880723698018,0.5260417579482831,0.0012853470437017994,0.12982005141388175,1.0,SW-1H-CN,0.637160359756952,1.0475798134500616
598.0,30,1714.0,9,535,203,8.256434905191332,0.21911398309214666,7,7.194380487694152,0.34779796749264635,5.484583031592847,0.5326220609154574,5.2709397964508256,0.5543045478104196,5.548880723698018,0.5260417579482831,0.016709511568123392,0.13496143958868895,1.0,SW-1H-CN,0.6611603779311366,1.0537272743752695
558.0,30,76.0,9,539,296,7.942263724457208,0.2587380140452141,8,7.077887215382055,0.3611315111745956,5.447766460945599,0.5363784008345277,5.228491497521402,0.5585797821688622,5.548880723698018,0.5260417579482831,0.016709511568123392,0.13753213367609254,1.0,SW-1H-CN,0.6865073080569006,1.0618544511513437
608.0,30,3019.0,8,243,93,7.590848594524478,0.3013933245922724,9,7.042353423156087,0.3651733953299872,5.513453441047193,0.529670602312406,5.21350827371148,0.5600862712574679,5.548880723698018,0.5260417579482831,0.005141388174807198,0.14010282776349614,1.0,SW-1H-CN,0.6941908884843484,1.0647182714961039
570.0,30,916.0,7,325,91,7.9940510151020066,0.2523119772732122,10,6.965735120204402,0.37384955738680736,5.504374822409303,0.5305992772701325,5.194789322178168,0.5619664947481287,5.548880723698018,0.5260417579482831,0.02056555269922879,0.14910025706940874,1.0,SW-1H-CN,0.7106841837897624,1.0682925571155464
710.0,41,967.0,31,179,435,4.192147563806268,0.5439144892474193,1,4.192147563806268,0.5439144892474193,1.8286319055578402,0.8322535642149868,1.8286319055578402,0.8322535642149868,1.8995534838191312,0.8246135897826448,0.02307692307692308,0.02307692307692308,1.0,SW-1H-CN,0.6595992304599134,1.0092649145333097
691.0,41,2.0,16,2091,539,5.593467057654028,0.3331636818835396,2,5.048918769061094,0.4198543855475183,2.075383388217929,0.8053996870352852,2.0123426363503234,0.8123328643075152,1.8995534838191312,0.8246135897826448,0.09230769230769233,0.1076923076923077,1.0,SW-1H-CN,0.5091528817251063,0.985107296766275
728.0,41,3384.0,16,2097,543,5.5723770054125,0.3366661528698917,3,5.037493628344918,0.4215987177662897,2.083408977979269,0.8045135027663929,2.084093421914437,0.8044378897120804,1.8995534838191312,0.8246135897826448,0.06923076923076922,0.13846153846153847,1.0,SW-1H-CN,0.5112682145796512,0.9755331462874843
699.0,41,92.0,12,949,478,5.309308536307843,0.37931687974573736,4,4.797734174671447,0.4575943858368821,1.943830052703557,0.8198116858672391,2.062771435629412,0.8067906858894919,1.8995534838191312,0.8246135897826448,0.09230769230769233,0.17692307692307693,1.0,SW-1H-CN,0.5549197727356117,0.9783863568173177
731.0,41,19552.0,11,158,1485,1.984450482829875,0.8153846480346378,5,2.53974160291741,0.7528282859944436,1.8269964582843208,0.8324289872774416,2.023627821404028,0.8110953554945762,1.8995534838191312,0.8246135897826448,0.007692307692307694,0.17692307692307693,1.0,SW-1H-CN,0.9129467368987666,0.9836065831856692
712.0,41,987.0,11,286,2844,1.3303616011110146,0.8840697457638703,6,1.5665735134115542,0.8599207774926878,1.2979704364532392,0.8873201750381803,1.4144607620694654,0.8755606728217009,1.8995534838191312,0.8246135897826448,0.007692307692307694,0.17692307692307693,1.0,SW-1H-CN,1.0428166454537202,1.0617829777126095
722.0,41,1720.0,11,641,612,4.4301852682905505,0.5107110072224791,7,1.5552912202413425,0.861091599459857,1.9105840703570176,0.8234196048699426,1.4086604073975526,0.8761507451907141,1.8995534838191312,0.8246135897826448,0.030769230769230767,0.19230769230769232,1.0,SW-1H-CN,1.0442364886162345,1.062498552105664
698.0,41,86.0,10,407,2071,1.829547535727048,0.8321553360309591,8,1.5366636363836852,0.8630209312093118,1.6454727931575432,0.8516855093705354,1.3977039481244844,0.8772640660498678,1.8995534838191312,0.8246135897826448,0.061538461538461535,0.2153846153846154,1.0,SW-1H-CN,1.0465761684048775,1.0638486642951166
695.0,41,66.0,10,1585,580,5.193269830039532,0.3975723677376093,9,1.5503605870689146,0.8616027394566733,2.0277153628629683,0.8106467336642503,1.4144148476969969,0.8755653455538103,1.8995534838191312,0.8246135897826448,0.06923076923076922,0.24615384615384614,1.0,SW-1H-CN,1.0448563425734692,1.0617886442844042
716.0,41,1309.0,9,393,688,3.8459071722856937,0.5906893357929384,10,1.537478806642901,0.8629365987688483,1.8644471124429325,0.8284033752507194,1.405431295697267,0.8764790402270031,1.8995534838191312,0.8246135897826448,0.015384615384615384,0.25384615384615383,1.0,SW-1H-CN,1.0464738993645555,1.062896671952774
740.0,45,30.0,105,1669,997,7.433205956495279,0.2597170053146248,1,7.433205956495279,0.2597170053146248,3.4783432725984738,0.7079012729907352,3.4783432725984738,0.7079012729907352,3.5170941872461303,0.7040979390686279,0.1375770020533881,0.1375770020533881,1.0,SW-1H-CN,0.36886488498769826,1.0054017114822666
737.0,45,21.0,41,1728,1669,6.103092883849095,0.42645797072560265,2,5.608619540278175,0.483529494700902,3.4153879475704563,0.7140591904733541,3.3842106730912445,0.7170991252411929,3.5170941872461303,0.7040979390686279,0.018480492813141684,0.14168377823408626,1.0,SW-1H-CN,0.6867361312554172,1.0184650251778364
749.0,45,167.0,23,1642,2016,5.580092683896963,0.4867568609362958,3,5.144999458708411,0.5351644310409234,3.3310974599638885,0.7222632087014266,3.297634939406646,0.7255071745454437,3.5170941872461303,0.7040979390686279,0.004106776180698152,0.14168377823408626,1.0,SW-1H-CN,0.7600710090826743,1.0304066157403267
758.0,45,1087.0,20,2100,1707,6.0431313765002646,0.43349731851255824,4,5.117174890346469,0.5382097249410124,3.3865176203255904,0.7168744055777657,3.2895013069531074,0.7262945628189102,3.5170941872461303,0.7040979390686279,0.02258726899383984,0.14989733059548255,1.0,SW-1H-CN,0.7643961089460787,1.0315249094176355
777.0,45,39235.0,18,586,2026,4.827857489843778,0.5695312916696796,5,5.026891157520432,0.54805062650891,3.2954518237771766,0.7257185569972401,3.2632037690706497,0.7288373561094861,3.5170941872461303,0.7040979390686279,0.004106776180698152,0.15195071868583165,1.0,SW-1H-CN,0.7783727179117504,1.0351363292918925
745.0,45,88.0,12,521,460,7.428234330735192,0.2603873799767601,6,4.9543477059617045,0.5559136616481148,3.4785471680043,0.7078812868403811,3.242479320425293,0.7308380626931524,3.5170941872461303,0.7040979390686279,0.012320328542094456,0.15195071868583165,1.0,SW-1H-CN,0.7895402483118621,1.0379778467465706
746.0,45,105.0,11,260,188,7.353243967043826,0.2704450103749025,7,4.879716286907731,0.5639624487495716,3.469632306826476,0.7087548805035513,3.2189975502693344,0.7331015393298009,3.5170941872461303,0.7040979390686279,0.01642710472279261,0.1540041067761807,1.0,SW-1H-CN,0.8009715942295956,1.041192565198442
753.0,45,958.0,10,333,1003,6.01003234593096,0.4373684976436967,8,4.830114645022818,0.5692893144945927,3.4674166183021757,0.708971921363555,3.2015153431945995,0.7347843416336924,3.5170941872461303,0.7040979390686279,0.004106776180698152,0.1540041067761807,1.0,SW-1H-CN,0.8085371123904178,1.0435825768864713
