userid_x,userid_y,meetup,N_previous,group,Included Rank,Weight,alter_info,CE_alter,CCE_alters,CCE_ego_alter,CCE_ego_alters,Pi_alter,Pi_alters,Pi_ego_alter,Pi_ego_alters,n_meetupers_x,ego_info,LZ_entropy,Pi,n_meetupers_y
aaron-cruz,jeremy-bishop,2,617,helpful,6,1,8.066089190457772,9.261402406916792,7.974440288094742,6.490987625065998,6.361457524295925,0.0030288464276414743,0.22111944492758925,0.40412205414330143,0.41893611508340234,11,9.262094845370179,6.495186184403417,0.4036393541100482,11
aaron-cruz,doug-petkanics,2,433,helpful,7,1,7.357552004618084,8.76087750450628,7.97628894870757,6.494188995261399,6.360677023549834,0.10681821709860753,0.22087104003338096,0.4037540135027237,0.41902492905717936,11,9.262094845370179,6.495186184403417,0.4036393541100482,11
aaron-cruz,yuan-wang,2,414,helpful,8,1,7.562242424221073,8.730810516070807,7.97781241983099,6.494177226394131,6.359887046448273,0.11164286733279387,0.22066627865371297,0.4037553666635039,0.4191148159390922,11,9.262094845370179,6.495186184403417,0.4036393541100482,11
aaron-cruz,rusty-walters,2,362,helpful,9,4,7.727920454563199,8.471583722870127,7.97557411782993,6.483956307127799,6.356424168345611,0.15133608944334379,0.22096710024022082,0.4049300716679594,0.41950877236160317,11,9.262094845370179,6.495186184403417,0.4036393541100482,11
aaron-cruz,edward-kuryluk,2,229,helpful,10,2,6.714245517666122,7.826149327167556,7.960183103407297,6.485782408772621,6.351028762404943,0.2408283933862225,0.2230328618535859,0.40472026484798906,0.4201223756506689,11,9.262094845370179,6.495186184403417,0.4036393541100482,11
aaron-cruz,deonne-castaneda,2,219,helpful,11,8,7.149747119504682,7.723255745204479,7.9172825505752495,6.481577160603886,6.339475858293048,0.25426852498557945,0.2287660319605337,0.4052033742195698,0.42143540095766846,11,9.262094845370179,6.495186184403417,0.4036393541100482,11
aaron-landry,jason-scott,3,544,helpful,1,6,8.527477006060396,9.058735350708979,9.058735350708979,6.4694469788981355,6.4694469788981355,0.09335738786183123,0.09335738786183123,0.42229682633071813,0.42229682633071813,11,9.499845887083206,6.478684346762546,0.42127530545222625,11
aaron-landry,kent-kanouse,3,392,helpful,2,1,7.199672344836364,8.610159020108808,8.995414301862498,6.4781018304802895,6.468868537725312,0.16033009383138028,0.10340646511997256,0.4213397436027775,0.4223607709579746,11,9.499845887083206,6.478684346762546,0.42127530545222625,11
aaron-landry,rusty-walters,3,362,helpful,3,1,7.727920454563199,8.49535574134254,8.939188740286143,6.478090176122712,6.468279066833816,0.1762918027348242,0.11212637776451191,0.42134103278406976,0.4224259321319579,11,9.499845887083206,6.478684346762546,0.42127530545222625,11
aaron-landry,deonne-castaneda,3,218,helpful,4,1,7.149747119504682,7.770679934899853,8.846173440418971,6.4780346215107105,6.467634791761088,0.2705228310589722,0.12619601753886917,0.4213471781071177,0.4224971482846467,11,9.499845887083206,6.478684346762546,0.42127530545222625,11
aaron-landry,gavin,3,84,helpful,5,2,7.467605550082998,9.059201954566209,8.873127870490194,6.475595554797341,6.464562794395459,0.093282341172869,0.1221606610639893,0.42161695768095714,0.42283667170043854,11,9.499845887083206,6.478684346762546,0.42127530545222625,11
aaron-landry,ben-shepherd,2,308,helpful,6,1,7.3750394313469245,8.262419511354862,8.829136122350258,6.478069197880431,6.463954976274591,0.20767248414641645,0.12873031713641697,0.42134335335175127,0.42290384007475534,11,9.499845887083206,6.478684346762546,0.42127530545222625,11
aaron-landry,kari-dunham,2,273,helpful,7,2,7.330916878114617,8.08421146284074,8.731764186381541,6.477427469645626,6.4627140489464185,0.23092103758097024,0.1429908564318661,0.4214143382348793,0.42304096252502554,11,9.499845887083206,6.478684346762546,0.42127530545222625,11
aaron-landry,ken-slater,2,246,helpful,8,4,7.0,8.167607673408476,8.6148360951456,6.4741644688599385,6.460267243583041,0.22011525289781392,0.15967186483832987,0.42177522464748624,0.4233112985080887,11,9.499845887083206,6.478684346762546,0.42127530545222625,11
aaron-landry,pedro-silva,2,228,helpful,9,1,7.247927513443585,7.9901303235800105,8.586356812752229,6.478048607625709,6.459643109892216,0.24296655792703048,0.16366987765693397,0.4213456309976625,0.42338024845780403,11,9.499845887083206,6.478684346762546,0.42127530545222625,11
aaron-landry,jasmine-clark,2,184,helpful,10,1,6.727920454563199,7.519587544035853,8.547188890171336,6.478021023680489,6.458992118429451,0.30123188718137145,0.16913027466097663,0.42134868226396904,0.42345216216071296,11,9.499845887083206,6.478684346762546,0.42127530545222625,11
aaron-landry,gregory-paige,2,178,helpful,11,2,6.339850002884624,7.467839309075197,8.474791584824873,6.475316757518367,6.457687299998217,0.30746272351275894,0.17911358708264302,0.4216477917755084,0.4235962926358193,11,9.499845887083206,6.478684346762546,0.42127530545222625,11
aaron-rutledge,gardenia,28,300,helpful,1,73,7.339850002884624,7.080297198390545,7.080297198390545,5.516453158053562,5.516453158053562,0.2046679118297621,0.2046679118297621,0.43259338399345965,0.43259338399345965,11,7.9886846867721655,5.69616564717885,0.40869882723227513,11
aaron-rutledge,lindsay-robertson,15,249,helpful,2,11,7.247927513443585,7.81326108395132,6.996568867458318,5.6435335756480205,5.477335945501005,0.0644719931358587,0.21842833497926822,0.4157435542948629,0.4377358380120389,11,7.9886846867721655,5.69616564717885,0.40869882723227513,11
aaron-rutledge,joakim-leijon-sjostedt,6,251,helpful,3,9,6.9886846867721655,7.836939629024774,6.933945627066492,5.667107629843029,5.460573860486163,0.058628337105429494,0.22855157638934767,0.4125930895910273,0.43993320945622827,11,7.9886846867721655,5.69616564717885,0.40869882723227513,11
aaron-rutledge,meg-robertson,5,260,helpful,4,5,7.159871336778389,7.957492727420839,6.90563855496553,5.681021333055062,5.448887952679213,0.0229457910345058,0.23308331912696978,0.41072993126756135,0.44146294740891606,11,7.9886846867721655,5.69616564717885,0.40869882723227513,11
aaron-rutledge,sonya-safro,5,193,helpful,5,1,7.118941072723508,7.600205634888322,6.890578933157061,5.687218140576405,5.441108781786443,0.11091980463729328,0.2354834760994233,0.4098992353380139,0.4424802834896891,11,7.9886846867721655,5.69616564717885,0.40869882723227513,11
aaron-rutledge,daniel-e,5,167,helpful,6,3,6.554588851677638,7.4250954615626,6.876759244155319,5.689521387364809,5.436692708155242,0.1445478433799043,0.23767956915666386,0.4095903392378477,0.4430574520889329,11,7.9886846867721655,5.69616564717885,0.40869882723227513,11
aaron-rutledge,katie-harrigan,4,246,helpful,7,3,6.832890014164741,7.914688828090463,6.850402759621037,5.6909040190140985,5.433445950499464,0.03739464983154608,0.24185111643971147,0.40940487322273283,0.4434816320391072,11,7.9886846867721655,5.69616564717885,0.40869882723227513,11
aaron-rutledge,donald-koroh,4,202,helpful,8,1,7.22881869049588,7.719976839996837,6.847567905453476,5.6873271613048795,5.4321862669458945,0.08588075065692147,0.24229850900187816,0.40988461592572456,0.44364616923833505,11,7.9886846867721655,5.69616564717885,0.40869882723227513,11
aaron-rutledge,richard-grote,3,206,helpful,9,3,6.426264754702098,7.642744357199253,6.805731692864246,5.683239496737329,5.421964416010146,0.10226562023028164,0.2488725777821355,0.4104326448301365,0.44498056237732986,11,7.9886846867721655,5.69616564717885,0.40869882723227513,11
aaron-rutledge,david-boleas,2,257,helpful,10,2,5.700439718141092,7.975184912124701,6.793074442890699,5.6790828136926335,5.413597486615572,0.015216959163550939,0.25085121142896105,0.41098968095094485,0.4460717988471825,11,7.9886846867721655,5.69616564717885,0.40869882723227513,11
aaron-rutledge,perry-fair,2,185,helpful,11,1,6.409390936137702,7.671859573798108,6.790231116238967,5.687282272000859,5.412333384603675,0.09620059619811923,0.251295045970208,0.4098906354919945,0.4462365874679892,11,7.9886846867721655,5.69616564717885,0.40869882723227513,11
adam-cohen,myles-kleeger,13,308,helpful,1,13,7.451211111832329,8.168539502010923,8.168539502010923,5.0427064665420485,5.0427064665420485,0.09330677162264683,0.09330677162264683,0.525051596230296,0.525051596230296,11,8.519636252843213,5.057677004754796,0.5233219750599398,11
adam-cohen,richard-grote,8,206,helpful,2,18,6.426264754702098,7.563048701302845,7.7652294066063305,5.033780722828518,5.019113996343729,0.19560317719677614,0.1636251053440875,0.526081881793733,0.5277733031162216,11,8.519636252843213,5.057677004754796,0.5233219750599398,11
adam-cohen,ben-shepherd,6,308,helpful,3,6,7.3750394313469245,8.224392763563133,7.805464058030446,5.049416191700613,5.0132320498808385,0.08243834186304376,0.15705827321378632,0.5242766353276084,0.528451095047033,11,8.519636252843213,5.057677004754796,0.5233219750599398,11
adam-cohen,lindsay-robertson,6,252,helpful,4,7,7.247927513443585,7.929593365460208,7.7739127434299204,5.048459443932863,5.004349781799133,0.1362799714847649,0.16221421074679754,0.5243871624663216,0.5294740414611949,11,8.519636252843213,5.057677004754796,0.5233219750599398,11
adam-cohen,vincent-young,5,349,helpful,5,12,8.005624549193879,8.364974263752407,7.825761784778136,5.048043838181524,4.997421244466209,0.05263229115933619,0.15371612113770666,0.5244351722792936,0.5302714979974981,11,8.519636252843213,5.057677004754796,0.5233219750599398,11
adam-cohen,virginia-ivey,5,304,helpful,6,16,7.330916878114617,8.136091208176554,7.784376756028741,5.038572212633583,4.981480696248818,0.09944475116795133,0.16050940330316402,0.5255288952592018,0.5321046059741856,11,8.519636252843213,5.057677004754796,0.5233219750599398,11
adam-cohen,ken-slater,4,246,helpful,7,4,7.0,8.156844947898323,7.7863826831114835,5.052829722018069,4.979081230623105,0.09553261667266946,0.1601820167110013,0.5238822247910906,0.5323803425160862,11,8.519636252843213,5.057677004754796,0.5233219750599398,11
adam-cohen,peter-berntsen,3,289,helpful,8,1,7.294620748891627,8.406405930801835,7.783613093925827,5.054884639158729,4.976410651566147,0.04275236423017041,0.16063399108640627,0.5236447427520045,0.5326871747587554,11,8.519636252843213,5.057677004754796,0.5233219750599398,11
adam-cohen,stacy-lambe,3,284,helpful,9,1,7.011227255423254,8.142751628414977,7.77721293152524,5.05484059918735,4.973700427120648,0.09819437728666859,0.16167708518971163,0.5236498327453504,0.532998497927703,11,8.519636252843213,5.057677004754796,0.5233219750599398,11
adam-cohen,gregory-paige,3,178,helpful,10,2,6.339850002884624,7.462910560587381,7.764284240644409,5.053998274282255,4.972340948205726,0.21090419240364358,0.1637784728494758,0.5237471825218458,0.5331546368163043,11,8.519636252843213,5.057677004754796,0.5233219750599398,11
adam-cohen,rajesh-banik,2,160,helpful,11,5,6.614709844115208,7.31729646837038,7.710781819370926,5.051665681915682,4.968901823008507,0.23262470138131472,0.1723963201647961,0.5240167335006473,0.5335495548260856,11,8.519636252843213,5.057677004754796,0.5233219750599398,11
adam-fullerton,shane-solar-doherty,55,758,helpful,1,80,8.174925682500678,8.929907468716655,8.929907468716655,6.617217677122613,6.617217677122613,0.07055999681388955,0.07055999681388955,0.38612307328727813,0.38612307328727813,11,9.214319120800766,6.73742966520182,0.3719800813228956,11
adam-fullerton,lois-ardito,19,411,helpful,2,24,7.339850002884624,8.501310302942048,8.63596895956394,6.675096479815541,6.564024685826701,0.14078095108845107,0.11997689931540129,0.37933160857833675,0.39233585081248606,11,9.214319120800766,6.73742966520182,0.3719800813228956,11
adam-fullerton,jason-scott,9,544,helpful,3,14,8.527477006060396,8.975567960179536,8.514049285420734,6.69289185081578,6.527522971663676,0.06209762194021453,0.13884809140430035,0.37723682856245516,0.39658342736903274,11,9.214319120800766,6.73742966520182,0.3719800813228956,11
adam-fullerton,jill-nussbaum,5,385,helpful,4,6,7.832890014164741,8.543070447970665,8.473524647234507,6.710468609273616,6.5145147494755165,0.13441884320196884,0.14497367502484415,0.3751646615961517,0.39809409489354175,11,9.214319120800766,6.73742966520182,0.3719800813228956,11
adam-fullerton,virginia-ivey,5,304,helpful,5,5,7.330916878114617,8.211367551061299,8.42587449595922,6.714954160823288,6.501933590007734,0.18319014137375245,0.15209350799543955,0.3746353496996623,0.3995536512319577,11,9.214319120800766,6.73742966520182,0.3719800813228956,11
adam-fullerton,gavin,4,462,helpful,6,1,7.467605550082998,9.060709969908913,8.424320087275824,6.732498691133816,6.501254253762134,0.04529284683601173,0.15232432995419193,0.37256306949353524,0.3996324196125235,11,9.214319120800766,6.73742966520182,0.3719800813228956,11
adam-fullerton,ken-slater,4,291,helpful,7,7,7.0,8.134172575297347,8.367470598136174,6.71617406899542,6.490410263169117,0.19405224579756394,0.16070714760690488,0.3744913607436523,0.40088918490703235,11,9.214319120800766,6.73742966520182,0.3719800813228956,11
adam-fullerton,steve-kinney,3,520,helpful,8,11,7.918863237274595,8.93484925399555,8.278961835151593,6.726879793654345,6.482925449145064,0.06965862160136821,0.1735449493917412,0.3732270886328708,0.40175599732789785,11,9.214319120800766,6.73742966520182,0.3719800813228956,11
adam-fullerton,stacy-lambe,3,284,helpful,9,7,7.011227255423254,8.099261960357307,8.234310712299457,6.7200670269300895,6.472261337100586,0.19891449380197398,0.17993091253976273,0.37403176388365145,0.40299010151512216,11,9.214319120800766,6.73742966520182,0.3719800813228956,11
adam-fullerton,ben-shepherd,2,308,helpful,10,2,7.3750394313469245,8.252090031289223,8.226365829606301,6.730818951983646,6.470367222192734,0.1773950466204112,0.18106119663221418,0.3727616081313246,0.40320918743373774,11,9.214319120800766,6.73742966520182,0.3719800813228956,11
adam-fullerton,richard-grote,2,206,helpful,11,5,6.426264754702098,7.652429159598186,8.200177700693803,6.722107582699671,6.4649693609045356,0.258845827209954,0.18477446630829128,0.3737907974878863,0.40383335746471133,11,9.214319120800766,6.73742966520182,0.3719800813228956,11
adam-jackson,jasmine-clark,13,184,helpful,1,27,6.727920454563199,7.405046102606874,7.405046102606874,4.391439811108439,4.391439811108439,0.2716585973094332,0.2716585973094332,0.6189502209887809,0.6189502209887809,11,9.011227255423254,4.40991271975887,0.6170462789077921,11
adam-jackson,jason-scott,5,544,helpful,2,19,8.527477006060396,8.980989931569608,8.179274232790341,4.397019151687675,4.378797590061983,0.016535195006395824,0.16333368765832318,0.6183754172952683,0.6202518981449388,11,9.011227255423254,4.40991271975887,0.6170462789077921,11
adam-jackson,bruce-craig,5,310,helpful,3,7,7.523561956057013,8.888586364878224,8.225458623942435,4.402031814556261,4.371102556717869,0.04040561422326003,0.15635119051813023,0.6178588172152265,0.6210436769391648,11,9.011227255423254,4.40991271975887,0.6170462789077921,11
adam-jackson,rusty-walters,4,362,helpful,4,9,7.727920454563199,8.454740572823919,8.221044308966784,4.405269624471891,4.366674398877783,0.12033204121456788,0.15702203452371646,0.6175250423526683,0.6214991321530521,11,9.011227255423254,4.40991271975887,0.6170462789077921,11
adam-jackson,ken-slater,4,246,helpful,5,7,7.0,8.151053543970646,8.185948123437774,4.403763296512923,4.362870210794822,0.1675622875183872,0.16232953477591094,0.6176803333300712,0.6218903049240542,11,9.011227255423254,4.40991271975887,0.6170462789077921,11
adam-jackson,pedro-silva,4,228,helpful,6,9,7.247927513443585,7.951930570743451,8.13744596054292,4.4049805506057735,4.358215074378497,0.19667405341653396,0.16959137924486603,0.6175548448513816,0.6223688467632967,11,9.011227255423254,4.40991271975887,0.6170462789077921,11
adam-jackson,richard-grote,4,206,helpful,7,10,6.426264754702098,7.641205886480901,8.055687873777481,4.403333494152717,4.351997489622781,0.2400326924838686,0.18165483342360883,0.6177246399058359,0.6230077809296954,11,9.011227255423254,4.40991271975887,0.6170462789077921,11
adam-jackson,virginia-ivey,3,304,helpful,8,3,7.330916878114617,8.233286221999602,8.039241993449245,4.405444389018653,4.347696775717486,0.15515978386917317,0.18405620657713104,0.6175070244713715,0.6234495820898341,11,9.011227255423254,4.40991271975887,0.6170462789077921,11
adam-jackson,ben-shepherd,2,308,helpful,9,3,7.3750394313469245,8.252111771687751,8.037337693523515,4.407595944058024,4.346567132386923,0.15228460170335145,0.18433374314902254,0.6172851866226394,0.6235656069856633,11,9.011227255423254,4.40991271975887,0.6170462789077921,11
adam-jackson,myles-kleeger,2,308,helpful,10,2,7.451211111832329,8.256997569065897,8.036132937374898,4.408009430181322,4.345815814154362,0.15153609931798892,0.18450927116434568,0.6172425502462042,0.6236427696637316,11,9.011227255423254,4.40991271975887,0.6170462789077921,11
adam-jackson,hans-christian-berge,2,291,helpful,11,6,7.199672344836364,8.1558681060167,8.000979493131291,4.406327349886195,4.342487883029627,0.1668428434566453,0.18961229640719166,0.6174159898154576,0.62398451316772,11,9.011227255423254,4.40991271975887,0.6170462789077921,11
adam-ostrow,myles-kleeger,13,308,helpful,1,15,7.451211111832329,8.1012300679173,8.1012300679173,4.752660063049473,4.752660063049473,0.027880403642520427,0.027880403642520427,0.5387173316142616,0.5387173316142616,11,8.149747119504681,4.785899321634876,0.5347399138965787,11
adam-ostrow,richard-grote,7,206,helpful,2,10,6.426264754702098,7.583187348054412,7.827174244746866,4.758172378335558,4.728817339665066,0.1409866051830515,0.0943214726329268,0.5380584857325296,0.541563612120571,11,8.149747119504681,4.785899321634876,0.5347399138965787,11
adam-ostrow,lindsay-robertson,6,252,helpful,3,9,7.247927513443585,7.8806506915867285,7.775068297311783,4.769965516303772,4.716919292945297,0.08314178114405207,0.1048116618737102,0.5366479275510955,0.5429818716123848,11,8.149747119504681,4.785899321634876,0.5347399138965787,11
adam-ostrow,katie-harrigan,6,249,helpful,4,19,6.832890014164741,7.759151949718421,7.568375731447337,4.749952464544565,4.686426467472621,0.10794839936702191,0.14365376040580186,0.5390408403871215,0.5466103013345952,11,8.149747119504681,4.785899321634876,0.5347399138965787,11
adam-ostrow,sonya-safro,5,195,helpful,5,1,7.118941072723508,7.604349694667433,7.562290198526336,4.784719597223306,4.685409558014675,0.13714902488992417,0.14474524838344363,0.5348812682059766,0.5467311494781345,11,8.149747119504681,4.785899321634876,0.5347399138965787,11
adam-ostrow,virginia-ivey,4,304,helpful,6,8,7.330916878114617,8.148019912338617,7.5552259638613135,4.771902342177163,4.675988407141055,0.006792917229460616,0.14600916383168908,0.5364161348312967,0.5478502662175097,11,8.149747119504681,4.785899321634876,0.5347399138965787,11
adam-ostrow,gregory-paige,4,178,helpful,7,6,6.339850002884624,7.415119376120724,7.5159931969824285,4.775363180055724,4.66983705608596,0.17045256289729835,0.1529699591753095,0.536001860634542,0.548580503866429,11,8.149747119504681,4.785899321634876,0.5347399138965787,11
adam-ostrow,chris-znerold,4,153,helpful,8,2,5.954196310386875,7.237666680076639,7.500360894752301,4.783354536990731,4.667703522333672,0.1999980485585258,0.15571694435344913,0.5350448120873451,0.5488336932968729,11,8.149747119504681,4.785899321634876,0.5347399138965787,11
adam-ostrow,rajesh-banik,3,160,helpful,9,2,6.614709844115208,7.328758784246754,7.477362396640855,4.780124354894547,4.662462393907051,0.1850052544461852,0.15973223022189353,0.5354317367806831,0.5494554772366484,11,8.149747119504681,4.785899321634876,0.5347399138965787,11
adam-ostrow,david-boleas,2,257,helpful,10,2,5.700439718141092,7.9838701346580265,7.459294669810526,4.777266513686492,4.654475326241398,0.05989302748088424,0.16286560667450975,0.5357739742441452,0.5504025134493971,11,8.149747119504681,4.785899321634876,0.5347399138965787,11
adam-ostrow,tom-howells,2,165,helpful,11,2,5.857980995127572,7.346305034315801,7.437641563779512,4.780133123706248,4.65242480119879,0.1820766648311443,0.16659728945664998,0.5354306865565867,0.550645546710528,11,8.149747119504681,4.785899321634876,0.5347399138965787,11
akshay-dodeja,richard-grote,6,206,helpful,1,11,6.426264754702098,7.557611036635939,7.557611036635939,6.238683695751647,6.238683695751647,0.19692979789352166,0.19692979789352166,0.3801961619544222,0.3801961619544222,11,8.523561956057012,6.283805011430425,0.3744090170529193,11
akshay-dodeja,jt-archie,5,321,helpful,2,4,6.954196310386875,8.275110969482103,7.742663166389228,6.2768344930278035,6.232175004743027,0.0729201315741393,0.16780409123732834,0.37530476454592293,0.3810287823897371,11,8.523561956057012,6.283805011430425,0.3744090170529193,11
akshay-dodeja,virginia-ivey,5,304,helpful,3,7,7.330916878114617,8.159376144434221,7.817805457233247,6.257999742610457,6.207559995201237,0.09572759798677885,0.15557599473720812,0.37772196240833206,0.384172754950579,11,8.523561956057012,6.283805011430425,0.3744090170529193,11
akshay-dodeja,ben-shepherd,4,308,helpful,4,5,7.3750394313469245,8.203195874997249,7.8673371741275,6.274764786165672,6.19957375681829,0.08731342249072371,0.1473666076669507,0.37557061040874595,0.385191151928027,11,8.523561956057012,6.283805011430425,0.3744090170529193,11
akshay-dodeja,myles-kleeger,4,308,helpful,5,4,7.451211111832329,8.215835622108184,7.89470175280964,6.276553765237416,6.193325598932487,0.08484047790598685,0.14277564658628375,0.3753408262221372,0.38598734943003776,11,8.523561956057012,6.283805011430425,0.3744090170529193,11
akshay-dodeja,ken-slater,4,246,helpful,6,2,7.0,8.159574337211502,7.876622918796957,6.279975936948682,6.190072140292123,0.09569005843846139,0.1458133340509148,0.3749011514036334,0.3864017403358935,11,8.523561956057012,6.283805011430425,0.3744090170529193,11
akshay-dodeja,pedro-silva,4,227,helpful,7,5,7.247927513443585,7.932858410421482,7.840299287428752,6.273335341649906,6.181152842815199,0.13630301110836263,0.15186338724048076,0.3757541844467108,0.3875371037543908,11,8.523561956057012,6.283805011430425,0.3744090170529193,11
akshay-dodeja,rusty-walters,2,362,helpful,8,3,7.727920454563199,8.46049474871708,7.874148420899671,6.27922800521272,6.177530883213869,0.02941096535894686,0.14622771137100352,0.3749972574602174,0.387997868992825,11,8.523561956057012,6.283805011430425,0.3744090170529193,11
akshay-dodeja,lindsay-robertson,2,252,helpful,9,1,7.247927513443585,7.964931192968183,7.859223888327413,6.2751235342185945,6.1693709591081936,0.13079390926448764,0.14871997901013448,0.37552453460627677,0.38903532786308387,11,8.523561956057012,6.283805011430425,0.3744090170529193,11
akshay-dodeja,jasmine-clark,2,184,helpful,10,3,6.727920454563199,7.488730650704897,7.827535629081094,6.276338093453398,6.163131226353065,0.20746324210531897,0.15397312306709007,0.375368530248285,0.3898280922710351,11,8.523561956057012,6.283805011430425,0.3744090170529193,11
akshay-dodeja,gregory-paige,2,178,helpful,11,1,6.339850002884624,7.464161088194004,7.805349957873495,6.274722126622985,6.154653404808878,0.21118462367026009,0.1576210723694324,0.375576089275082,0.3909044330672845,11,8.523561956057012,6.283805011430425,0.3744090170529193,11
alastair-green,ken-slater,12,291,helpful,1,48,7.0,7.818169458369381,7.818169458369381,5.5727849318834055,5.5727849318834055,0.20794574644746375,0.20794574644746375,0.4884355585345448,0.4884355585345448,11,8.94251450533924,5.646034321464604,0.48015778761655853,11
alastair-green,jasmine-clark,11,184,helpful,2,22,6.727920454563199,7.37143110768086,7.567568111182792,5.612006124067267,5.541216810987211,0.26945703947949123,0.2429571287119318,0.4840088123003534,0.4919892905756286,11,8.94251450533924,5.646034321464604,0.48015778761655853,11
alastair-green,myles-kleeger,9,308,helpful,3,28,7.451211111832329,8.055205166710023,7.5089825737117435,5.601054141723399,5.500605492082788,0.1733513572813936,0.2509485881988989,0.4852462069904829,0.4965490268398896,11,8.94251450533924,5.646034321464604,0.48015778761655853,11
alastair-green,ben-shepherd,7,308,helpful,4,44,7.3750394313469245,7.939094101243932,7.563096941573592,5.5950512124210885,5.466528490621544,0.19050168159588213,0.2435694242846798,0.4859240161414625,0.5003647523639458,11,8.94251450533924,5.646034321464604,0.48015778761655853,11
