userid_x,userid_y,meetup,N_previous,n_prev_match,CE_alter,Pi_alter,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR
0,124.0,6,809,92,9.251764554761829,0.014959520577844554,11,5.462651164624119,0.5189191671433157,5.092134253067899,0.5579180470142093,4.573064728823651,0.6110406134687713,5.136027486253859,0.5533462292191736,0.03536977491961415,0.4228295819935691
0,54.0,5,194,355,6.49418781801646,0.40503324082807773,12,5.4241230594408325,0.5230181081885743,5.0353361925503775,0.5638151910298626,4.5488254756769155,0.613479781892624,5.136027486253859,0.5533462292191736,0.01607717041800643,0.42443729903536975
0,900.0,5,847,195,8.89437055359984,0.08754819983761844,13,5.40199861101375,0.5253672322578793,5.075234807481831,0.5596748688030495,4.534298217404202,0.6149399009939296,5.136027486253859,0.5533462292191736,0.012861736334405145,0.42765273311897106
0,39235.0,4,755,163,8.868894775133867,0.0918406268632098,14,5.390980182128248,0.5265358815740276,5.0963564149967695,0.5574788288793949,4.526647913224166,0.6157083006399372,5.136027486253859,0.5533462292191736,0.003215434083601286,0.42765273311897106
0,49.0,4,1927,510,8.767558260260724,0.10842856533723817,15,5.362645605500715,0.5295372944525724,5.063717412959301,0.5608711119176714,4.508648213595925,0.6175147729574477,5.136027486253859,0.5533462292191736,0.03376205787781351,0.4340836012861736
0,1504.0,3,192,162,7.038116072097735,0.34125868685341293,16,5.347206747186501,0.531170374099904,5.082409323313009,0.5589292543962743,4.498504941090071,0.6185318843992461,5.136027486253859,0.5533462292191736,0.001607717041800643,0.4340836012861736
0,26.0,3,794,128,9.075822406707214,0.054918966521402976,17,5.338118948880853,0.5321308929596401,5.1044059009287155,0.5566411410054759,4.493836525589908,0.6189997943904986,5.136027486253859,0.5533462292191736,0.02090032154340836,0.43569131832797425
0,13.0,3,1018,376,8.464982953704926,0.1546368068902885,18,5.305576386167128,0.5355657974509244,5.047274107856104,0.5625774732182023,4.480747607949782,0.6203109664407518,5.136027486253859,0.5533462292191736,0.03697749196141479,0.44212218649517687
0,974.0,2,294,191,7.5115627587802365,0.2830745684565482,19,5.272979091245764,0.5389992602766378,5.058830532027633,0.5613784202445546,4.46446504878586,0.6219405885324536,5.136027486253859,0.5533462292191736,0.022508038585209004,0.44694533762057875
0,68.0,2,372,175,7.87794076157533,0.2358838913380732,20,5.2556527784249925,0.5408213077736402,5.074873835839475,0.5597123739907158,4.452384410434187,0.6231486136062453,5.136027486253859,0.5533462292191736,0.011254019292604502,0.45016077170418006
0,988.0,2,473,213,8.062087440562506,0.21127098892394452,21,5.234280194556502,0.5430660752882965,5.062390771126167,0.5610088464150278,4.440841427067043,0.6243020382851083,5.136027486253859,0.5533462292191736,0.012861736334405145,0.45016077170418006
0,882.0,2,489,177,8.234635285400268,0.18754427634736687,22,5.222792006950459,0.5442714128075739,5.081074546603017,0.5590679972035607,4.4326312967647015,0.6251219327632284,5.136027486253859,0.5533462292191736,0.00964630225080386,0.4517684887459807
0,10.0,2,520,380,7.631495695807029,0.26786068639379557,23,5.193236765199291,0.5473682745020592,5.025668840244232,0.5648168157825271,4.4139143198919095,0.6269895369863044,5.136027486253859,0.5533462292191736,0.012861736334405145,0.45980707395498394
0,88.0,2,542,399,7.623301429638817,0.2689069864994244,24,5.163721424936935,0.5504551318429186,5.0158926990003065,0.565829092178644,4.393107072611232,0.6290631956320768,5.136027486253859,0.5533462292191736,0.022508038585209004,0.4662379421221865
0,1944.0,2,1115,203,9.224692469044573,0.022564596019672117,25,5.1446482470363994,0.5524468139396771,5.082176822016994,0.5589534224885375,4.383742146774679,0.6299956446941468,5.136027486253859,0.5533462292191736,0.03054662379421222,0.4790996784565916
0,66.0,2,1585,569,8.351208348033463,0.17108762437893044,26,5.140032983300426,0.5529283917195404,5.06417592698072,0.5608235054303067,4.383087643886335,0.6300607923676774,5.136027486253859,0.5533462292191736,0.028938906752411574,0.48392282958199356
0,12.0,2,1755,605,8.353374472927568,0.1707781952317775,27,5.13972059805702,0.5529609823261916,5.060417202741547,0.5612137247208604,4.381061676560661,0.6302624358031832,5.136027486253859,0.5533462292191736,0.04340836012861737,0.4887459807073955
2,947.0,12,422,166,8.081936952360433,0.17007302388305756,1,8.081936952360433,0.17007302388305756,4.516641755718021,0.6034050480844939,4.516641755718021,0.6034050480844939,4.552571946002797,0.5996386083257209,0.004048582995951417,0.004048582995951417
2,969.0,11,1414,356,8.94795270211606,0.0031933771432622084,2,8.64234418353343,0.07808314868923877,4.513332593053885,0.6037514865735994,4.482988339078196,0.606924718664728,4.552571946002797,0.5996386083257209,0.030364372469635626,0.032388663967611336
2,987.0,10,286,311,7.106875492073792,0.3046809282685228,3,8.189434215576618,0.15371812386150893,4.476691340590207,0.6075824273772856,4.423574502458755,0.6131195178990665,4.552571946002797,0.5996386083257209,0.004048582995951417,0.03441295546558704
2,86.0,10,407,313,7.54394261275906,0.2467907876993021,4,7.995693218635228,0.18290135186605855,4.480726727629783,0.6071609708448757,4.374593194203997,0.6182083660257464,4.552571946002797,0.5996386083257209,0.012145748987854251,0.044534412955465584
2,66.0,10,1585,397,8.939475438874675,0.00878922184767094,5,8.066583888663386,0.1723747169899637,4.503759575112719,0.6047532659065012,4.351195193642096,0.620633489378465,4.552571946002797,0.5996386083257209,0.030364372469635626,0.06072874493927125
2,1309.0,7,394,288,7.581770745303282,0.24161984525416327,6,7.945534745433273,0.19025474756050212,4.484295115075827,0.6067881943138852,4.314750291617116,0.6244034599437318,4.552571946002797,0.5996386083257209,0.018218623481781375,0.0708502024291498
2,41.0,7,554,313,7.931071644501346,0.19236130742781926,7,7.841184065317075,0.20532322821843352,4.480992314772989,0.607133228940328,4.279745052448259,0.6280160222685623,4.552571946002797,0.5996386083257209,0.024291497975708502,0.08704453441295547
2,900.0,7,847,323,8.429121352782117,0.11540173169747883,8,7.808051491922025,0.21004718083435656,4.493683261762146,0.6058070290935266,4.255558327885554,0.6305072635295965,4.552571946002797,0.5996386083257209,0.008097165991902834,0.09109311740890688
2,958.0,6,487,272,7.9035874915271345,0.19634800388079837,9,7.733024160905376,0.22064440021409074,4.487582905808675,0.6064446529843401,4.229793274058255,0.6331567291988742,4.552571946002797,0.5996386083257209,0.020242914979757085,0.10121457489878542
2,1500.0,6,577,294,8.04551832037061,0.17551984499002538,10,7.681340396777521,0.2278678939274453,4.488601655763089,0.606338188646832,4.206866612814975,0.6355105573194826,4.552571946002797,0.5996386083257209,0.02631578947368421,0.11336032388663968
2,39235.0,6,755,290,8.401484658200095,0.11997805621076962,11,7.679996424960134,0.2280549317821386,4.500852254634351,0.6050573803649788,4.192293432180053,0.637004914636057,4.552571946002797,0.5996386083257209,0.006072874493927126,0.11336032388663968
2,588.0,5,218,282,6.848138974257357,0.3375782460111489,12,7.6138488931974555,0.23721219705795737,4.483634801378758,0.6068571815176814,4.1677037751717005,0.6395231438155998,4.552571946002797,0.5996386083257209,0.0020242914979757085,0.11336032388663968
2,988.0,5,473,255,7.92314217826652,0.1935136962125176,13,7.57338411853115,0.24276873294617707,4.490334144206665,0.6061571187145727,4.149419373460225,0.6413930225323901,4.552571946002797,0.5996386083257209,0.018218623481781375,0.1194331983805668
2,1720.0,5,641,260,8.296504861107561,0.13695882428745831,14,7.568375305023016,0.24345421629547004,4.502913136488932,0.6048418119563198,4.138226696047737,0.6425365517391934,4.552571946002797,0.5996386083257209,0.008097165991902834,0.1214574898785425
2,2988.0,5,748,279,8.426800450506372,0.11578791716837761,15,7.560734213643063,0.2444989726063005,4.497232067629042,0.6054359811857813,4.125732410609836,0.6438120730251562,4.552571946002797,0.5996386083257209,0.02631578947368421,0.13157894736842105
2,52.0,5,750,318,8.294173563309652,0.13732934110695935,16,7.544503340953176,0.2467143461507592,4.488650887007641,0.6063330435603689,4.1137822322054065,0.6450310708302436,4.552571946002797,0.5996386083257209,0.03441295546558704,0.1437246963562753
2,19552.0,4,158,246,6.537584558816094,0.3759440361089781,17,7.499888653782748,0.25277736516874705,4.491871940985126,0.6059963795075305,4.096095486550208,0.646833486157271,4.552571946002797,0.5996386083257209,0.0020242914979757085,0.1437246963562753
2,974.0,3,294,109,7.794887795204496,0.21191636056582072,18,7.471788729492546,0.25657658535675004,4.517921295157316,0.6032710719180127,4.086652689938964,0.6477949249190869,4.552571946002797,0.5996386083257209,0.022267206477732792,0.14979757085020243
2,71.0,3,318,310,7.243147083080888,0.28696969859866006,19,7.425707035644416,0.262775385797655,4.470663262104417,0.6082117919690982,4.066890463885469,0.6498051348692081,4.552571946002797,0.5996386083257209,0.020242914979757085,0.15182186234817813
2,3410.0,3,323,229,7.5154571969512665,0.2506660025507248,20,7.402710625432275,0.26585446230945003,4.498507295253539,0.6053026276212268,4.05494275088705,0.6510191922473421,4.552571946002797,0.5996386083257209,0.006072874493927126,0.15182186234817813
2,45237.0,2,159,287,6.4332528596571095,0.3885857247373424,21,7.360398109060129,0.2714955517292698,4.480207443269412,0.6072152112870084,4.036960596110804,0.6528446440490636,4.552571946002797,0.5996386083257209,0.0020242914979757085,0.15182186234817813
2,906.0,2,180,279,6.612867808745159,0.3667473558741024,22,7.3118289382471335,0.27793298996023247,4.4675871072084234,0.6085328630439298,4.016297397748947,0.6549396069924626,4.552571946002797,0.5996386083257209,0.010121457489878543,0.15384615384615385
2,1504.0,2,192,100,7.240034692593773,0.28737740957583324,23,7.299186286010792,0.2796021983562172,4.524550779143543,0.6025767400209189,4.010508827515529,0.655525979614117,4.552571946002797,0.5996386083257209,0.012145748987854251,0.15587044534412955
2,3019.0,2,244,103,7.559771876269074,0.24463046906593197,24,7.288241262204112,0.281045145322429,4.526440139868953,0.6023788041264336,4.005066010795574,0.6560771251046713,4.552571946002797,0.5996386083257209,0.0020242914979757085,0.15587044534412955
2,1717.0,2,248,279,7.020966381624075,0.31570571714184026,25,7.251839384663038,0.28583022653401485,4.480429356960381,0.607192032120593,3.989228926010821,0.6576796875365156,4.552571946002797,0.5996386083257209,0.01417004048582996,0.15789473684210525
2,909.0,2,290,275,7.232362754819439,0.2883817493114159,26,7.2236852494987875,0.28951661170537135,4.482328598952203,0.6069936400005719,3.975676517885441,0.6590497421231287,4.552571946002797,0.5996386083257209,0.018218623481781375,0.16396761133603238
2,1014.0,2,309,313,7.1980932402866005,0.2928567434901823,27,7.19437497652717,0.29334118741560516,4.477580443713462,0.6074895789299344,3.960620909565323,0.6605703332578831,4.552571946002797,0.5996386083257209,0.006072874493927126,0.16396761133603238
2,914.0,2,365,277,7.519431321657294,0.2501262986321092,28,7.180999000326951,0.2950821570868268,4.490573948230316,0.6061320541172279,3.950709340538405,0.6615705659901502,4.552571946002797,0.5996386083257209,0.0020242914979757085,0.16396761133603238
2,68.0,2,372,306,7.452679561129213,0.25915181764735773,29,7.167776979315774,0.29680040561696086,4.479812460474429,0.6072564669010129,3.9403902487150857,0.6626112336022927,4.552571946002797,0.5996386083257209,0.008097165991902834,0.16396761133603238
2,1430.0,2,388,124,8.120205603126756,0.16429996988402895,30,7.163118779803632,0.29740512377217504,4.522200033521582,0.6028229776613945,3.936394110533719,0.6630140500296976,4.552571946002797,0.5996386083257209,0.006072874493927126,0.16396761133603238
2,2306.0,2,478,166,8.2485295496475,0.14453155298993073,31,7.158517783875652,0.298002094377986,4.5129213914266755,0.6037945302599314,3.9315046699833602,0.6635067690020644,4.552571946002797,0.5996386083257209,0.012145748987854251,0.16396761133603238
2,882.0,2,489,209,8.124703936197893,0.1636179085944297,32,7.156848301263206,0.29821862779246344,4.506516841343671,0.6044647936096946,3.9266190625921,0.663998943875553,4.552571946002797,0.5996386083257209,0.006072874493927126,0.16396761133603238
2,903.0,2,503,288,7.891619700042648,0.19807740997652357,33,7.136812063328419,0.3008140883311637,4.489101713235144,0.6062859275829584,3.9181138996923703,0.6648553756062774,4.552571946002797,0.5996386083257209,0.016194331983805668,0.1680161943319838
2,2772.0,2,542,102,8.661258899501034,0.07454633112839165,34,7.137423670875761,0.3007349503406211,4.527043260649232,0.6023156139234418,3.9162399181325838,0.6650440128955809,4.552571946002797,0.5996386083257209,0.006072874493927126,0.1680161943319838
2,7666.0,2,580,152,8.560030732981495,0.09298087530825942,35,7.139793266609585,0.3004282877321242,4.521584446802939,0.602887453272179,3.9138110629324063,0.6652884699365208,4.552571946002797,0.5996386083257209,0.006072874493927126,0.1680161943319838
2,16595.0,2,775,251,8.572898807591148,0.09069916242086991,36,7.154848573036534,0.2984779392034852,4.509272329094412,0.6041764548831494,3.9131552984193925,0.6653544640021939,4.552571946002797,0.5996386083257209,0.004048582995951417,0.1680161943319838
2,13.0,2,1018,347,8.574081911248113,0.09048857096475987,37,7.099885411316081,0.30558192852153593,4.486857669284117,0.6065204393747485,3.9099947340516614,0.6656724933759707,4.552571946002797,0.5996386083257209,0.04048582995951417,0.17813765182186234
2,47.0,2,1545,413,8.851722916695802,0.034881695464421054,38,7.130137244813339,0.30167740501229107,4.496464755397103,0.6055162154267859,3.919337477599382,0.6647321962318767,4.552571946002797,0.5996386083257209,0.048582995951417005,0.1902834008097166
3,123.0,33,601,253,8.092249340920779,0.2484985085862998,1,8.092249340920779,0.2484985085862998,5.835472469960012,0.501072662484188,5.835472469960012,0.501072662484188,5.969839978750431,0.4871597934788418,0.033816425120772944,0.033816425120772944
3,1.0,22,1164,285,8.785988850026904,0.15854424973240688,2,8.310288919788576,0.22119918170443142,5.869667680284482,0.49754292502177766,5.770423928638211,0.5077667932697614,5.969839978750431,0.4871597934788418,0.021739130434782608,0.043478260869565216
3,11.0,17,2097,395,9.039386247831992,0.12273688250878396,3,8.277180408965584,0.2253936790998531,5.939996499806824,0.49025990600502495,5.800896725061577,0.504634157784805,5.969839978750431,0.4871597934788418,0.036231884057971016,0.05314009661835749
3,7.0,14,1614,369,8.835109080716641,0.15176592006827597,4,8.039272334228688,0.2550225617484489,5.849568220009635,0.4996185536436453,5.744834106937355,0.510392966773788,5.969839978750431,0.4871597934788418,0.03260869565217391,0.057971014492753624
3,46.0,11,179,245,6.582815843392146,0.4221499501167928,5,7.852479706524044,0.27771979812020664,5.82015237955658,0.5026516479745542,5.677595435967545,0.5172740000064842,5.969839978750431,0.4871597934788418,0.016908212560386472,0.059178743961352656
3,23.0,9,1317,340,8.708845510872846,0.16905483154475337,6,7.7720216563031395,0.2873586837169043,5.824982117354868,0.5021540246552193,5.639283983064599,0.5211822312250726,5.969839978750431,0.4871597934788418,0.049516908212560384,0.07608695652173914
3,42.0,3,620,245,8.159342842968494,0.24017716105654285,7,7.701087273677275,0.2957922523748296,5.823439233764554,0.5023130088879834,5.606459936315133,0.5245235381514184,5.969839978750431,0.4871597934788418,0.016908212560386472,0.0785024154589372
3,124.0,3,809,270,8.393879925946436,0.21052427414283995,8,7.662231898885373,0.3003871546931612,5.827999852275409,0.5018430230175365,5.582385538632572,0.5269700103253951,5.969839978750431,0.4871597934788418,0.022946859903381644,0.0785024154589372
3,5.0,2,405,126,8.092162210340218,0.24850927176472828,9,7.6140403747437615,0.30606247381933555,5.87749037888991,0.49673439668141744,5.564082947556142,0.5288275928086288,5.969839978750431,0.4871597934788418,0.007246376811594203,0.07971014492753623
3,40.0,2,553,54,8.84432367121482,0.1504864610994893,10,7.601150115978743,0.30757614337122097,5.936432014295506,0.4906297965202631,5.5568916261247425,0.5295569063576958,5.969839978750431,0.4871597934788418,0.0012077294685990338,0.07971014492753623
3,9722.0,2,681,53,9.140859831004672,0.1077033362170692,11,7.59743620642824,0.30801192000598376,5.933249226649668,0.4909600085903133,5.554626752821851,0.5297865356148809,5.969839978750431,0.4871597934788418,0.0012077294685990338,0.07971014492753623
3,4.0,2,779,261,8.383134245407307,0.21190355022854648,12,7.516200294270757,0.31750660370719874,5.85954834578401,0.4985882481427271,5.526063295516615,0.5326798524640286,5.969839978750431,0.4871597934788418,0.013285024154589372,0.08333333333333333
5,124.0,24,771,607,3.865907447069309,0.5444608792322377,1,3.865907447069309,0.5444608792322377,2.5347874454725097,0.7311233605445021,2.5347874454725097,0.7311233605445021,2.505728663998325,0.734867695920156,0.1375,0.1375
5,1.0,22,1115,492,4.5985223120154455,0.4266789531996797,2,3.684450896864743,0.5717853581058816,2.645700717418535,0.7167090002507935,2.577694550509093,0.7255702373795946,2.505728663998325,0.734867695920156,0.1875,0.225
5,17208.0,15,805,279,5.715500312961698,0.21135719280363388,3,3.5296286048111636,0.5945921223372036,2.523119959830018,0.7326283609163674,2.5471698245802057,0.7295237950151089,2.505728663998325,0.734867695920156,0.0125,0.225
5,125.0,13,201,301,4.413402574769442,0.4576948423086492,4,3.3762240337484157,0.6167507195085945,2.382307872748607,0.7506229059582796,2.504147340822286,0.7350710735356702,2.505728663998325,0.734867695920156,0.1625,0.3625
5,42.0,6,618,342,5.029224075148683,0.35042524904000366,5,3.30071261620916,0.6275025578042265,2.5362640633999507,0.7309327370061496,2.490711396950699,0.7367975120536401,2.505728663998325,0.734867695920156,0.125,0.375
5,1695.0,5,270,279,4.782325024569571,0.3948967833481041,6,3.263108656970887,0.6328193997231908,2.411285543630921,0.7469452631066961,2.4719480056892826,0.7392037401865144,2.505728663998325,0.734867695920156,0.025,0.375
5,557.0,5,694,299,5.429986790190619,0.2727133555683932,7,3.2152846079734347,0.6395456881137802,2.491338627586299,0.7367169799238528,2.460758892307961,0.7406360025752724,2.505728663998325,0.734867695920156,0.0625,0.4125
5,7.0,5,1570,817,3.531793837665713,0.5942762771798137,8,2.972933432291207,0.6730319598608847,2.5829110589668884,0.7248931211417629,2.4365160948441327,0.7437324516988328,2.505728663998325,0.734867695920156,0.1625,0.4125
5,2989.0,4,2051,509,4.890208220004554,0.3757341885516799,9,2.987222626612098,0.671084919389372,2.7229022762606214,0.7065603575024982,2.459477593162123,0.7407998896567007,2.505728663998325,0.734867695920156,0.0625,0.4125
5,74.0,3,269,120,6.226556679686539,0.07072986010383672,10,2.966884851915125,0.6738551193296298,2.4747445340214256,0.7388454630587562,2.4463472642464064,0.7424778631922331,2.505728663998325,0.734867695920156,0.0625,0.4125
5,389.0,3,1019,278,5.925534445310622,0.16100869822499211,11,2.9677468356057,0.6737378477637818,2.569089822781632,0.7266862119291596,2.449352438749699,0.7420940598297017,2.505728663998325,0.734867695920156,0.0375,0.4125
5,10145.0,2,201,278,4.536860812485309,0.4371153701419658,12,2.947763438216981,0.6764534036442057,2.397079320003789,0.7487498624204194,2.435900401914681,0.7438109718329895,2.505728663998325,0.734867695920156,0.0125,0.4125
5,7001.0,2,294,246,5.101178647709258,0.33702757838786424,13,2.9313180300756376,0.678683242353164,2.434485548025795,0.7439913874670129,2.4249323777429423,0.7452087411498225,2.505728663998325,0.734867695920156,0.0125,0.4125
7,1.0,50,1164,1376,5.497788897476244,0.5068892921740018,1,5.497788897476244,0.5068892921740018,3.8916914282471966,0.6732835472114395,3.8916914282471966,0.6732835472114395,3.998017138384551,0.6627879190511626,0.03763440860215054,0.03763440860215054
7,42.0,34,620,692,6.492482562928283,0.3942939765164081,2,4.954985822057498,0.5650690509799905,3.846760877342213,0.6776974968284348,3.7874569018025745,0.6835042127717854,3.998017138384551,0.6627879190511626,0.08422939068100359,0.1003584229390681
7,11.0,31,2097,569,8.158064768575308,0.1802407702145586,3,4.8880934404217395,0.572095691175005,3.9640434186726923,0.6661492271847114,3.784701044973611,0.6837735183667882,3.998017138384551,0.6627879190511626,0.08064516129032258,0.13799283154121864
7,123.0,23,599,177,8.323242270087514,0.15599788235529194,4,4.825666230962165,0.5786258915819903,3.9439916680333065,0.6681297241196414,3.7616665066576727,0.6860226321100378,3.998017138384551,0.6627879190511626,0.06272401433691756,0.16666666666666666
7,124.0,21,809,944,6.095087322275991,0.440291638175135,5,4.660763492965036,0.595749885433975,3.8563275354759528,0.6767587296300721,3.7041452716972922,0.6916246488830868,3.998017138384551,0.6627879190511626,0.06989247311827956,0.1827956989247312
7,23.0,21,1317,772,7.010036028178548,0.3320129531175174,6,4.570311194356298,0.6050662517076646,3.90336730174577,0.6721344536847308,3.6770700806694463,0.6942543949119073,3.998017138384551,0.6627879190511626,0.09498207885304659,0.20430107526881722
7,0.0,21,2084,361,9.010477120348298,0.03743440105297176,7,4.588254886713507,0.6032223654347085,4.012391579925673,0.6613635549223233,3.692293647344926,0.6927763281764973,3.998017138384551,0.6627879190511626,0.06989247311827956,0.2132616487455197
7,30.0,14,2077,482,8.48604045723438,0.13111677683376324,8,4.596966426057249,0.6023264108652223,3.99719716554137,0.6628691311225758,3.7018351039642656,0.6918492074650604,3.998017138384551,0.6627879190511626,0.09498207885304659,0.23476702508960573
7,35.0,6,2089,436,8.68300253570064,0.09922178319210107,9,4.599399904844696,0.6020760462775979,3.9885224223891615,0.6637280401839714,3.709143123749127,0.6911387219422569,3.998017138384551,0.6627879190511626,0.03942652329749104,0.23835125448028674
7,74.0,5,269,653,5.746510918908862,0.47950381551194876,10,4.527745775437797,0.6094318410540419,3.8262376742417326,0.6797094943924643,3.6680647892411025,0.695128047300372,3.998017138384551,0.6627879190511626,0.034050179211469536,0.24193548387096775
7,5.0,5,405,1031,5.285485765521357,0.5298963454655362,11,4.386104477336713,0.6238741384493188,3.7876810449276714,0.6834823071610217,3.606435711105206,0.7010935048393703,3.998017138384551,0.6627879190511626,0.023297491039426525,0.24551971326164876
7,40.0,3,553,88,8.640054625005181,0.10638489202231484,12,4.381392291691836,0.6243523851634181,3.9757216888396276,0.6649946127253863,3.6030987186227543,0.7014158399722146,3.998017138384551,0.6627879190511626,0.0017921146953405018,0.24551971326164876
7,10145.0,2,201,101,7.2004649735060005,0.3083127083948583,13,4.361007648968646,0.6264196093237866,3.9529822165114687,0.6672420453902631,3.5894223775702385,0.7027361772960672,3.998017138384551,0.6627879190511626,0.0017921146953405018,0.24551971326164876
7,125.0,2,207,95,7.265820918317092,0.3000687956815125,14,4.35720636792902,0.6268048053879259,3.9610421512680225,0.6664458203822485,3.5868437475296915,0.7029849925773841,3.998017138384551,0.6627879190511626,0.008960573476702509,0.24551971326164876
7,7111.0,2,243,48,7.695937052238105,0.24420977442495467,15,4.316729087017187,0.6309007554939978,3.977170179784519,0.6648513428659298,3.5742566701087544,0.7041989433133061,3.998017138384551,0.6627879190511626,0.0017921146953405018,0.24551971326164876
7,1714.0,2,535,19,8.957942229760965,0.04874579288027789,16,4.313519660004147,0.6312250729593726,3.986770315351618,0.6639014636239102,3.572815656219996,0.704337858036554,3.998017138384551,0.6627879190511626,0.010752688172043012,0.24731182795698925
7,43797.0,2,562,105,8.576477068549492,0.11676024296991282,17,4.3115611319319,0.6314229528341396,3.9529350850078813,0.6672467002222395,3.5714017631122004,0.70447414577361,3.998017138384551,0.6627879190511626,0.0035842293906810036,0.24731182795698925
7,557.0,2,694,166,8.558544971944558,0.11964215402069435,18,4.294364633188527,0.6331593485897379,3.925835616353617,0.6699208138413297,3.561837109021657,0.7053957744340329,3.998017138384551,0.6627879190511626,0.012544802867383513,0.25089605734767023
7,26.0,2,794,593,7.044700610869385,0.3277328473186456,19,4.27550246415278,0.6350617624168031,3.8957559000428756,0.6728836345046629,3.547627385144635,0.7067639434687027,3.998017138384551,0.6627879190511626,0.025089605734767026,0.25089605734767023
7,17208.0,2,805,103,9.073786713118926,0.02189032671658615,20,4.274656842688272,0.6351469975508467,3.956679938869295,0.6668768052067213,3.546924991080257,0.7068315402809451,3.998017138384551,0.6627879190511626,0.0017921146953405018,0.25089605734767023
7,2989.0,2,2100,874,7.159318412645227,0.3134733097389464,21,4.294730346948351,0.6331224407396767,3.979836106715155,0.664587622366837,3.5623761239783276,0.7053438512536022,3.998017138384551,0.6627879190511626,0.014336917562724014,0.25089605734767023
11,7.0,31,1611,743,7.868493992356869,0.18186254287947107,1,7.868493992356869,0.18186254287947107,4.028757566335134,0.6478056761878188,4.028757566335134,0.6478056761878188,4.08663565407357,0.6418027329250519,0.10204081632653061,0.10204081632653061
11,42.0,30,620,745,6.8444872898874305,0.32405054872351946,2,7.216550900319544,0.2747945115142197,3.96854548265774,0.6540257601304272,3.9402547971055095,0.6569395189165114,4.08663565407357,0.6418027329250519,0.06802721088435375,0.12698412698412698
11,124.0,23,809,666,7.331527827153696,0.2590954312852812,3,7.062401347924318,0.2954716975638615,3.9884643667099238,0.6519708895069039,3.8862149405872897,0.6624897711877502,4.08663565407357,0.6418027329250519,0.08843537414965986,0.15419501133786848
11,23.0,23,1317,476,8.44589743670731,0.0866027108658532,4,7.056677384379727,0.29623181628371553,4.027378808991238,0.6479483899116322,3.870977823804715,0.664051052389839,4.08663565407357,0.6418027329250519,0.09070294784580499,0.16099773242630386
11,1.0,21,1163,484,8.274964585075036,0.11694059259974175,5,7.017596502639689,0.30140751991803116,4.020185797096572,0.6486927148448675,3.8483560092974702,0.6663660372910335,4.08663565407357,0.6418027329250519,0.061224489795918366,0.17006802721088435
11,123.0,16,593,320,8.013207182629076,0.1595998886347423,6,6.9723444622926065,0.30737038487757495,4.030473557781827,0.6476280370931357,3.830480035749009,0.6681928487749047,4.08663565407357,0.6418027329250519,0.06349206349206349,0.1746031746031746
