userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,Pi_alters_ratio,Pi_ego_alters_ratio,a_Pi
215,644.0,2063,2404,2.8361221528792444,0.6436432899678277,17,1,2.8361221528792444,0.6436432899678277,0.6025476838436792,0.9447268558161172,0.6025476838436792,0.9447268558161172,0.5987316401755455,0.9451318363841529,0.04878048780487805,0.04878048780487805,social network,0.6810090033896775,0.9995715089128887,0.8045289144317285
362,1033.0,397,837,4.068360339272676,0.5929634677447465,13,1,4.068360339272676,0.5929634677447465,2.6065542243005337,0.7613449356305649,2.6065542243005337,0.7613449356305649,2.7017463900988266,0.7510349427733325,0.04615384615384616,0.04615384615384616,social network,0.7895284679500019,1.0137277139451872,0.9050621814628355
364,9792.0,267,44,7.889274655228273,0.20141708149230053,8,1,7.889274655228273,0.20141708149230053,4.593944034297484,0.5963987927829455,4.593944034297484,0.5963987927829455,4.618356528267271,0.5938363976143879,0.04970178926441352,0.04970178926441352,social network,0.3391794142316824,1.0043149850343487,0.40943930132325485
389,116.0,150,410,5.154769940948428,0.48984136551577895,7,1,5.154769940948428,0.48984136551577895,3.1427973547012615,0.7192801172711857,3.1427973547012615,0.7192801172711857,3.240867016089422,0.7089191913796682,0.035211267605633804,0.035211267605633804,social network,0.6909692549900796,1.0146151014354026,0.7612830582259322
652,215.0,834,23609,0.5329552741189735,0.9429341852787994,15,1,0.5329552741189735,0.9429341852787994,0.07707305304924585,0.9938823285663008,0.07707305304924585,0.9938823285663008,0.07837040837022334,0.9937658439763988,0.06666666666666668,0.06666666666666668,social network,0.948849460860715,1.0001172153285485,0.945131836384153
654,6589.0,1797,3745,1.7518857870756623,0.8523489879187861,19,1,1.7518857870756623,0.8523489879187861,1.3499081774655854,0.8904849021811895,1.3499081774655854,0.8904849021811895,1.5504707895059155,0.8716802464318238,0.004545454545454545,0.004545454545454545,social network,0.9778229934747642,1.0215728827472477,0.9969037928506758
703,836.0,2072,2669,4.837235538864558,0.539831908843732,58,1,4.837235538864558,0.539831908843732,3.062434833122976,0.7333877172050565,3.062434833122976,0.7333877172050565,3.113763842045301,0.7281443366904222,0.08256880733944955,0.08256880733944955,social network,0.7413803577699828,1.0072010180542865,0.8880866435791019
836,703.0,2089,7502,2.3877055998809515,0.7874232387119673,58,1,2.3877055998809515,0.7874232387119673,1.3647457632733362,0.8885541903624348,1.3647457632733362,0.8885541903624348,1.3697545054276008,0.8880866435791019,0.12735849056603776,0.12735849056603776,social network,0.8866513694413325,1.0005264652798387,0.7281443366904222
900,906.0,178,1430,2.7868245817264974,0.7100205550395308,12,1,2.7868245817264974,0.7100205550395308,1.6508872462382802,0.8446252943474704,1.6508872462382802,0.8446252943474704,1.7512982102368988,0.8334648998334827,0.15151515151515152,0.15151515151515152,social network,0.8518901697976546,1.0133903593495268,0.5999789969870092
969,52.0,750,837,5.9994473365312775,0.4184107580408579,15,1,5.9994473365312775,0.4184107580408579,3.8493698348341487,0.6609833849120305,3.8493698348341487,0.6609833849120305,3.943061789608444,0.6511842166738021,0.06297229219143577,0.06297229219143577,social network,0.6425382362276335,1.0150482275020143,0.5513691853729585
1033,362.0,594,2194,1.4622090438600266,0.8329818296668418,13,1,1.4622090438600266,0.8329818296668418,0.9496858477737348,0.9006358568026188,0.9496858477737348,0.9006358568026188,0.9139464248708676,0.9050621814628356,0.3,0.3,social network,0.9203586744951693,0.9951093695539652,0.7510349427733325
1087,167.0,1625,3096,4.4558878138539,0.5757413137733559,144,1,4.4558878138539,0.5757413137733559,2.321691698015835,0.8036476835223987,2.321691698015835,0.8036476835223987,2.3287745766039314,0.8029542915930636,0.037671232876712334,0.037671232876712334,social network,0.717028752198439,1.0008635509350843,0.8959692597457667
1140,836.0,2073,396,8.546988125435956,0.060784801641875025,21,1,8.546988125435956,0.060784801641875025,5.126850273451235,0.5280037510736991,5.126850273451235,0.5280037510736991,5.089249712531768,0.532218036431362,0.06032482598607888,0.06032482598607888,social network,0.11421033764554538,0.9920816562589262,0.8880866435791019
1156,836.0,2072,3956,1.308159912183408,0.8726766278581523,24,1,1.308159912183408,0.8726766278581523,1.0855865224775267,0.8976749178256683,1.0855865224775267,0.8976749178256683,1.2093961894365337,0.8838922940575114,0.14285714285714285,0.14285714285714285,social network,0.9873110487841528,1.0155931032104464,0.8880866435791019
1895,1898.0,1144,20545,0.877003925317391,0.9273159928149168,59,1,0.877003925317391,0.9273159928149168,0.758934573890739,0.9383584282806798,0.758934573890739,0.9383584282806798,0.8548339311183912,0.9294093237733542,0.06666666666666668,0.06666666666666668,social network,0.9977476759648392,1.0096288086189977,0.9151641898048737
1898,5014.0,764,4337,1.999404749606192,0.7908535674464617,94,1,1.999404749606192,0.7908535674464617,0.9057078722764532,0.9177173635934828,0.9057078722764532,0.9177173635934828,0.9299058172073348,0.9151641898048736,0.5,0.5,social network,0.8641657707510204,1.0027898532493427,0.8995642646518882
10348,10375.0,263,361,6.859223966879894,0.3717759834408477,2,1,6.859223966879894,0.3717759834408477,4.452241062639505,0.6277907807412308,4.452241062639505,0.6277907807412308,4.568734923325883,0.6162815739616788,0.002949852507374631,0.002949852507374631,social network,0.6032566916627711,1.018675240776009,0.5814802844042832
2,947.0,422,166,8.081936952360433,0.17007302388305756,12,1,8.081936952360433,0.17007302388305756,4.516641755718021,0.6034050480844939,4.516641755718021,0.6034050480844939,4.5525719460027965,0.5996386083257209,0.004048582995951417,0.004048582995951417,non-social co-location network,0.2836258731870625,1.0062811828766154,0.9457698097587528
12,1087.0,2100,465,8.724542653167282,0.008428251340861033,15,1,8.724542653167282,0.008428251340861033,4.0661544566251315,0.6419426950973321,4.0661544566251315,0.6419426950973321,4.10907735784528,0.6374510213749971,0.028235294117647063,0.028235294117647063,non-social co-location network,0.013221802237732859,1.0070463040637168,0.8029542915930636
13,1087.0,2100,372,8.0826077248773,0.08421537354437117,21,1,8.0826077248773,0.08421537354437117,4.601549403520084,0.568137358295986,4.601549403520084,0.568137358295986,4.542817882673094,0.5748220048062308,0.0391566265060241,0.0391566265060241,non-social co-location network,0.14650687141449933,0.988370927949256,0.8029542915930636
21,1087.0,2100,2505,5.027563549644014,0.5484131708540411,51,1,5.027563549644014,0.5484131708540411,2.9157166382139037,0.7622073086126236,2.9157166382139037,0.7622073086126236,2.9618410106586186,0.7578546874489334,0.026530612244897958,0.026530612244897958,non-social co-location network,0.7236389507599303,1.0057433453085076,0.8029542915930636
29,1087.0,2100,906,7.31777521427403,0.1833347454305132,38,1,7.31777521427403,0.1833347454305132,2.6895646599451584,0.7655102514297303,2.6895646599451584,0.7655102514297303,2.692848864625278,0.7651759640513952,0.03942652329749104,0.03942652329749104,non-social co-location network,0.2395981500252653,1.00043687647553,0.8029542915930636
30,45.0,2066,487,8.920913091740534,0.12854973161315422,40,1,8.920913091740534,0.12854973161315422,5.4606921294773425,0.5350605647285461,5.4606921294773425,0.5350605647285461,5.548880723698018,0.5260417579482831,0.08611825192802057,0.08611825192802057,non-social co-location network,0.244371724622273,1.0171446594191287,0.704097939068628
41,86.0,407,2071,1.8295475357270483,0.8321553360309591,11,1,1.829547535727048,0.8321553360309591,1.6454727931575432,0.8516855093705354,1.6454727931575432,0.8516855093705354,1.8995534838191312,0.8246135897826448,0.061538461538461535,0.061538461538461535,non-social co-location network,1.009145794274749,1.0328298246879808,0.9089137413766929
45,30.0,1669,997,7.433205956495278,0.2597170053146248,40,1,7.433205956495279,0.2597170053146248,3.4783432725984738,0.7079012729907352,3.4783432725984738,0.7079012729907352,3.5170941872461303,0.7040979390686279,0.1375770020533881,0.1375770020533881,non-social co-location network,0.36886488498769826,1.0054017114822666,0.5260417579482831
49,1537.0,259,177,7.3626411085390995,0.3012794157391677,5,1,7.3626411085390995,0.3012794157391677,5.155236478243464,0.551123285358416,5.155236478243464,0.551123285358416,5.232071517810862,0.5430747039772901,0.014516129032258062,0.014516129032258062,non-social co-location network,0.5547660635501933,1.0148203945464243,0.4886307936378002
52,947.0,422,153,7.243437864374738,0.1226146001935908,6,1,7.243437864374738,0.1226146001935908,4.368164954829158,0.5580866057686348,4.368164954829158,0.5580866057686348,4.42164203027002,0.5513691853729585,0.0049751243781094535,0.0049751243781094535,non-social co-location network,0.22238203266773338,1.0121831625231874,0.9457698097587528
67,1003.0,318,181,7.562443147350954,0.22419270661546176,6,1,7.562443147350954,0.22419270661546176,3.620995237406593,0.6887109088498663,3.620995237406593,0.6887109088498663,3.651670926970336,0.6856103038887487,0.013824884792626729,0.013824884792626729,non-social co-location network,0.3269972830686055,1.0045224013459704,0.5130899092392682
69,354.0,332,178,7.535649218070037,0.3006331455398457,8,1,7.535649218070037,0.3006331455398457,6.169815548071778,0.4560063630615172,6.169815548071778,0.4560063630615172,6.2915274159448416,0.44280657416353797,0.004098360655737704,0.004098360655737704,non-social co-location network,0.678926563156254,1.0298093787855649,0.9572455179113478
75,836.0,2071,2587,1.5734076861756652,0.8429038799829628,20,1,1.5734076861756652,0.8429038799829628,1.3475565840312296,0.8691768393676282,1.3475565840312296,0.8691768393676282,1.3903116437402885,0.8642757773642173,0.12121212121212123,0.12121212121212123,non-social co-location network,0.9752719005426341,1.005670715449596,0.8880866435791019
115,836.0,1808,917,3.728145428658237,0.5780743039171281,13,1,3.728145428658237,0.5780743039171281,2.4421452306972737,0.7495156968029228,2.4421452306972737,0.7495156968029228,2.2853625967983042,0.7687195284178677,0.14130434782608695,0.14130434782608695,non-social co-location network,0.7519963817061938,0.9750184158135425,0.8880866435791019
167,21.0,2091,5509,3.0282699242992286,0.7216379069126246,48,1,3.0282699242992286,0.7216379069126246,1.2928999164499333,0.8961173702231842,1.2928999164499333,0.8961173702231842,1.2945174853675367,0.8959692597457667,0.04424778761061947,0.04424778761061947,non-social co-location network,0.8054270825289152,1.0001653075435417,0.7578546874489334
189,1180.0,366,89,7.938034224254102,0.1421830027438723,7,1,7.938034224254102,0.1421830027438723,5.140127844282919,0.51658931332042,5.140127844282919,0.51658931332042,5.2285715823547285,0.5063435652995646,0.10526315789473684,0.10526315789473684,non-social co-location network,0.2808034158778211,1.0202347748110392,0.42978195698735566
215,26184.0,1696,9919,0.8320548367065663,0.9195338274049106,43,1,0.8320548367065663,0.9195338274049106,0.5730164572946287,0.9478481936125084,0.5730164572946287,0.9478481936125084,0.5987316401755455,0.9451318363841529,0.024390243902439025,0.024390243902439025,non-social co-location network,0.9729159382915572,1.0028740511363448,0.9943587562801324
362,2061.0,967,657,5.2732427450390045,0.4361738891328682,17,1,5.2732427450390045,0.4361738891328682,2.7281657265861576,0.7481575765570072,2.7281657265861576,0.7481575765570072,2.7017463900988266,0.7510349427733325,0.035897435897435895,0.035897435897435895,non-social co-location network,0.5807637758134357,0.9961687984773384,0.715014365782625
364,4678.0,483,38,8.751650868706951,0.06180009575012633,5,1,8.751650868706951,0.06180009575012633,4.602739215036396,0.5954761045228951,4.602739215036396,0.5954761045228951,4.618356528267271,0.5938363976143879,0.017892644135188866,0.017892644135188866,non-social co-location network,0.10406922849187948,1.0027612098468441,0.5483676641852093
389,2989.0,2002,514,7.335851866400522,0.1838230284588943,15,1,7.335851866400522,0.1838230284588943,3.2120528105499733,0.7119716883785027,3.2120528105499733,0.7119716883785027,3.240867016089422,0.7089191913796682,0.017605633802816902,0.017605633802816902,non-social co-location network,0.25930039797786514,1.004305846189456,0.9068046872725946
652,644.0,2063,19836,0.7123445772557858,0.9192384771628256,45,1,0.7123445772557858,0.9192384771628256,0.08035199253184089,0.993587376537704,0.08035199253184089,0.993587376537704,0.07837040837022334,0.9937658439763988,0.13333333333333333,0.13333333333333333,non-social co-location network,0.9250051032994215,0.9998204129878517,0.8045289144317285
654,8400.0,461,1544,2.8335971205084034,0.7415709753904607,9,1,2.8335971205084034,0.7415709753904607,1.540156546076331,0.8726583481585256,1.540156546076331,0.8726583481585256,1.5504707895059155,0.8716802464318238,0.004545454545454545,0.004545454545454545,non-social co-location network,0.850737387277091,1.0011220877503024,
703,75.0,431,2601,3.8980758079823294,0.6454534557024695,12,1,3.8980758079823294,0.6454534557024695,2.983108080048365,0.7414506074482821,2.983108080048365,0.7414506074482821,3.113763842045301,0.7281443366904222,0.021406727828746176,0.021406727828746176,non-social co-location network,0.8864361407192959,1.0182742213148834,0.8642757773642173
836,75.0,431,9508,1.5665271422581557,0.8694889210918596,20,1,1.5665271422581557,0.8694889210918596,1.2909817896292135,0.8954050926562532,1.2909817896292135,0.8954050926562532,1.3697545054276008,0.8880866435791019,0.03773584905660377,0.03773584905660377,non-social co-location network,0.979058662100478,1.0082406926509524,0.8642757773642173
900,167.0,1735,2295,2.9720856808561096,0.6863448332173772,36,1,2.9720856808561096,0.6863448332173772,1.831796326535842,0.8244116420640819,1.831796326535842,0.8244116420640819,1.7512982102368988,0.8334648998334827,0.040404040404040414,0.040404040404040414,non-social co-location network,0.8234837884048883,0.9891378055978007,0.8959692597457667
969,1087.0,2100,1003,6.456412696793804,0.3611609417402706,32,1,6.456412696793804,0.3611609417402706,3.9471912699575316,0.6507508383618452,3.9471912699575316,0.6507508383618452,3.943061789608444,0.6511842166738021,0.030226700251889168,0.030226700251889168,non-social co-location network,0.5546217682993798,0.9993344766337081,0.8029542915930636
1033,2989.0,1236,2856,1.34686779101867,0.8488672505117696,55,1,1.34686779101867,0.8488672505117696,1.0109428105520153,0.8929572353181859,1.0109428105520153,0.8929572353181859,0.9139464248708676,0.9050621814628356,0.16666666666666666,0.16666666666666666,non-social co-location network,0.9379104197457029,0.9866252878613438,0.9068046872725946
1087,3384.0,2094,3073,4.479341466615667,0.5730196258187987,67,1,4.479341466615667,0.5730196258187987,2.3246279751098795,0.803360283219244,2.3246279751098795,0.803360283219244,2.3287745766039314,0.8029542915930636,0.0410958904109589,0.0410958904109589,non-social co-location network,0.7136391595615313,1.0005056223379476,0.6456107680488783
1140,1170.0,796,172,8.561722263388326,0.057688588261970326,16,1,8.561722263388326,0.057688588261970326,5.002285430799184,0.5419211496424481,5.002285430799184,0.5419211496424481,5.089249712531768,0.532218036431362,0.06496519721577726,0.06496519721577726,non-social co-location network,0.10839277197139896,1.0182314625715196,0.4455389449147555
1156,62.0,2100,1175,3.4439581589525807,0.5859430360995256,14,1,3.4439581589525807,0.5859430360995256,1.361846747574733,0.8664997534094117,1.361846747574733,0.8664997534094117,1.2093961894365337,0.8838922940575114,0.1111111111111111,0.1111111111111111,non-social co-location network,0.662912257566758,0.9803227828039328,0.5595700387480836
1895,16636.0,1010,12698,1.3232769260330353,0.8834169996719803,79,1,1.3232769260330353,0.8834169996719803,0.8251613184015496,0.9321968949451576,0.8251613184015496,0.9321968949451576,0.8548339311183912,0.9294093237733542,0.06666666666666668,0.06666666666666668,non-social co-location network,0.9505144580273335,1.0029992933151197,0.9187228225781395
1898,16636.0,575,5545,1.7068739238778885,0.8269417115271452,43,1,1.7068739238778885,0.8269417115271452,0.9132271745566516,0.9169253757395815,0.9132271745566516,0.9169253757395815,0.9299058172073348,0.9151641898048736,0.10606060606060606,0.10606060606060606,non-social co-location network,0.9035992893291217,1.0019244480436713,0.9187228225781395
10348,10430.0,244,1595,4.506393522345562,0.622450685213296,4,1,4.506393522345562,0.622450685213296,4.302474948986212,0.642469777880551,4.302474948986212,0.642469777880551,4.568734923325883,0.6162815739616788,0.0014749262536873154,0.0014749262536873154,non-social co-location network,1.010010215317586,1.0424938940661896,0.9386203143764341
